City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,12773,152,11171,2020-09-16
TULSA,10456,106,9395,2020-09-16
BROKEN ARROW,2858,31,2503,2020-09-16
NORMAN,2814,35,2165,2020-09-16
EDMOND,2249,22,1940,2020-09-16
OTHER***,1724,13,1434,2020-09-16
STILLWATER,1557,3,1173,2020-09-16
ENID,1301,17,994,2020-09-16
GUYMON,1089,8,971,2020-09-16
CLAREMORE,976,43,784,2020-09-16
YUKON,896,6,807,2020-09-16
MOORE,896,13,772,2020-09-16
LAWTON,844,11,745,2020-09-16
BARTLESVILLE,772,37,676,2020-09-16
OWASSO,744,2,646,2020-09-16
TAFT,743,2,689,2020-09-16
JENKS,736,2,674,2020-09-16
TAHLEQUAH,673,3,509,2020-09-16
MCALESTER,632,17,437,2020-09-16
MUSKOGEE,615,14,448,2020-09-16
ALTUS,606,10,549,2020-09-16
SHAWNEE,592,8,469,2020-09-16
BIXBY,585,4,514,2020-09-16
DURANT,490,1,394,2020-09-16
BROKEN BOW,481,22,410,2020-09-16
SAPULPA,447,10,372,2020-09-16
MIAMI,436,3,353,2020-09-16
SAND SPRINGS,414,5,347,2020-09-16
ARDMORE,400,6,350,2020-09-16
CHICKASHA,393,4,266,2020-09-16
IDABEL,379,5,338,2020-09-16
LEXINGTON,370,4,320,2020-09-16
STILWELL,367,8,271,2020-09-16
GLENPOOL,359,4,312,2020-09-16
BETHANY,352,5,305,2020-09-16
PONCA CITY,350,10,262,2020-09-16
EL RENO,347,7,278,2020-09-16
VINITA,342,1,104,2020-09-16
MCLOUD,304,1,275,2020-09-16
COWETA,304,13,264,2020-09-16
ANADARKO,300,5,257,2020-09-16
MUSTANG,297,2,261,2020-09-16
OKMULGEE,294,3,246,2020-09-16
SKIATOOK,291,8,253,2020-09-16
COLLINSVILLE,291,1,249,2020-09-16
CHOCTAW,278,3,219,2020-09-16
GROVE,272,17,222,2020-09-16
SALLISAW,269,2,216,2020-09-16
PURCELL,252,3,214,2020-09-16
BLANCHARD,244,1,191,2020-09-16
ADA,244,1,206,2020-09-16
CLINTON,239,0,201,2020-09-16
DUNCAN,233,3,165,2020-09-16
HENRYETTA,220,2,190,2020-09-16
WAGONER,213,5,181,2020-09-16
HUGO,212,2,183,2020-09-16
POTEAU,210,2,167,2020-09-16
ATOKA,205,0,128,2020-09-16
HEAVENER,197,6,169,2020-09-16
CUSHING,193,2,160,2020-09-16
HOMINY,192,2,174,2020-09-16
NOBLE,188,2,150,2020-09-16
HOLDENVILLE,186,3,152,2020-09-16
GUTHRIE,180,0,157,2020-09-16
MULDROW,176,3,146,2020-09-16
TUTTLE,169,2,140,2020-09-16
NEWCASTLE,166,3,139,2020-09-16
MIDWEST CITY,166,4,136,2020-09-16
SEMINOLE,166,3,135,2020-09-16
BRISTOW,159,6,135,2020-09-16
WEWOKA,157,1,138,2020-09-16
PRYOR CREEK,155,4,133,2020-09-16
WARR ACRES,154,0,141,2020-09-16
SPIRO,150,1,133,2020-09-16
WEATHERFORD,143,0,110,2020-09-16
HENNESSEY,141,2,133,2020-09-16
EUFAULA,140,2,114,2020-09-16
STIGLER,137,3,103,2020-09-16
PAULS VALLEY,134,1,120,2020-09-16
HINTON,130,0,123,2020-09-16
TECUMSEH,130,0,94,2020-09-16
ELK CITY,129,1,81,2020-09-16
CHECOTAH,129,2,111,2020-09-16
CLEVELAND,128,3,118,2020-09-16
JAY,127,1,116,2020-09-16
VIAN,124,3,97,2020-09-16
PIEDMONT,121,1,106,2020-09-16
SPENCER,116,1,100,2020-09-16
WOODWARD,115,0,75,2020-09-16
HARRAH,114,0,84,2020-09-16
CATOOSA,114,0,100,2020-09-16
CHANDLER,110,8,89,2020-09-16
KINGFISHER,110,0,93,2020-09-16
LOCUST GROVE,109,0,91,2020-09-16
MADILL,107,1,93,2020-09-16
HOOKER,107,0,102,2020-09-16
AFTON,105,0,97,2020-09-16
SPERRY,102,2,84,2020-09-16
MOUNDS,99,3,81,2020-09-16
DEL CITY,99,0,83,2020-09-16
CALERA,98,1,80,2020-09-16
FORT GIBSON,98,4,74,2020-09-16
INOLA,92,3,78,2020-09-16
MARIETTA,92,0,76,2020-09-16
NICHOLS HILLS,90,0,72,2020-09-16
CHELSEA,88,0,77,2020-09-16
MANNFORD,87,3,67,2020-09-16
HASKELL,87,1,75,2020-09-16
WESTVILLE,87,2,79,2020-09-16
MANGUM,85,8,72,2020-09-16
DEWEY,85,1,76,2020-09-16
ROLAND,84,0,74,2020-09-16
WRIGHT CITY,82,0,62,2020-09-16
NOWATA,82,2,66,2020-09-16
CHOUTEAU,82,5,65,2020-09-16
SALINA,81,1,64,2020-09-16
COMMERCE,79,0,64,2020-09-16
TALIHINA,79,3,66,2020-09-16
LINDSAY,79,2,65,2020-09-16
VALLIANT,77,1,63,2020-09-16
PERKINS,77,1,61,2020-09-16
WYANDOTTE,76,1,61,2020-09-16
JONES,76,2,62,2020-09-16
POCOLA,71,3,59,2020-09-16
MORRIS,70,0,59,2020-09-16
HULBERT,70,2,55,2020-09-16
TEXHOMA,69,0,60,2020-09-16
WASHINGTON,68,0,55,2020-09-16
BEGGS,68,0,52,2020-09-16
TISHOMINGO,67,3,56,2020-09-16
SAYRE,67,0,45,2020-09-16
PRAGUE,66,0,61,2020-09-16
OKEMAH,65,2,53,2020-09-16
PAWNEE,64,0,60,2020-09-16
WISTER,64,0,46,2020-09-16
SULPHUR,64,1,56,2020-09-16
COLCORD,63,1,53,2020-09-16
ANTLERS,62,1,57,2020-09-16
OOLOGAH,62,0,51,2020-09-16
FREDERICK,61,2,54,2020-09-16
COMANCHE,60,1,39,2020-09-16
HAWORTH,60,2,49,2020-09-16
KELLYVILLE,59,2,53,2020-09-16
WILBURTON,58,1,53,2020-09-16
GORE,58,1,31,2020-09-16
GOODWELL,57,0,42,2020-09-16
