City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,30089,233,24514,2020-11-28
TULSA,20430,179,17605,2020-11-28
EDMOND,7353,41,5900,2020-11-28
BROKEN ARROW,6681,58,5526,2020-11-28
NORMAN,6632,71,5522,2020-11-28
OTHER***,4026,24,3411,2020-11-28
YUKON,3568,11,2953,2020-11-28
ENID,3516,35,2852,2020-11-28
STILLWATER,3315,9,2933,2020-11-28
LAWTON,3225,26,2517,2020-11-28
MOORE,2592,20,2083,2020-11-28
CLAREMORE,2520,53,2040,2020-11-28
SHAWNEE,2166,20,1710,2020-11-28
OWASSO,2036,6,1696,2020-11-28
MUSKOGEE,1993,24,1507,2020-11-28
GUYMON,1812,12,1662,2020-11-28
BARTLESVILLE,1666,42,1391,2020-11-28
DURANT,1662,10,1397,2020-11-28
TAHLEQUAH,1643,5,1299,2020-11-28
ADA,1614,8,1238,2020-11-28
ALTUS,1584,28,1361,2020-11-28
BIXBY,1396,8,1178,2020-11-28
MCALESTER,1349,19,1192,2020-11-28
JENKS,1349,10,1174,2020-11-28
EL RENO,1324,9,1176,2020-11-28
PONCA CITY,1323,13,1035,2020-11-28
TAFT,1314,2,1211,2020-11-28
ARDMORE,1299,10,1037,2020-11-28
SAND SPRINGS,1282,11,1019,2020-11-28
SAPULPA,1252,21,1008,2020-11-28
CHICKASHA,1197,13,988,2020-11-28
MUSTANG,1152,5,966,2020-11-28
DUNCAN,1057,10,795,2020-11-28
MIAMI,1016,14,909,2020-11-28
CLINTON,982,4,765,2020-11-28
BETHANY,968,7,774,2020-11-28
BLANCHARD,954,3,790,2020-11-28
CHOCTAW,949,8,767,2020-11-28
FORT SUPPLY,910,2,898,2020-11-28
COLLINSVILLE,867,3,699,2020-11-28
GUTHRIE,862,0,655,2020-11-28
BROKEN BOW,825,26,718,2020-11-28
STILWELL,815,11,645,2020-11-28
WOODWARD,807,4,612,2020-11-28
IDABEL,802,12,688,2020-11-28
VINITA,772,2,651,2020-11-28
WEATHERFORD,759,8,623,2020-11-28
ELK CITY,758,7,605,2020-11-28
SALLISAW,749,4,632,2020-11-28
COWETA,741,15,599,2020-11-28
GROVE,728,28,598,2020-11-28
LEXINGTON,721,7,615,2020-11-28
GLENPOOL,715,7,612,2020-11-28
PURCELL,708,8,585,2020-11-28
POTEAU,705,6,617,2020-11-28
SKIATOOK,702,8,587,2020-11-28
OKMULGEE,701,9,575,2020-11-28
ATOKA,683,0,599,2020-11-28
ANADARKO,654,13,516,2020-11-28
SEMINOLE,652,7,575,2020-11-28
TUTTLE,631,5,495,2020-11-28
NEWCASTLE,599,4,518,2020-11-28
PRYOR CREEK,575,10,444,2020-11-28
MCLOUD,568,1,494,2020-11-28
HOMINY,552,2,529,2020-11-28
BOLEY,533,7,408,2020-11-28
PAULS VALLEY,532,5,439,2020-11-28
TECUMSEH,527,1,422,2020-11-28
HENRYETTA,521,9,461,2020-11-28
SAYRE,510,10,462,2020-11-28
MADILL,500,2,390,2020-11-28
NOBLE,496,5,396,2020-11-28
WAGONER,491,6,391,2020-11-28
PIEDMONT,486,3,411,2020-11-28
ALVA,474,1,352,2020-11-28
CUSHING,473,4,391,2020-11-28
HUGO,453,4,390,2020-11-28
JAY,445,2,388,2020-11-28
HARRAH,427,5,348,2020-11-28
MARIETTA,421,0,323,2020-11-28
SULPHUR,409,5,319,2020-11-28
STIGLER,402,5,347,2020-11-28
CHECOTAH,394,6,326,2020-11-28
MULDROW,393,3,341,2020-11-28
EUFAULA,389,7,315,2020-11-28
BRISTOW,370,10,297,2020-11-28
HOLDENVILLE,367,4,329,2020-11-28
FORT GIBSON,363,5,292,2020-11-28
KINGFISHER,361,1,317,2020-11-28
MARLOW,356,1,249,2020-11-28
LINDSAY,346,3,287,2020-11-28
HEAVENER,338,8,302,2020-11-28
SPIRO,326,1,301,2020-11-28
CALERA,325,1,276,2020-11-28
WEWOKA,321,1,280,2020-11-28
FAIRVIEW,321,0,213,2020-11-28
LOCUST GROVE,318,0,256,2020-11-28
CATOOSA,315,3,257,2020-11-28
WARR ACRES,314,1,256,2020-11-28
CHANDLER,307,10,239,2020-11-28
OKEMAH,296,3,248,2020-11-28
MIDWEST CITY,294,9,251,2020-11-28
HENNESSEY,294,2,254,2020-11-28
AFTON,287,2,245,2020-11-28
HINTON,285,0,261,2020-11-28
SPENCER,277,3,220,2020-11-28
ELGIN,275,2,216,2020-11-28
CACHE,275,1,188,2020-11-28
CLEVELAND,275,4,238,2020-11-28
VIAN,269,3,240,2020-11-28
MANNFORD,267,4,211,2020-11-28
MOUNDS,264,3,218,2020-11-28
PRAGUE,262,1,237,2020-11-28
SALINA,262,1,196,2020-11-28
CHELSEA,258,3,230,2020-11-28
DEL CITY,255,0,192,2020-11-28
NOWATA,251,4,207,2020-11-28
TISHOMINGO,249,3,208,2020-11-28
KINGSTON,244,1,188,2020-11-28
COALGATE,242,1,194,2020-11-28
SPERRY,242,2,202,2020-11-28
MEEKER,235,12,195,2020-11-28
INOLA,233,3,182,2020-11-28
JONES,232,2,175,2020-11-28
WASHINGTON,231,0,181,2020-11-28
ANTLERS,229,6,198,2020-11-28
HELENA,224,0,155,2020-11-28
FREDERICK,224,5,173,2020-11-28
WYNNEWOOD,223,2,184,2020-11-28
HULBERT,218,2,162,2020-11-28
PAWHUSKA,217,2,182,2020-11-28
PERKINS,216,3,173,2020-11-28
WESTVILLE,215,2,180,2020-11-28
CARNEGIE,211,4,154,2020-11-28
STRATFORD,211,0,173,2020-11-28
CHOUTEAU,211,6,163,2020-11-28
DEWEY,207,1,175,2020-11-28
BLACKWELL,206,4,159,2020-11-28
OOLOGAH,198,1,164,2020-11-28
ROLAND,197,1,183,2020-11-28
HOOKER,196,0,173,2020-11-28
NICHOLS HILLS,195,0,172,2020-11-28
HASKELL,193,1,159,2020-11-28
MORRIS,193,0,171,2020-11-28
MANGUM,191,8,152,2020-11-28
DAVIS,190,0,160,2020-11-28
PAWNEE,190,1,162,2020-11-28
PERRY,184,2,143,2020-11-28
POCOLA,181,3,159,2020-11-28
VALLIANT,177,3,154,2020-11-28
TALIHINA,176,6,153,2020-11-28
COMANCHE,173,4,140,2020-11-28
STROUD,171,1,137,2020-11-28
APACHE,170,2,128,2020-11-28
WISTER,166,1,149,2020-11-28
BEGGS,165,2,147,2020-11-28
KANSAS,163,4,128,2020-11-28
COLCORD,162,1,139,2020-11-28
BILLINGS,160,1,46,2020-11-28
NEWKIRK,159,1,125,2020-11-28
MEAD,157,1,128,2020-11-28
KONAWA,157,2,114,2020-11-28
GORE,156,3,132,2020-11-28
CADDO,155,0,133,2020-11-28
WYANDOTTE,155,1,129,2020-11-28
WATONGA,153,0,123,2020-11-28
COLBERT,151,5,116,2020-11-28
LUTHER,149,2,122,2020-11-28
