City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,25561,221,20101,2020-11-19
TULSA,17952,169,15431,2020-11-19
EDMOND,6059,33,4646,2020-11-19
NORMAN,5690,68,4750,2020-11-19
BROKEN ARROW,5679,53,4517,2020-11-19
OTHER***,3598,24,2930,2020-11-19
YUKON,2952,9,2321,2020-11-19
STILLWATER,2928,8,2540,2020-11-19
ENID,2913,33,2399,2020-11-19
LAWTON,2578,23,1949,2020-11-19
MOORE,2135,18,1695,2020-11-19
CLAREMORE,2119,51,1587,2020-11-19
SHAWNEE,1756,18,1477,2020-11-19
OWASSO,1716,5,1381,2020-11-19
GUYMON,1679,11,1530,2020-11-19
MUSKOGEE,1638,22,1219,2020-11-19
DURANT,1460,10,1149,2020-11-19
BARTLESVILLE,1400,39,1204,2020-11-19
TAHLEQUAH,1395,5,1087,2020-11-19
ALTUS,1383,22,1127,2020-11-19
ADA,1277,6,927,2020-11-19
BIXBY,1238,7,1012,2020-11-19
TAFT,1226,2,762,2020-11-19
MCALESTER,1218,19,1047,2020-11-19
EL RENO,1210,8,989,2020-11-19
JENKS,1192,9,1024,2020-11-19
ARDMORE,1055,10,838,2020-11-19
PONCA CITY,1022,13,793,2020-11-19
SAND SPRINGS,1022,10,761,2020-11-19
SAPULPA,1014,17,826,2020-11-19
CHICKASHA,1010,12,845,2020-11-19
MUSTANG,964,5,748,2020-11-19
MIAMI,923,14,808,2020-11-19
FORT SUPPLY,900,2,890,2020-11-19
DUNCAN,823,7,628,2020-11-19
BLANCHARD,808,3,630,2020-11-19
BETHANY,803,7,609,2020-11-19
CHOCTAW,799,6,632,2020-11-19
CLINTON,779,2,602,2020-11-19
BROKEN BOW,769,25,653,2020-11-19
STILWELL,728,11,546,2020-11-19
IDABEL,724,12,536,2020-11-19
COLLINSVILLE,710,3,526,2020-11-19
VINITA,670,2,565,2020-11-19
GUTHRIE,669,0,533,2020-11-19
LEXINGTON,665,6,561,2020-11-19
SALLISAW,654,4,546,2020-11-19
GLENPOOL,643,7,535,2020-11-19
POTEAU,630,6,521,2020-11-19
ELK CITY,620,7,531,2020-11-19
GROVE,620,27,517,2020-11-19
PURCELL,613,7,461,2020-11-19
SEMINOLE,607,6,522,2020-11-19
OKMULGEE,607,7,521,2020-11-19
WEATHERFORD,595,8,513,2020-11-19
ATOKA,592,0,420,2020-11-19
SKIATOOK,589,8,488,2020-11-19
WOODWARD,589,3,414,2020-11-19
COWETA,581,15,475,2020-11-19
ANADARKO,554,11,452,2020-11-19
HOMINY,537,2,511,2020-11-19
NEWCASTLE,524,4,440,2020-11-19
TUTTLE,513,5,409,2020-11-19
MCLOUD,502,1,447,2020-11-19
HENRYETTA,491,8,405,2020-11-19
SAYRE,465,10,417,2020-11-19
PRYOR CREEK,458,9,351,2020-11-19
PAULS VALLEY,449,3,361,2020-11-19
TECUMSEH,430,1,359,2020-11-19
BOLEY,422,7,282,2020-11-19
WAGONER,413,6,340,2020-11-19
CUSHING,411,4,323,2020-11-19
PIEDMONT,411,3,316,2020-11-19
NOBLE,410,5,329,2020-11-19
HUGO,409,4,349,2020-11-19
JAY,398,2,345,2020-11-19
MADILL,381,1,279,2020-11-19
HARRAH,366,5,295,2020-11-19
STIGLER,366,5,281,2020-11-19
ALVA,363,1,207,2020-11-19
MULDROW,357,3,315,2020-11-19
HOLDENVILLE,345,4,298,2020-11-19
CHECOTAH,337,6,269,2020-11-19
MARIETTA,335,0,228,2020-11-19
EUFAULA,326,7,251,2020-11-19
SULPHUR,326,4,252,2020-11-19
KINGFISHER,317,1,271,2020-11-19
HEAVENER,315,8,285,2020-11-19
FORT GIBSON,309,5,228,2020-11-19
BRISTOW,309,9,258,2020-11-19
SPIRO,302,1,279,2020-11-19
WEWOKA,297,1,257,2020-11-19
LINDSAY,293,3,209,2020-11-19
CALERA,281,1,232,2020-11-19
LOCUST GROVE,275,0,214,2020-11-19
MIDWEST CITY,275,9,228,2020-11-19
WARR ACRES,265,1,213,2020-11-19
OKEMAH,263,3,188,2020-11-19
CATOOSA,262,3,207,2020-11-19
HINTON,259,0,232,2020-11-19
MARLOW,258,1,170,2020-11-19
VIAN,250,3,205,2020-11-19
HENNESSEY,246,2,209,2020-11-19
CHANDLER,246,10,194,2020-11-19
AFTON,245,2,197,2020-11-19
SPENCER,238,3,177,2020-11-19
PRAGUE,234,1,196,2020-11-19
CHELSEA,230,3,192,2020-11-19
MOUNDS,222,3,173,2020-11-19
FAIRVIEW,221,0,151,2020-11-19
CLEVELAND,219,3,177,2020-11-19
ELGIN,216,1,142,2020-11-19
TISHOMINGO,216,3,180,2020-11-19
SALINA,215,1,165,2020-11-19
NOWATA,214,3,179,2020-11-19
MANNFORD,208,4,157,2020-11-19
DEL CITY,208,0,167,2020-11-19
ANTLERS,208,6,178,2020-11-19
SPERRY,206,2,167,2020-11-19
MEEKER,205,11,167,2020-11-19
WYNNEWOOD,197,1,137,2020-11-19
WASHINGTON,190,0,150,2020-11-19
PAWHUSKA,189,2,129,2020-11-19
WESTVILLE,189,2,156,2020-11-19
CACHE,188,1,138,2020-11-19
JONES,186,2,141,2020-11-19
KINGSTON,185,1,136,2020-11-19
ROLAND,184,1,162,2020-11-19
FREDERICK,183,5,139,2020-11-19
INOLA,182,3,153,2020-11-19
PERKINS,180,3,149,2020-11-19
MORRIS,174,0,147,2020-11-19
DEWEY,174,1,155,2020-11-19
NICHOLS HILLS,173,0,148,2020-11-19
CHOUTEAU,172,6,134,2020-11-19
STRATFORD,171,0,122,2020-11-19
HULBERT,171,2,123,2020-11-19
COALGATE,170,0,118,2020-11-19
HOOKER,165,0,147,2020-11-19
CARNEGIE,164,2,107,2020-11-19
POCOLA,163,3,140,2020-11-19
PAWNEE,163,1,129,2020-11-19
OOLOGAH,163,1,139,2020-11-19
BLACKWELL,162,3,118,2020-11-19
MANGUM,162,8,128,2020-11-19
VALLIANT,161,3,143,2020-11-19
HASKELL,160,1,136,2020-11-19
TALIHINA,158,6,136,2020-11-19
