City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,37849,297,32123,2020-12-15
TULSA,24513,204,21414,2020-12-15
EDMOND,9475,55,7943,2020-12-15
BROKEN ARROW,8311,72,7080,2020-12-15
NORMAN,8021,78,7039,2020-12-15
OTHER***,4817,27,4154,2020-12-15
YUKON,4680,16,4046,2020-12-15
ENID,4216,39,3734,2020-12-15
LAWTON,4014,35,3510,2020-12-15
STILLWATER,3849,12,3452,2020-12-15
MOORE,3434,22,2869,2020-12-15
CLAREMORE,3163,61,2635,2020-12-15
SHAWNEE,2799,21,2378,2020-12-15
MUSKOGEE,2664,33,2064,2020-12-15
OWASSO,2624,7,2241,2020-12-15
TAHLEQUAH,2144,8,1683,2020-12-15
GUYMON,2055,15,1887,2020-12-15
BARTLESVILLE,2034,45,1762,2020-12-15
ADA,2029,11,1746,2020-12-15
DURANT,1944,14,1700,2020-12-15
ALTUS,1834,33,1648,2020-12-15
PONCA CITY,1800,14,1498,2020-12-15
BIXBY,1733,11,1514,2020-12-15
MCALESTER,1666,21,1422,2020-12-15
ARDMORE,1665,11,1404,2020-12-15
EL RENO,1619,10,1446,2020-12-15
SAND SPRINGS,1610,14,1404,2020-12-15
JENKS,1590,13,1411,2020-12-15
TAFT,1554,2,1302,2020-12-15
SAPULPA,1549,24,1334,2020-12-15
MUSTANG,1491,13,1289,2020-12-15
CHICKASHA,1474,18,1312,2020-12-15
DUNCAN,1414,12,1206,2020-12-15
GUTHRIE,1282,2,998,2020-12-15
MIAMI,1241,17,1061,2020-12-15
BETHANY,1230,9,1031,2020-12-15
BLANCHARD,1226,7,1064,2020-12-15
CHOCTAW,1212,9,1032,2020-12-15
CLINTON,1191,8,1047,2020-12-15
COLLINSVILLE,1130,5,944,2020-12-15
WOODWARD,1069,5,926,2020-12-15
WEATHERFORD,1062,9,890,2020-12-15
STILWELL,1037,11,787,2020-12-15
VINITA,985,3,807,2020-12-15
ELK CITY,961,8,796,2020-12-15
COWETA,929,15,782,2020-12-15
FORT SUPPLY,917,2,907,2020-12-15
BROKEN BOW,910,27,811,2020-12-15
GROVE,907,29,757,2020-12-15
POTEAU,878,7,790,2020-12-15
SKIATOOK,873,8,750,2020-12-15
IDABEL,867,14,780,2020-12-15
SALLISAW,857,6,757,2020-12-15
PURCELL,851,9,737,2020-12-15
OKMULGEE,849,13,718,2020-12-15
GLENPOOL,840,8,724,2020-12-15
ANADARKO,837,14,695,2020-12-15
ATOKA,816,1,710,2020-12-15
LEXINGTON,809,7,703,2020-12-15
TUTTLE,791,6,721,2020-12-15
SEMINOLE,774,9,662,2020-12-15
NEWCASTLE,740,5,658,2020-12-15
PRYOR CREEK,733,11,605,2020-12-15
TECUMSEH,668,1,560,2020-12-15
MCLOUD,667,2,600,2020-12-15
NOBLE,652,6,540,2020-12-15
ALVA,647,3,506,2020-12-15
CUSHING,642,4,523,2020-12-15
PAULS VALLEY,641,5,561,2020-12-15
WAGONER,625,9,517,2020-12-15
PIEDMONT,620,5,537,2020-12-15
HOMINY,611,2,565,2020-12-15
MADILL,610,2,552,2020-12-15
HELENA,609,1,305,2020-12-15
HENRYETTA,593,9,517,2020-12-15
SAYRE,588,10,526,2020-12-15
HARRAH,579,5,454,2020-12-15
SULPHUR,574,5,470,2020-12-15
JAY,552,2,459,2020-12-15
HUGO,547,5,483,2020-12-15
BOLEY,547,7,527,2020-12-15
MARLOW,545,3,431,2020-12-15
MARIETTA,517,0,451,2020-12-15
CHECOTAH,501,6,405,2020-12-15
EUFAULA,500,8,385,2020-12-15
FORT GIBSON,486,6,372,2020-12-15
BRISTOW,474,11,389,2020-12-15
STIGLER,458,6,392,2020-12-15
KINGFISHER,455,1,396,2020-12-15
MULDROW,447,3,386,2020-12-15
HOLDENVILLE,434,4,390,2020-12-15
LINDSAY,417,4,369,2020-12-15
HEAVENER,416,8,361,2020-12-15
CHANDLER,412,12,341,2020-12-15
OKEMAH,404,5,310,2020-12-15
CATOOSA,404,6,347,2020-12-15
CALERA,400,1,345,2020-12-15
SPIRO,394,1,353,2020-12-15
FAIRVIEW,388,2,357,2020-12-15
WARR ACRES,384,1,329,2020-12-15
HENNESSEY,380,2,335,2020-12-15
WEWOKA,376,3,322,2020-12-15
LOCUST GROVE,372,0,313,2020-12-15
SPENCER,371,5,298,2020-12-15
MIDWEST CITY,362,9,298,2020-12-15
AFTON,357,2,304,2020-12-15
ELGIN,353,3,318,2020-12-15
CACHE,352,2,300,2020-12-15
CLEVELAND,350,5,297,2020-12-15
PERRY,348,3,235,2020-12-15
JONES,338,3,274,2020-12-15
HINTON,337,0,315,2020-12-15
PRAGUE,331,1,282,2020-12-15
KINGSTON,331,2,278,2020-12-15
MANNFORD,323,5,282,2020-12-15
MOUNDS,322,6,273,2020-12-15
CHELSEA,322,5,263,2020-12-15
MEEKER,320,13,265,2020-12-15
DEL CITY,312,0,257,2020-12-15
SALINA,312,2,260,2020-12-15
SPERRY,305,2,262,2020-12-15
NOWATA,303,5,260,2020-12-15
VIAN,302,3,267,2020-12-15
TISHOMINGO,302,3,261,2020-12-15
FREDERICK,297,7,244,2020-12-15
BLACKWELL,294,4,229,2020-12-15
INOLA,292,3,248,2020-12-15
PERKINS,284,3,231,2020-12-15
COALGATE,283,3,242,2020-12-15
PAWHUSKA,276,3,232,2020-12-15
WYNNEWOOD,273,2,227,2020-12-15
CARNEGIE,270,5,219,2020-12-15
HULBERT,268,2,218,2020-12-15
WASHINGTON,265,0,250,2020-12-15
