City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,19336,195,16911,2020-10-31
TULSA,14789,148,13351,2020-10-31
NORMAN,4461,59,3970,2020-10-31
BROKEN ARROW,4318,44,3788,2020-10-31
EDMOND,4285,26,3604,2020-10-31
OTHER***,2672,18,2343,2020-10-31
STILLWATER,2338,8,2207,2020-10-31
ENID,2292,28,1995,2020-10-31
YUKON,2030,8,1717,2020-10-31
LAWTON,1675,15,1372,2020-10-31
MOORE,1544,17,1325,2020-10-31
CLAREMORE,1473,49,1250,2020-10-31
GUYMON,1452,10,1363,2020-10-31
SHAWNEE,1392,13,1087,2020-10-31
OWASSO,1256,4,1091,2020-10-31
MUSKOGEE,1136,21,924,2020-10-31
BARTLESVILLE,1127,38,992,2020-10-31
TAHLEQUAH,1057,4,915,2020-10-31
ALTUS,1022,13,915,2020-10-31
DURANT,987,8,825,2020-10-31
JENKS,987,8,919,2020-10-31
MCALESTER,977,19,863,2020-10-31
BIXBY,943,5,821,2020-10-31
EL RENO,934,8,707,2020-10-31
FORT SUPPLY,893,2,886,2020-10-31
CHICKASHA,812,10,729,2020-10-31
MIAMI,779,12,686,2020-10-31
TAFT,766,2,735,2020-10-31
SAPULPA,743,14,644,2020-10-31
ARDMORE,737,8,604,2020-10-31
ADA,714,2,541,2020-10-31
MUSTANG,684,4,588,2020-10-31
SAND SPRINGS,684,7,609,2020-10-31
PONCA CITY,675,13,609,2020-10-31
BROKEN BOW,648,25,565,2020-10-31
CHOCTAW,577,5,506,2020-10-31
LEXINGTON,572,6,461,2020-10-31
BETHANY,570,6,495,2020-10-31
STILWELL,568,9,420,2020-10-31
BLANCHARD,564,2,480,2020-10-31
CLINTON,556,1,501,2020-10-31
DUNCAN,550,4,408,2020-10-31
VINITA,543,2,499,2020-10-31
GLENPOOL,529,5,461,2020-10-31
IDABEL,524,9,465,2020-10-31
SALLISAW,515,4,433,2020-10-31
OKMULGEE,508,7,409,2020-10-31
HOMINY,500,2,493,2020-10-31
ELK CITY,499,6,425,2020-10-31
GUTHRIE,499,0,421,2020-10-31
GROVE,495,19,418,2020-10-31
POTEAU,483,5,426,2020-10-31
COLLINSVILLE,475,3,424,2020-10-31
WEATHERFORD,466,5,431,2020-10-31
SEMINOLE,451,4,375,2020-10-31
SKIATOOK,446,8,395,2020-10-31
ANADARKO,444,9,396,2020-10-31
COWETA,437,15,378,2020-10-31
MCLOUD,416,1,383,2020-10-31
SAYRE,400,5,290,2020-10-31
PURCELL,391,5,337,2020-10-31
NEWCASTLE,388,4,324,2020-10-31
ATOKA,386,0,336,2020-10-31
HENRYETTA,385,6,309,2020-10-31
TUTTLE,351,5,294,2020-10-31
WAGONER,331,6,282,2020-10-31
TECUMSEH,330,0,274,2020-10-31
PRYOR CREEK,328,7,279,2020-10-31
HUGO,327,2,268,2020-10-31
JAY,321,2,269,2020-10-31
WOODWARD,318,2,239,2020-10-31
NOBLE,308,4,261,2020-10-31
CUSHING,302,3,258,2020-10-31
MULDROW,300,3,257,2020-10-31
HOLDENVILLE,291,4,242,2020-10-31
BOLEY,284,4,74,2020-10-31
HEAVENER,280,7,247,2020-10-31
PAULS VALLEY,280,2,211,2020-10-31
PIEDMONT,277,3,254,2020-10-31
SPIRO,254,1,224,2020-10-31
CHECOTAH,253,4,219,2020-10-31
KINGFISHER,247,1,192,2020-10-31
HARRAH,247,2,224,2020-10-31
STIGLER,240,4,198,2020-10-31
WEWOKA,240,1,205,2020-10-31
BRISTOW,240,9,214,2020-10-31
EUFAULA,237,6,200,2020-10-31
MIDWEST CITY,228,8,190,2020-10-31
LOCUST GROVE,216,0,187,2020-10-31
SULPHUR,216,3,176,2020-10-31
HINTON,216,0,198,2020-10-31
WARR ACRES,212,0,188,2020-10-31
FORT GIBSON,204,4,166,2020-10-31
CALERA,198,1,169,2020-10-31
HENNESSEY,195,2,182,2020-10-31
VIAN,193,3,160,2020-10-31
MARIETTA,191,0,169,2020-10-31
CATOOSA,191,2,151,2020-10-31
MADILL,188,1,163,2020-10-31
CHANDLER,184,10,165,2020-10-31
CHELSEA,180,3,154,2020-10-31
SPENCER,177,2,159,2020-10-31
SALINA,170,1,135,2020-10-31
