City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,16178,171,14156,2020-10-10
TULSA,12669,124,11221,2020-10-10
NORMAN,3665,40,3196,2020-10-10
BROKEN ARROW,3574,35,3115,2020-10-10
EDMOND,3175,23,2690,2020-10-10
OTHER***,2228,15,1888,2020-10-10
STILLWATER,2119,6,1895,2020-10-10
ENID,1869,22,1521,2020-10-10
YUKON,1414,6,1168,2020-10-10
GUYMON,1331,10,1220,2020-10-10
CLAREMORE,1249,49,1041,2020-10-10
LAWTON,1217,11,1007,2020-10-10
MOORE,1211,15,1019,2020-10-10
OWASSO,1000,3,852,2020-10-10
SHAWNEE,969,10,741,2020-10-10
TAHLEQUAH,920,4,752,2020-10-10
MUSKOGEE,918,19,687,2020-10-10
BARTLESVILLE,917,38,788,2020-10-10
FORT SUPPLY,882,2,836,2020-10-10
JENKS,878,5,801,2020-10-10
ALTUS,832,10,697,2020-10-10
MCALESTER,804,18,709,2020-10-10
BIXBY,760,5,663,2020-10-10
TAFT,746,2,733,2020-10-10
DURANT,741,2,613,2020-10-10
CHICKASHA,689,8,582,2020-10-10
MIAMI,636,6,518,2020-10-10
SAPULPA,594,12,503,2020-10-10
PONCA CITY,587,12,490,2020-10-10
BROKEN BOW,568,22,495,2020-10-10
SAND SPRINGS,565,5,477,2020-10-10
ARDMORE,540,7,449,2020-10-10
EL RENO,518,8,419,2020-10-10
VINITA,492,1,434,2020-10-10
MUSTANG,491,2,421,2020-10-10
HOMINY,479,2,281,2020-10-10
BETHANY,461,5,409,2020-10-10
STILWELL,457,8,356,2020-10-10
CHOCTAW,451,3,370,2020-10-10
IDABEL,445,6,393,2020-10-10
ADA,444,1,346,2020-10-10
GLENPOOL,442,4,388,2020-10-10
CLINTON,429,0,346,2020-10-10
LEXINGTON,426,5,365,2020-10-10
BLANCHARD,424,1,326,2020-10-10
ELK CITY,408,3,274,2020-10-10
SALLISAW,401,4,344,2020-10-10
COLLINSVILLE,395,1,341,2020-10-10
ANADARKO,385,6,321,2020-10-10
WEATHERFORD,383,1,285,2020-10-10
OKMULGEE,373,5,320,2020-10-10
GROVE,371,18,303,2020-10-10
POTEAU,369,5,282,2020-10-10
MCLOUD,366,1,321,2020-10-10
SKIATOOK,362,8,318,2020-10-10
COWETA,362,14,316,2020-10-10
GUTHRIE,361,0,268,2020-10-10
DUNCAN,336,4,281,2020-10-10
SEMINOLE,334,4,212,2020-10-10
PURCELL,314,3,264,2020-10-10
ATOKA,300,0,252,2020-10-10
SAYRE,285,5,211,2020-10-10
HENRYETTA,281,3,240,2020-10-10
NEWCASTLE,276,3,233,2020-10-10
TUTTLE,264,4,212,2020-10-10
WAGONER,259,6,223,2020-10-10
HUGO,259,2,229,2020-10-10
MULDROW,258,3,210,2020-10-10
TECUMSEH,255,0,184,2020-10-10
PRYOR CREEK,250,4,202,2020-10-10
JAY,246,1,142,2020-10-10
NOBLE,245,3,202,2020-10-10
HEAVENER,235,6,206,2020-10-10
CUSHING,234,2,211,2020-10-10
HOLDENVILLE,224,3,195,2020-10-10
PIEDMONT,219,2,178,2020-10-10
WOODWARD,217,2,170,2020-10-10
SPIRO,213,1,183,2020-10-10
BRISTOW,205,9,179,2020-10-10
STIGLER,196,3,148,2020-10-10
MIDWEST CITY,196,7,169,2020-10-10
WEWOKA,196,1,167,2020-10-10
HARRAH,192,1,150,2020-10-10
EUFAULA,191,5,150,2020-10-10
WARR ACRES,186,0,171,2020-10-10
CHECOTAH,181,3,153,2020-10-10
LOCUST GROVE,177,0,130,2020-10-10
HINTON,177,0,148,2020-10-10
HENNESSEY,176,2,157,2020-10-10
PAULS VALLEY,172,1,147,2020-10-10
KINGFISHER,163,0,129,2020-10-10
CHANDLER,162,9,119,2020-10-10
FORT GIBSON,161,4,114,2020-10-10
MARIETTA,154,0,117,2020-10-10
VIAN,153,3,134,2020-10-10
SPENCER,152,2,132,2020-10-10
CALERA,150,1,121,2020-10-10
CLEVELAND,145,3,134,2020-10-10
AFTON,141,1,115,2020-10-10
CATOOSA,140,2,128,2020-10-10
CHELSEA,139,1,114,2020-10-10
SALINA,138,1,95,2020-10-10
SULPHUR,138,2,92,2020-10-10
MOUNDS,134,3,115,2020-10-10
TISHOMINGO,132,3,96,2020-10-10
MADILL,130,1,116,2020-10-10
DEL CITY,130,0,110,2020-10-10
NOWATA,129,3,85,2020-10-10
SPERRY,129,2,113,2020-10-10
INOLA,126,3,111,2020-10-10
ROLAND,122,0,99,2020-10-10
MANNFORD,122,4,99,2020-10-10
WESTVILLE,119,2,104,2020-10-10
HOOKER,118,0,111,2020-10-10
ANTLERS,114,3,80,2020-10-10
MEEKER,114,0,61,2020-10-10
POCOLA,113,3,90,2020-10-10
CHOUTEAU,111,6,88,2020-10-10
NICHOLS HILLS,110,0,97,2020-10-10
HASKELL,108,1,98,2020-10-10
LINDSAY,106,2,89,2020-10-10
DEWEY,106,1,93,2020-10-10
JONES,105,2,83,2020-10-10
ALVA,105,0,98,2020-10-10
PRAGUE,104,0,80,2020-10-10
PERKINS,102,1,91,2020-10-10
COMMERCE,101,1,91,2020-10-10
OOLOGAH,101,0,81,2020-10-10
TALIHINA,101,3,78,2020-10-10
VALLIANT,100,3,84,2020-10-10
FREDERICK,99,2,82,2020-10-10
HULBERT,98,2,88,2020-10-10
WISTER,98,1,91,2020-10-10
HOWE,97,0,86,2020-10-10
MANGUM,97,8,79,2020-10-10
WRIGHT CITY,96,0,77,2020-10-10
MORRIS,94,0,80,2020-10-10
WYANDOTTE,93,1,78,2020-10-10
WASHINGTON,91,0,79,2020-10-10
MARLOW,90,0,71,2020-10-10
OKEMAH,89,3,74,2020-10-10
PAWHUSKA,89,0,56,2020-10-10
GORE,89,2,73,2020-10-10
BEGGS,89,0,81,2020-10-10
PAWNEE,87,1,68,2020-10-10
HAWORTH,82,2,62,2020-10-10
KANSAS,81,3,65,2020-10-10
KINGSTON,80,1,59,2020-10-10
COMANCHE,79,1,67,2020-10-10
WILBURTON,79,1,65,2020-10-10
TEXHOMA,76,0,72,2020-10-10
COLCORD,76,1,65,2020-10-10
STROUD,73,0,60,2020-10-10
KEOTA,72,0,68,2020-10-10
KELLYVILLE,70,2,60,2020-10-10
BARNSDALL,70,2,53,2020-10-10
