City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,10943,133,9518,2020-08-29
TULSA,8935,94,7840,2020-08-29
BROKEN ARROW,2367,27,2063,2020-08-29
NORMAN,1840,34,1588,2020-08-29
EDMOND,1792,20,1585,2020-08-29
OTHER***,1322,8,1117,2020-08-29
GUYMON,920,7,885,2020-08-29
ENID,877,12,575,2020-08-29
STILLWATER,865,3,657,2020-08-29
CLAREMORE,796,38,632,2020-08-29
YUKON,773,6,693,2020-08-29
MOORE,764,13,663,2020-08-29
LAWTON,728,10,674,2020-08-29
JENKS,653,2,612,2020-08-29
BARTLESVILLE,640,37,547,2020-08-29
OWASSO,591,2,509,2020-08-29
ALTUS,526,9,494,2020-08-29
BIXBY,483,4,420,2020-08-29
TAHLEQUAH,477,3,353,2020-08-29
MUSKOGEE,462,12,356,2020-08-29
SHAWNEE,430,8,340,2020-08-29
BROKEN BOW,415,22,353,2020-08-29
MCALESTER,408,14,334,2020-08-29
DURANT,364,1,321,2020-08-29
SAPULPA,355,8,308,2020-08-29
TAFT,343,0,18,2020-08-29
IDABEL,337,4,276,2020-08-29
ARDMORE,333,4,302,2020-08-29
SAND SPRINGS,312,4,263,2020-08-29
GLENPOOL,307,3,267,2020-08-29
BETHANY,305,2,265,2020-08-29
STILWELL,296,7,214,2020-08-29
LEXINGTON,287,2,222,2020-08-29
EL RENO,286,3,198,2020-08-29
MIAMI,282,3,233,2020-08-29
MCLOUD,271,1,170,2020-08-29
COWETA,266,13,233,2020-08-29
CHICKASHA,250,4,230,2020-08-29
MUSTANG,248,2,220,2020-08-29
ANADARKO,247,5,183,2020-08-29
COLLINSVILLE,241,1,207,2020-08-29
PONCA CITY,240,9,198,2020-08-29
OKMULGEE,233,2,195,2020-08-29
SKIATOOK,233,8,202,2020-08-29
GROVE,226,17,178,2020-08-29
PURCELL,217,3,185,2020-08-29
SALLISAW,215,2,168,2020-08-29
CHOCTAW,212,2,186,2020-08-29
