City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,10451,123,8823,2020-08-24
TULSA,8448,91,7358,2020-08-24
BROKEN ARROW,2213,27,1904,2020-08-24
NORMAN,1712,34,1498,2020-08-24
EDMOND,1697,20,1521,2020-08-24
OTHER***,1255,9,852,2020-08-24
GUYMON,894,7,874,2020-08-24
YUKON,749,6,662,2020-08-24
CLAREMORE,746,23,579,2020-08-24
STILLWATER,740,3,605,2020-08-24
MOORE,734,13,639,2020-08-24
ENID,718,9,457,2020-08-24
LAWTON,693,10,631,2020-08-24
JENKS,637,2,593,2020-08-24
BARTLESVILLE,609,37,502,2020-08-24
OWASSO,542,2,471,2020-08-24
ALTUS,513,7,476,2020-08-24
BIXBY,455,3,386,2020-08-24
TAHLEQUAH,428,2,316,2020-08-24
MUSKOGEE,427,12,328,2020-08-24
BROKEN BOW,408,22,342,2020-08-24
SHAWNEE,388,8,306,2020-08-24
MCALESTER,375,12,281,2020-08-24
DURANT,342,1,289,2020-08-24
SAPULPA,337,7,294,2020-08-24
ARDMORE,329,4,284,2020-08-24
IDABEL,317,4,272,2020-08-24
GLENPOOL,289,3,254,2020-08-24
BETHANY,287,1,250,2020-08-24
SAND SPRINGS,284,4,248,2020-08-24
STILWELL,272,5,193,2020-08-24
COWETA,258,13,218,2020-08-24
MIAMI,257,3,211,2020-08-24
MCLOUD,254,1,60,2020-08-24
LEXINGTON,252,2,176,2020-08-24
CHICKASHA,242,4,223,2020-08-24
EL RENO,241,1,182,2020-08-24
MUSTANG,234,2,209,2020-08-24
SKIATOOK,226,7,193,2020-08-24
COLLINSVILLE,226,1,189,2020-08-24
PONCA CITY,224,8,189,2020-08-24
ANADARKO,215,5,156,2020-08-24
OKMULGEE,213,2,182,2020-08-24
GROVE,209,17,164,2020-08-24
PURCELL,206,3,178,2020-08-24
CHOCTAW,198,2,167,2020-08-24
SALLISAW,197,2,150,2020-08-24
HENRYETTA,183,2,155,2020-08-24
ADA,176,0,157,2020-08-24
HUGO,167,1,150,2020-08-24
HOMINY,165,2,62,2020-08-24
CLINTON,162,0,126,2020-08-24
WAGONER,161,5,128,2020-08-24
BLANCHARD,158,1,139,2020-08-24
DUNCAN,155,2,127,2020-08-24
HOLDENVILLE,138,2,104,2020-08-24
GUTHRIE,136,0,118,2020-08-24
WARR ACRES,135,0,124,2020-08-24
MULDROW,132,1,96,2020-08-24
NOBLE,131,1,116,2020-08-24
NEWCASTLE,130,1,112,2020-08-24
BRISTOW,130,4,114,2020-08-24
TUTTLE,127,2,104,2020-08-24
POTEAU,127,0,84,2020-08-24
PRYOR CREEK,124,3,106,2020-08-24
SEMINOLE,124,3,92,2020-08-24
WEWOKA,121,1,103,2020-08-24
CUSHING,121,1,91,2020-08-24
HINTON,120,0,115,2020-08-24
HEAVENER,119,1,92,2020-08-24
PAULS VALLEY,116,1,105,2020-08-24
MIDWEST CITY,116,3,98,2020-08-24
HENNESSEY,112,0,46,2020-08-24
EUFAULA,112,2,89,2020-08-24
JAY,108,1,97,2020-08-24
CLEVELAND,107,3,76,2020-08-24
CHECOTAH,103,2,91,2020-08-24
STIGLER,100,2,39,2020-08-24
