City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,14562,162,12456,2020-09-28
TULSA,11380,113,10337,2020-09-28
NORMAN,3256,36,2798,2020-09-28
BROKEN ARROW,3149,33,2810,2020-09-28
EDMOND,2694,23,2271,2020-09-28
OTHER***,1938,14,1648,2020-09-28
STILLWATER,1885,4,1585,2020-09-28
ENID,1573,20,1237,2020-09-28
GUYMON,1213,9,1077,2020-09-28
YUKON,1152,6,908,2020-09-28
CLAREMORE,1128,46,888,2020-09-28
MOORE,1040,13,872,2020-09-28
LAWTON,994,11,825,2020-09-28
FORT SUPPLY,862,1,26,2020-09-28
OWASSO,843,2,747,2020-09-28
BARTLESVILLE,821,37,737,2020-09-28
JENKS,806,4,733,2020-09-28
TAHLEQUAH,798,4,640,2020-09-28
MUSKOGEE,753,16,554,2020-09-28
TAFT,746,2,734,2020-09-28
SHAWNEE,746,9,581,2020-09-28
MCALESTER,737,17,609,2020-09-28
ALTUS,690,10,606,2020-09-28
BIXBY,666,5,581,2020-09-28
DURANT,618,1,492,2020-09-28
CHICKASHA,573,6,409,2020-09-28
BROKEN BOW,524,22,451,2020-09-28
MIAMI,521,4,440,2020-09-28
SAPULPA,512,11,434,2020-09-28
SAND SPRINGS,477,5,403,2020-09-28
PONCA CITY,472,10,336,2020-09-28
ARDMORE,459,6,397,2020-09-28
VINITA,441,1,330,2020-09-28
EL RENO,429,8,343,2020-09-28
MUSTANG,416,2,308,2020-09-28
IDABEL,415,6,360,2020-09-28
STILWELL,415,8,308,2020-09-28
BETHANY,411,5,338,2020-09-28
GLENPOOL,394,4,349,2020-09-28
LEXINGTON,392,4,343,2020-09-28
CHOCTAW,371,3,282,2020-09-28
HOMINY,357,2,188,2020-09-28
SALLISAW,351,4,273,2020-09-28
ADA,345,1,259,2020-09-28
COLLINSVILLE,339,1,291,2020-09-28
CLINTON,337,0,247,2020-09-28
COWETA,337,13,291,2020-09-28
BLANCHARD,331,1,242,2020-09-28
OKMULGEE,330,4,282,2020-09-28
ANADARKO,330,6,280,2020-09-28
MCLOUD,327,1,300,2020-09-28
SKIATOOK,321,8,292,2020-09-28
GROVE,314,18,249,2020-09-28
DUNCAN,295,3,225,2020-09-28
ELK CITY,281,2,138,2020-09-28
PURCELL,276,3,246,2020-09-28
WEATHERFORD,276,0,150,2020-09-28
POTEAU,268,3,208,2020-09-28
GUTHRIE,256,0,181,2020-09-28
ATOKA,254,0,210,2020-09-28
SAYRE,247,0,67,2020-09-28
HENRYETTA,245,3,211,2020-09-28
HUGO,238,2,206,2020-09-28
WAGONER,234,6,201,2020-09-28
NEWCASTLE,224,3,169,2020-09-28
TUTTLE,216,4,163,2020-09-28
CUSHING,213,2,188,2020-09-28
MULDROW,213,3,168,2020-09-28
HEAVENER,212,6,189,2020-09-28
SEMINOLE,211,4,157,2020-09-28
NOBLE,207,3,186,2020-09-28
HOLDENVILLE,203,3,180,2020-09-28
PRYOR CREEK,196,4,148,2020-09-28
TECUMSEH,188,0,130,2020-09-28
BRISTOW,186,9,150,2020-09-28
SPIRO,182,1,152,2020-09-28
MIDWEST CITY,178,7,151,2020-09-28
WARR ACRES,175,0,153,2020-09-28
WEWOKA,173,1,150,2020-09-28
PIEDMONT,172,1,132,2020-09-28
WOODWARD,164,2,116,2020-09-28
EUFAULA,160,2,132,2020-09-28
STIGLER,155,3,124,2020-09-28
HENNESSEY,155,2,139,2020-09-28
CHECOTAH,151,3,129,2020-09-28
PAULS VALLEY,148,1,131,2020-09-28
HARRAH,146,0,111,2020-09-28
HINTON,146,0,130,2020-09-28
LOCUST GROVE,140,0,105,2020-09-28
VIAN,140,3,119,2020-09-28
JAY,140,1,126,2020-09-28
CLEVELAND,137,3,128,2020-09-28
SPENCER,135,2,109,2020-09-28
CHANDLER,130,9,99,2020-09-28
CATOOSA,129,1,111,2020-09-28
DEL CITY,122,0,90,2020-09-28
CALERA,120,1,97,2020-09-28
MOUNDS,119,3,95,2020-09-28
KINGFISHER,119,0,108,2020-09-28
AFTON,118,0,105,2020-09-28
MADILL,117,1,108,2020-09-28
CHELSEA,117,1,88,2020-09-28
FORT GIBSON,115,4,90,2020-09-28
INOLA,115,3,87,2020-09-28
SPERRY,114,2,99,2020-09-28
MARIETTA,110,0,91,2020-09-28
SALINA,110,1,69,2020-09-28
HOOKER,109,0,105,2020-09-28
WESTVILLE,108,2,84,2020-09-28
MANNFORD,106,3,85,2020-09-28
HASKELL,101,1,86,2020-09-28
NICHOLS HILLS,99,0,92,2020-09-28
ALVA,98,0,32,2020-09-28
TISHOMINGO,96,3,66,2020-09-28
CHOUTEAU,95,6,72,2020-09-28
COMMERCE,93,1,83,2020-09-28
ROLAND,93,0,82,2020-09-28
NOWATA,92,3,82,2020-09-28
DEWEY,92,1,84,2020-09-28
HULBERT,90,2,65,2020-09-28
POCOLA,89,3,70,2020-09-28
WRIGHT CITY,89,0,73,2020-09-28
PERKINS,89,1,76,2020-09-28
MANGUM,89,8,73,2020-09-28
LINDSAY,88,2,78,2020-09-28
VALLIANT,87,2,74,2020-09-28
JONES,87,2,72,2020-09-28
WISTER,87,0,65,2020-09-28
HOWE,84,0,47,2020-09-28
SULPHUR,84,1,65,2020-09-28
BEGGS,83,0,67,2020-09-28
TALIHINA,82,3,77,2020-09-28
WYANDOTTE,80,1,73,2020-09-28
OKEMAH,80,2,63,2020-09-28
MORRIS,80,0,69,2020-09-28
FREDERICK,78,2,58,2020-09-28
OOLOGAH,77,0,63,2020-09-28
GORE,77,1,54,2020-09-28
WASHINGTON,76,0,68,2020-09-28
PRAGUE,75,0,69,2020-09-28
PAWNEE,73,0,62,2020-09-28
ANTLERS,73,2,63,2020-09-28
MARLOW,72,0,47,2020-09-28
KANSAS,71,3,53,2020-09-28
TEXHOMA,71,0,68,2020-09-28
