City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,19784,199,17270,2020-11-03
TULSA,15133,150,13591,2020-11-03
NORMAN,4571,59,4049,2020-11-03
EDMOND,4445,27,3728,2020-11-03
BROKEN ARROW,4444,45,3862,2020-11-03
OTHER***,2817,19,2397,2020-11-03
STILLWATER,2370,8,2230,2020-11-03
ENID,2359,29,2054,2020-11-03
YUKON,2104,9,1781,2020-11-03
LAWTON,1741,16,1441,2020-11-03
MOORE,1601,17,1364,2020-11-03
CLAREMORE,1555,49,1276,2020-11-03
GUYMON,1468,10,1377,2020-11-03
SHAWNEE,1435,14,1194,2020-11-03
OWASSO,1305,4,1115,2020-11-03
MUSKOGEE,1191,21,949,2020-11-03
BARTLESVILLE,1153,38,1010,2020-11-03
TAHLEQUAH,1081,4,931,2020-11-03
ALTUS,1050,14,933,2020-11-03
DURANT,1041,8,864,2020-11-03
JENKS,1009,9,929,2020-11-03
MCALESTER,997,19,898,2020-11-03
BIXBY,975,5,840,2020-11-03
EL RENO,948,8,743,2020-11-03
FORT SUPPLY,895,2,889,2020-11-03
CHICKASHA,816,10,741,2020-11-03
MIAMI,790,13,714,2020-11-03
SAPULPA,774,14,662,2020-11-03
ADA,771,3,583,2020-11-03
ARDMORE,769,8,625,2020-11-03
TAFT,768,2,735,2020-11-03
SAND SPRINGS,712,7,620,2020-11-03
MUSTANG,704,4,603,2020-11-03
PONCA CITY,698,13,619,2020-11-03
BROKEN BOW,671,25,580,2020-11-03
CHOCTAW,608,5,521,2020-11-03
BETHANY,595,6,506,2020-11-03
LEXINGTON,580,6,472,2020-11-03
BLANCHARD,579,2,499,2020-11-03
STILWELL,578,10,432,2020-11-03
DUNCAN,567,4,431,2020-11-03
CLINTON,562,1,508,2020-11-03
VINITA,555,2,509,2020-11-03
IDABEL,542,9,478,2020-11-03
GLENPOOL,537,5,471,2020-11-03
SALLISAW,530,4,456,2020-11-03
GUTHRIE,515,0,443,2020-11-03
OKMULGEE,515,7,426,2020-11-03
ELK CITY,514,6,439,2020-11-03
HOMINY,508,2,495,2020-11-03
GROVE,502,19,429,2020-11-03
POTEAU,494,5,444,2020-11-03
COLLINSVILLE,494,3,432,2020-11-03
SEMINOLE,482,4,387,2020-11-03
WEATHERFORD,473,5,438,2020-11-03
SKIATOOK,458,8,406,2020-11-03
COWETA,449,15,384,2020-11-03
ANADARKO,449,9,404,2020-11-03
MCLOUD,428,1,391,2020-11-03
PURCELL,412,7,340,2020-11-03
SAYRE,412,6,364,2020-11-03
HENRYETTA,408,7,324,2020-11-03
NEWCASTLE,402,4,345,2020-11-03
ATOKA,398,0,344,2020-11-03
TUTTLE,372,5,304,2020-11-03
WAGONER,345,6,292,2020-11-03
PRYOR CREEK,336,8,297,2020-11-03
WOODWARD,336,3,249,2020-11-03
TECUMSEH,334,1,279,2020-11-03
HUGO,333,2,276,2020-11-03
JAY,328,2,277,2020-11-03
NOBLE,319,4,268,2020-11-03
MULDROW,310,3,264,2020-11-03
CUSHING,309,3,273,2020-11-03
PAULS VALLEY,305,2,220,2020-11-03
HOLDENVILLE,298,4,252,2020-11-03
BOLEY,294,4,80,2020-11-03
PIEDMONT,288,3,260,2020-11-03
HEAVENER,286,7,252,2020-11-03
CHECOTAH,264,5,226,2020-11-03
KINGFISHER,261,1,204,2020-11-03
SPIRO,261,1,231,2020-11-03
STIGLER,254,4,200,2020-11-03
HARRAH,253,2,232,2020-11-03
