City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,31571,245,26275,2020-12-02
TULSA,21162,187,18428,2020-12-02
EDMOND,7698,49,6370,2020-12-02
BROKEN ARROW,6995,62,5883,2020-12-02
NORMAN,6839,71,5834,2020-12-02
OTHER***,4150,25,3596,2020-12-02
YUKON,3788,13,3204,2020-12-02
ENID,3696,35,3068,2020-12-02
LAWTON,3414,27,2738,2020-12-02
STILLWATER,3368,9,3072,2020-12-02
MOORE,2745,21,2236,2020-12-02
CLAREMORE,2608,55,2179,2020-12-02
SHAWNEE,2276,20,1864,2020-12-02
OWASSO,2133,6,1804,2020-12-02
MUSKOGEE,2095,26,1601,2020-12-02
GUYMON,1853,12,1708,2020-12-02
TAHLEQUAH,1717,6,1407,2020-12-02
DURANT,1714,12,1476,2020-12-02
BARTLESVILLE,1711,42,1480,2020-12-02
ADA,1702,10,1372,2020-12-02
ALTUS,1650,30,1423,2020-12-02
BIXBY,1457,8,1247,2020-12-02
PONCA CITY,1425,13,1145,2020-12-02
JENKS,1390,11,1227,2020-12-02
MCALESTER,1381,19,1251,2020-12-02
ARDMORE,1371,11,1115,2020-12-02
EL RENO,1362,9,1213,2020-12-02
SAND SPRINGS,1348,11,1109,2020-12-02
TAFT,1314,2,1268,2020-12-02
SAPULPA,1303,22,1084,2020-12-02
CHICKASHA,1253,14,1060,2020-12-02
MUSTANG,1214,8,1031,2020-12-02
DUNCAN,1141,11,899,2020-12-02
CLINTON,1046,6,861,2020-12-02
MIAMI,1039,16,927,2020-12-02
BETHANY,1019,7,842,2020-12-02
CHOCTAW,1009,9,838,2020-12-02
BLANCHARD,1001,3,851,2020-12-02
GUTHRIE,954,0,731,2020-12-02
FORT SUPPLY,910,2,899,2020-12-02
COLLINSVILLE,895,3,762,2020-12-02
WOODWARD,869,4,702,2020-12-02
BROKEN BOW,848,26,747,2020-12-02
STILWELL,843,11,673,2020-12-02
IDABEL,814,12,737,2020-12-02
WEATHERFORD,812,8,677,2020-12-02
ELK CITY,805,7,664,2020-12-02
VINITA,794,2,692,2020-12-02
COWETA,772,15,650,2020-12-02
SALLISAW,758,4,669,2020-12-02
POTEAU,752,6,652,2020-12-02
GLENPOOL,741,7,644,2020-12-02
PURCELL,740,8,627,2020-12-02
GROVE,739,29,627,2020-12-02
LEXINGTON,737,7,641,2020-12-02
OKMULGEE,734,10,601,2020-12-02
SKIATOOK,734,8,634,2020-12-02
ATOKA,706,0,625,2020-12-02
ANADARKO,697,13,556,2020-12-02
