City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,19509,196,17017,2020-11-01
TULSA,14914,148,13408,2020-11-01
NORMAN,4519,59,3993,2020-11-01
BROKEN ARROW,4367,44,3803,2020-11-01
EDMOND,4333,26,3629,2020-11-01
OTHER***,2695,18,2360,2020-11-01
STILLWATER,2359,8,2213,2020-11-01
ENID,2329,28,2012,2020-11-01
YUKON,2061,8,1739,2020-11-01
LAWTON,1704,15,1390,2020-11-01
MOORE,1567,17,1335,2020-11-01
CLAREMORE,1518,49,1258,2020-11-01
GUYMON,1463,10,1369,2020-11-01
SHAWNEE,1402,13,1099,2020-11-01
OWASSO,1264,4,1101,2020-11-01
MUSKOGEE,1156,21,930,2020-11-01
BARTLESVILLE,1141,38,998,2020-11-01
TAHLEQUAH,1066,4,918,2020-11-01
ALTUS,1037,14,921,2020-11-01
DURANT,1000,8,835,2020-11-01
JENKS,990,8,920,2020-11-01
MCALESTER,985,19,885,2020-11-01
BIXBY,954,5,825,2020-11-01
EL RENO,936,8,709,2020-11-01
FORT SUPPLY,894,2,887,2020-11-01
CHICKASHA,815,10,732,2020-11-01
MIAMI,785,12,691,2020-11-01
TAFT,766,2,735,2020-11-01
SAPULPA,749,14,649,2020-11-01
ARDMORE,747,8,605,2020-11-01
ADA,721,2,552,2020-11-01
SAND SPRINGS,696,7,612,2020-11-01
MUSTANG,691,4,590,2020-11-01
PONCA CITY,689,13,611,2020-11-01
BROKEN BOW,654,25,566,2020-11-01
CHOCTAW,594,5,510,2020-11-01
BETHANY,580,6,501,2020-11-01
LEXINGTON,576,6,462,2020-11-01
BLANCHARD,573,2,485,2020-11-01
STILWELL,571,9,421,2020-11-01
CLINTON,557,1,501,2020-11-01
DUNCAN,553,4,412,2020-11-01
VINITA,547,2,501,2020-11-01
GLENPOOL,531,5,464,2020-11-01
IDABEL,529,9,468,2020-11-01
SALLISAW,521,4,438,2020-11-01
GUTHRIE,511,0,423,2020-11-01
OKMULGEE,510,7,416,2020-11-01
ELK CITY,509,6,428,2020-11-01
HOMINY,504,2,494,2020-11-01
GROVE,497,19,421,2020-11-01
POTEAU,486,5,434,2020-11-01
COLLINSVILLE,480,3,426,2020-11-01
WEATHERFORD,467,5,432,2020-11-01
SEMINOLE,457,4,376,2020-11-01
SKIATOOK,450,8,399,2020-11-01
ANADARKO,446,9,397,2020-11-01
COWETA,439,15,381,2020-11-01
MCLOUD,417,1,388,2020-11-01
SAYRE,402,5,344,2020-11-01
PURCELL,401,6,336,2020-11-01
NEWCASTLE,395,4,327,2020-11-01
HENRYETTA,394,7,315,2020-11-01
ATOKA,386,0,336,2020-11-01
TUTTLE,362,5,295,2020-11-01
WAGONER,337,6,287,2020-11-01
TECUMSEH,333,1,274,2020-11-01
HUGO,330,2,271,2020-11-01
PRYOR CREEK,328,7,284,2020-11-01
JAY,326,2,274,2020-11-01
WOODWARD,321,3,239,2020-11-01
NOBLE,315,4,263,2020-11-01
CUSHING,309,3,260,2020-11-01
MULDROW,304,3,261,2020-11-01
BOLEY,293,4,78,2020-11-01
HOLDENVILLE,291,4,243,2020-11-01
PAULS VALLEY,290,2,213,2020-11-01
PIEDMONT,280,3,255,2020-11-01
HEAVENER,280,7,249,2020-11-01
SPIRO,257,1,225,2020-11-01
CHECOTAH,254,4,221,2020-11-01
KINGFISHER,249,1,197,2020-11-01
HARRAH,249,2,224,2020-11-01
WEWOKA,245,1,208,2020-11-01
STIGLER,244,4,198,2020-11-01
BRISTOW,241,9,215,2020-11-01
EUFAULA,240,6,203,2020-11-01
MIDWEST CITY,228,8,191,2020-11-01
SULPHUR,222,3,180,2020-11-01
HINTON,219,0,198,2020-11-01
LOCUST GROVE,216,0,187,2020-11-01
WARR ACRES,213,0,191,2020-11-01
FORT GIBSON,210,4,168,2020-11-01
CALERA,200,1,171,2020-11-01
HENNESSEY,196,2,182,2020-11-01
VIAN,194,3,161,2020-11-01
MARIETTA,192,0,170,2020-11-01
CATOOSA,192,2,151,2020-11-01
MADILL,189,1,163,2020-11-01
CHANDLER,186,10,165,2020-11-01
CHELSEA,183,3,154,2020-11-01
SPENCER,178,2,160,2020-11-01
SALINA,172,1,135,2020-11-01
AFTON,170,2,152,2020-11-01
ANTLERS,170,6,134,2020-11-01
NOWATA,166,3,148,2020-11-01
LINDSAY,164,2,128,2020-11-01
ALVA,163,0,132,2020-11-01
DEL CITY,162,0,137,2020-11-01
CLEVELAND,160,3,146,2020-11-01
TISHOMINGO,160,3,139,2020-11-01
SPERRY,158,2,137,2020-11-01
MEEKER,155,10,138,2020-11-01
PRAGUE,155,0,120,2020-11-01
MOUNDS,154,3,136,2020-11-01
OKEMAH,154,3,115,2020-11-01
INOLA,151,3,138,2020-11-01
ROLAND,150,1,133,2020-11-01
MANNFORD,149,4,129,2020-11-01
DEWEY,143,1,127,2020-11-01
WESTVILLE,140,2,116,2020-11-01
JONES,138,2,112,2020-11-01
NICHOLS HILLS,137,0,114,2020-11-01
HOOKER,137,0,125,2020-11-01
OOLOGAH,136,0,116,2020-11-01
POCOLA,135,3,121,2020-11-01
VALLIANT,134,3,115,2020-11-01
MORRIS,134,0,109,2020-11-01
PERKINS,132,2,114,2020-11-01
WASHINGTON,130,0,115,2020-11-01
CHOUTEAU,130,6,108,2020-11-01
WISTER,129,1,109,2020-11-01
MANGUM,128,8,104,2020-11-01
TALIHINA,128,5,106,2020-11-01
BEGGS,126,0,102,2020-11-01
MARLOW,126,1,94,2020-11-01
PAWHUSKA,124,1,112,2020-11-01
FREDERICK,124,4,106,2020-11-01
HASKELL,122,1,108,2020-11-01
FAIRVIEW,118,0,95,2020-11-01
COMMERCE,117,2,107,2020-11-01
PAWNEE,115,1,98,2020-11-01
WYANDOTTE,113,1,98,2020-11-01
STROUD,112,0,93,2020-11-01
ELGIN,111,1,81,2020-11-01
WILBURTON,111,1,88,2020-11-01
HULBERT,111,2,98,2020-11-01
HOWE,111,0,109,2020-11-01
KANSAS,109,3,83,2020-11-01
WYNNEWOOD,109,1,77,2020-11-01
CACHE,106,0,79,2020-11-01
COMANCHE,105,2,95,2020-11-01
COLCORD,105,1,88,2020-11-01
WRIGHT CITY,103,0,88,2020-11-01
KINGSTON,101,1,85,2020-11-01
DAVIS,100,0,80,2020-11-01
HOBART,98,2,80,2020-11-01
GORE,98,3,84,2020-11-01
LUTHER,97,2,73,2020-11-01
COLBERT,97,3,65,2020-11-01
FAIRLAND,96,1,78,2020-11-01
APACHE,94,2,80,2020-11-01
HAWORTH,90,2,81,2020-11-01
BLACKWELL,89,1,63,2020-11-01
STRATFORD,89,0,71,2020-11-01
CARNEGIE,88,2,79,2020-11-01
COALGATE,86,0,63,2020-11-01
TEXHOMA,86,0,85,2020-11-01
WALTERS,85,1,68,2020-11-01
BARNSDALL,85,2,76,2020-11-01
KELLYVILLE,85,2,71,2020-11-01
CADDO,83,0,67,2020-11-01
WATONGA,82,0,63,2020-11-01
PERRY,82,1,66,2020-11-01
KONAWA,82,1,56,2020-11-01
FORT COBB,81,0,70,2020-11-01
KEOTA,79,0,73,2020-11-01
MEAD,78,1,69,2020-11-01
KIEFER,77,0,66,2020-11-01
GOODWELL,77,0,74,2020-11-01
PADEN,76,0,61,2020-11-01
BINGER,75,9,62,2020-11-01
HARTSHORNE,75,0,66,2020-11-01
LONE GROVE,74,1,62,2020-11-01
QUAPAW,74,1,65,2020-11-01
CAMERON,74,0,65,2020-11-01
HOLLIS,73,0,58,2020-11-01
OKARCHE,72,0,58,2020-11-01
BOKCHITO,72,1,53,2020-11-01
NEWKIRK,71,1,64,2020-11-01
DRUMRIGHT,69,1,63,2020-11-01
HYDRO,68,1,52,2020-11-01
WARNER,68,0,51,2020-11-01
MINCO,68,0,59,2020-11-01
WETUMKA,68,0,57,2020-11-01
