City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,8973,101,7513,2020-08-12
TULSA,7440,81,6472,2020-08-12
BROKEN ARROW,1914,24,1544,2020-08-12
EDMOND,1542,18,1367,2020-08-12
NORMAN,1516,31,1330,2020-08-12
GUYMON,873,7,854,2020-08-12
OTHER***,859,8,710,2020-08-12
YUKON,674,5,583,2020-08-12
MOORE,649,12,571,2020-08-12
CLAREMORE,631,16,465,2020-08-12
LAWTON,628,9,568,2020-08-12
STILLWATER,607,3,526,2020-08-12
JENKS,599,0,574,2020-08-12
BARTLESVILLE,519,37,430,2020-08-12
ALTUS,480,7,421,2020-08-12
ENID,475,5,325,2020-08-12
OWASSO,467,2,395,2020-08-12
BIXBY,383,2,323,2020-08-12
BROKEN BOW,381,22,339,2020-08-12
MUSKOGEE,367,12,280,2020-08-12
TAHLEQUAH,333,2,223,2020-08-12
SHAWNEE,315,8,245,2020-08-12
DURANT,299,0,232,2020-08-12
IDABEL,294,4,251,2020-08-12
SAPULPA,292,4,249,2020-08-12
ARDMORE,291,3,244,2020-08-12
MCALESTER,276,4,146,2020-08-12
BETHANY,263,1,227,2020-08-12
GLENPOOL,262,2,245,2020-08-12
SAND SPRINGS,251,3,203,2020-08-12
CHICKASHA,229,4,204,2020-08-12
COWETA,228,13,174,2020-08-12
STILWELL,227,5,154,2020-08-12
MUSTANG,212,2,173,2020-08-12
MIAMI,206,3,190,2020-08-12
SKIATOOK,201,7,176,2020-08-12
PONCA CITY,198,8,173,2020-08-12
COLLINSVILLE,194,1,164,2020-08-12
OKMULGEE,190,2,155,2020-08-12
EL RENO,188,1,152,2020-08-12
GROVE,184,17,152,2020-08-12
PURCELL,181,3,154,2020-08-12
LEXINGTON,176,1,159,2020-08-12
CHOCTAW,167,2,143,2020-08-12
ADA,162,0,131,2020-08-12
ANADARKO,158,3,129,2020-08-12
HUGO,155,1,135,2020-08-12
HENRYETTA,155,1,134,2020-08-12
SALLISAW,150,1,104,2020-08-12
BLANCHARD,141,1,125,2020-08-12
WAGONER,136,5,111,2020-08-12
DUNCAN,133,2,103,2020-08-12
WARR ACRES,131,0,113,2020-08-12
CLINTON,126,0,113,2020-08-12
GUTHRIE,120,0,105,2020-08-12
HINTON,116,0,105,2020-08-12
NOBLE,114,1,96,2020-08-12
NEWCASTLE,111,1,99,2020-08-12
WEWOKA,111,1,76,2020-08-12
PRYOR CREEK,108,2,91,2020-08-12
BRISTOW,108,3,72,2020-08-12
TUTTLE,108,2,89,2020-08-12
PAULS VALLEY,104,1,95,2020-08-12
SEMINOLE,100,3,66,2020-08-12
HOLDENVILLE,100,2,76,2020-08-12
MIDWEST CITY,99,2,83,2020-08-12
MULDROW,99,1,67,2020-08-12
EUFAULA,97,0,75,2020-08-12
CUSHING,95,1,74,2020-08-12
CHECOTAH,94,1,85,2020-08-12
HOOKER,93,0,93,2020-08-12
HEAVENER,91,0,54,2020-08-12
JAY,89,1,83,2020-08-12
CATOOSA,84,0,64,2020-08-12
PIEDMONT,83,1,75,2020-08-12
MADILL,79,1,71,2020-08-12
MANGUM,78,8,66,2020-08-12
POTEAU,76,0,52,2020-08-12
CLEVELAND,75,3,59,2020-08-12
AFTON,75,0,64,2020-08-12
LOCUST GROVE,72,0,57,2020-08-12
SPENCER,72,1,59,2020-08-12
WEATHERFORD,71,0,63,2020-08-12
DEL CITY,71,0,57,2020-08-12
WESTVILLE,66,1,58,2020-08-12
WRIGHT CITY,66,0,47,2020-08-12
SPERRY,66,1,53,2020-08-12
INOLA,63,2,49,2020-08-12
FORT GIBSON,63,3,48,2020-08-12
VINITA,63,1,53,2020-08-12
KINGFISHER,61,0,53,2020-08-12
TALIHINA,61,1,44,2020-08-12
LINDSAY,60,2,48,2020-08-12
DEWEY,60,1,52,2020-08-12
SALINA,59,1,38,2020-08-12
MOUNDS,59,1,51,2020-08-12
HOMINY,57,2,44,2020-08-12
ATOKA,56,0,50,2020-08-12
CALERA,56,0,44,2020-08-12
NICHOLS HILLS,55,0,50,2020-08-12
MCLOUD,55,1,40,2020-08-12
CHELSEA,54,0,38,2020-08-12
HARRAH,53,0,44,2020-08-12
COMMERCE,51,0,45,2020-08-12
PAWNEE,51,0,44,2020-08-12
MANNFORD,51,1,37,2020-08-12
MARIETTA,51,0,47,2020-08-12
KELLYVILLE,49,2,41,2020-08-12
SPIRO,49,0,29,2020-08-12
MORRIS,49,0,37,2020-08-12
