City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,17469,184,15276,2020-10-19
TULSA,13526,130,11936,2020-10-19
NORMAN,3971,42,3477,2020-10-19
BROKEN ARROW,3852,37,3354,2020-10-19
EDMOND,3646,25,3039,2020-10-19
OTHER***,2412,16,2042,2020-10-19
STILLWATER,2218,7,2054,2020-10-19
ENID,2056,23,1710,2020-10-19
YUKON,1651,7,1372,2020-10-19
GUYMON,1372,10,1293,2020-10-19
MOORE,1356,15,1141,2020-10-19
LAWTON,1347,13,1143,2020-10-19
CLAREMORE,1321,49,1127,2020-10-19
SHAWNEE,1090,11,897,2020-10-19
OWASSO,1089,3,934,2020-10-19
BARTLESVILLE,999,38,843,2020-10-19
MUSKOGEE,992,21,800,2020-10-19
TAHLEQUAH,971,4,825,2020-10-19
JENKS,928,6,843,2020-10-19
MCALESTER,905,18,748,2020-10-19
ALTUS,900,11,781,2020-10-19
FORT SUPPLY,886,2,867,2020-10-19
DURANT,852,8,686,2020-10-19
BIXBY,829,5,714,2020-10-19
TAFT,746,2,734,2020-10-19
CHICKASHA,734,9,648,2020-10-19
EL RENO,722,8,463,2020-10-19
MIAMI,692,6,599,2020-10-19
SAPULPA,657,12,560,2020-10-19
PONCA CITY,625,12,552,2020-10-19
SAND SPRINGS,610,5,531,2020-10-19
BROKEN BOW,600,22,525,2020-10-19
ARDMORE,596,7,504,2020-10-19
MUSTANG,558,4,475,2020-10-19
ADA,532,1,412,2020-10-19
CHOCTAW,515,4,434,2020-10-19
VINITA,511,1,454,2020-10-19
BETHANY,507,5,440,2020-10-19
BLANCHARD,497,1,388,2020-10-19
HOMINY,494,2,464,2020-10-19
IDABEL,492,8,428,2020-10-19
STILWELL,488,9,373,2020-10-19
GLENPOOL,482,5,409,2020-10-19
CLINTON,482,0,405,2020-10-19
LEXINGTON,473,5,381,2020-10-19
SALLISAW,448,4,360,2020-10-19
GROVE,440,19,338,2020-10-19
ELK CITY,431,5,359,2020-10-19
POTEAU,431,5,353,2020-10-19
GUTHRIE,425,0,340,2020-10-19
OKMULGEE,424,5,349,2020-10-19
COLLINSVILLE,424,1,367,2020-10-19
WEATHERFORD,420,3,359,2020-10-19
ANADARKO,416,7,352,2020-10-19
SKIATOOK,401,8,346,2020-10-19
DUNCAN,396,4,310,2020-10-19
MCLOUD,386,1,355,2020-10-19
COWETA,385,14,337,2020-10-19
SAYRE,371,5,259,2020-10-19
SEMINOLE,357,4,279,2020-10-19
PURCELL,342,4,290,2020-10-19
ATOKA,340,0,291,2020-10-19
HENRYETTA,328,3,253,2020-10-19
NEWCASTLE,323,3,273,2020-10-19
TUTTLE,290,4,248,2020-10-19
WAGONER,286,6,238,2020-10-19
PRYOR CREEK,283,4,235,2020-10-19
HUGO,278,2,247,2020-10-19
JAY,276,1,197,2020-10-19
TECUMSEH,273,0,226,2020-10-19
MULDROW,270,3,236,2020-10-19
NOBLE,264,3,227,2020-10-19
CUSHING,261,2,223,2020-10-19
HOLDENVILLE,254,3,208,2020-10-19
HEAVENER,254,6,225,2020-10-19
PIEDMONT,253,2,214,2020-10-19
WOODWARD,237,2,203,2020-10-19
HARRAH,226,1,185,2020-10-19
SPIRO,224,1,209,2020-10-19
BRISTOW,222,9,191,2020-10-19
CHECOTAH,218,3,175,2020-10-19
WEWOKA,211,1,180,2020-10-19
PAULS VALLEY,208,2,169,2020-10-19
STIGLER,208,4,173,2020-10-19
EUFAULA,205,6,169,2020-10-19
MIDWEST CITY,204,8,173,2020-10-19
WARR ACRES,197,0,178,2020-10-19
HINTON,195,0,174,2020-10-19
LOCUST GROVE,195,0,142,2020-10-19
HENNESSEY,186,2,170,2020-10-19
KINGFISHER,185,0,153,2020-10-19
FORT GIBSON,176,4,137,2020-10-19
CHANDLER,174,9,138,2020-10-19
CALERA,170,1,142,2020-10-19
MARIETTA,168,0,148,2020-10-19
VIAN,168,3,138,2020-10-19
SULPHUR,167,2,131,2020-10-19
SPENCER,163,2,139,2020-10-19
MADILL,160,1,126,2020-10-19
CATOOSA,152,2,134,2020-10-19
CHELSEA,152,1,125,2020-10-19
AFTON,150,1,128,2020-10-19
SALINA,150,1,116,2020-10-19
CLEVELAND,150,3,139,2020-10-19
MOUNDS,143,3,122,2020-10-19
TISHOMINGO,143,3,116,2020-10-19
DEL CITY,142,0,122,2020-10-19
NOWATA,141,3,96,2020-10-19
ANTLERS,141,4,109,2020-10-19
INOLA,141,3,117,2020-10-19
MEEKER,138,2,97,2020-10-19
SPERRY,136,2,119,2020-10-19
ROLAND,136,0,114,2020-10-19
MANNFORD,135,4,116,2020-10-19
ALVA,127,0,106,2020-10-19
HOOKER,124,0,116,2020-10-19
POCOLA,124,3,106,2020-10-19
WESTVILLE,120,2,108,2020-10-19
LINDSAY,119,2,99,2020-10-19
VALLIANT,117,3,94,2020-10-19
DEWEY,117,1,101,2020-10-19
PERKINS,116,1,98,2020-10-19
NICHOLS HILLS,115,0,106,2020-10-19
HASKELL,114,1,101,2020-10-19
JONES,114,2,94,2020-10-19
TALIHINA,113,3,88,2020-10-19
CHOUTEAU,113,6,98,2020-10-19
OOLOGAH,111,0,95,2020-10-19
WASHINGTON,110,0,87,2020-10-19
PAWHUSKA,110,0,78,2020-10-19
MORRIS,110,0,88,2020-10-19
PRAGUE,110,0,98,2020-10-19
WISTER,108,1,97,2020-10-19
FREDERICK,108,3,94,2020-10-19
OKEMAH,108,3,82,2020-10-19
HOWE,108,0,97,2020-10-19
MANGUM,106,8,86,2020-10-19
COMMERCE,106,1,94,2020-10-19
HULBERT,103,2,91,2020-10-19
BEGGS,103,0,85,2020-10-19
WRIGHT CITY,100,0,81,2020-10-19
WYANDOTTE,99,1,85,2020-10-19
MARLOW,97,1,80,2020-10-19
PAWNEE,96,1,78,2020-10-19
STROUD,94,0,65,2020-10-19
GORE,92,3,79,2020-10-19
COMANCHE,91,2,74,2020-10-19
KINGSTON,89,1,75,2020-10-19
HAWORTH,89,2,70,2020-10-19
BOLEY,88,2,34,2020-10-19
KANSAS,86,3,74,2020-10-19
COLCORD,86,1,69,2020-10-19
WILBURTON,84,1,73,2020-10-19
HOBART,81,1,48,2020-10-19
TEXHOMA,80,0,76,2020-10-19
FAIRVIEW,80,0,55,2020-10-19
DAVIS,80,0,60,2020-10-19
ELGIN,79,1,62,2020-10-19
BARNSDALL,77,2,63,2020-10-19
FAIRLAND,76,0,64,2020-10-19
LUTHER,75,2,64,2020-10-19
APACHE,75,2,56,2020-10-19
CARNEGIE,75,2,51,2020-10-19
KELLYVILLE,74,2,65,2020-10-19
KEOTA,74,0,70,2020-10-19
GOODWELL,72,0,68,2020-10-19
MEAD,70,1,54,2020-10-19
WYNNEWOOD,70,1,53,2020-10-19
PERRY,69,1,63,2020-10-19
FORT COBB,69,0,63,2020-10-19
WALTERS,68,1,53,2020-10-19
STRATFORD,67,0,45,2020-10-19
BINGER,67,9,54,2020-10-19
CACHE,67,0,62,2020-10-19
COLBERT,66,0,45,2020-10-19
HARTSHORNE,66,0,61,2020-10-19
WATONGA,66,0,53,2020-10-19
QUAPAW,66,0,58,2020-10-19
KIEFER,66,0,59,2020-10-19
NEWKIRK,65,1,54,2020-10-19
CADDO,63,0,57,2020-10-19
DRUMRIGHT,63,1,52,2020-10-19
BLACKWELL,62,1,52,2020-10-19
CAMERON,60,0,53,2020-10-19
HELENA,59,0,52,2020-10-19
COALGATE,59,0,54,2020-10-19
HOLLIS,59,0,51,2020-10-19
PORTER,59,0,52,2020-10-19
TALALA,58,0,52,2020-10-19
BOKOSHE,58,0,52,2020-10-19
MAYSVILLE,58,2,45,2020-10-19
PADEN,58,0,31,2020-10-19
MINCO,57,0,39,2020-10-19
WETUMKA,57,0,50,2020-10-19
KONAWA,57,1,41,2020-10-19
WELLSTON,56,0,35,2020-10-19
ELMORE CITY,56,0,40,2020-10-19
ALEX,55,0,50,2020-10-19
OKARCHE,54,0,45,2020-10-19
CRESCENT,54,1,46,2020-10-19
BOKCHITO,54,1,39,2020-10-19
HYDRO,53,0,43,2020-10-19
LONE GROVE,53,1,43,2020-10-19
WARNER,52,0,41,2020-10-19
WATTS,51,0,47,2020-10-19
BLAIR,50,0,38,2020-10-19
ARCADIA,50,0,39,2020-10-19
EARLSBORO,49,0,43,2020-10-19
YALE,48,1,42,2020-10-19
RED ROCK,47,1,43,2020-10-19
FLETCHER,46,0,34,2020-10-19
PORUM,45,1,35,2020-10-19
CEMENT,45,0,36,2020-10-19
QUINTON,44,0,40,2020-10-19
TONKAWA,44,0,40,2020-10-19
WILSON,43,0,37,2020-10-19
BOSWELL,43,0,37,2020-10-19
NEW CORDELL,42,0,29,2020-10-19
FORT TOWSON,41,0,37,2020-10-19
ADAIR,41,0,36,2020-10-19
WAYNE,41,1,38,2020-10-19
BIG CABIN,40,1,32,2020-10-19
MOORELAND,40,1,36,2020-10-19
NINNEKAH,40,0,34,2020-10-19
WEBBERS FALLS,40,0,28,2020-10-19
CYRIL,38,1,30,2020-10-19
WAUKOMIS,38,0,23,2020-10-19
CHEYENNE,37,1,28,2020-10-19
CASHION,36,0,24,2020-10-19
WELCH,36,0,34,2020-10-19
TYRONE,36,0,31,2020-10-19
THOMAS,36,0,32,2020-10-19
DEWAR,35,0,27,2020-10-19
OCHELATA,35,1,32,2020-10-19
MCCURTAIN,35,1,33,2020-10-19
GEARY,35,0,27,2020-10-19
FAIRFAX,34,0,30,2020-10-19
DAVENPORT,34,0,23,2020-10-19
STONEWALL,34,1,27,2020-10-19
GARBER,34,0,32,2020-10-19
RAMONA,34,1,29,2020-10-19
HAMMON,34,0,30,2020-10-19
BEAVER,33,0,26,2020-10-19
SHADY POINT,33,0,26,2020-10-19
SASAKWA,32,0,19,2020-10-19
JENNINGS,32,1,24,2020-10-19
KREBS,32,1,23,2020-10-19
MAUD,32,0,27,2020-10-19
DOVER,32,0,23,2020-10-19
INDIAHOMA,31,1,19,2020-10-19
GLENCOE,31,0,27,2020-10-19
WELEETKA,31,1,19,2020-10-19
BLUEJACKET,30,1,23,2020-10-19
RUSH SPRINGS,30,0,21,2020-10-19
SPAVINAW,30,0,23,2020-10-19
DELAWARE,30,1,25,2020-10-19
RINGLING,30,0,19,2020-10-19
LAHOMA,30,0,21,2020-10-19
ALLEN,30,2,24,2020-10-19
CANTON,28,1,23,2020-10-19
GRACEMONT,28,1,26,2020-10-19
KIOWA,28,1,19,2020-10-19
COPAN,28,0,24,2020-10-19
LEEDEY,28,1,26,2020-10-19
GERONIMO,28,0,27,2020-10-19
PANAMA,28,1,25,2020-10-19
GARVIN,28,0,27,2020-10-19
OKEENE,27,0,23,2020-10-19
BENNINGTON,27,0,23,2020-10-19
BOISE CITY,27,0,26,2020-10-19
OKTAHA,27,0,19,2020-10-19
WANETTE,27,0,24,2020-10-19
ASHER,27,0,20,2020-10-19
ARKOMA,27,0,23,2020-10-19
PAOLI,27,0,23,2020-10-19
CLAYTON,26,0,24,2020-10-19
BUFFALO,26,1,16,2020-10-19
CALUMET,26,0,15,2020-10-19
CHEROKEE,26,0,21,2020-10-19
VERDEN,26,0,22,2020-10-19
RED OAK,26,0,24,2020-10-19
GANS,26,0,20,2020-10-19
DEPEW,25,1,23,2020-10-19
OLUSTEE,25,0,22,2020-10-19
MILBURN,25,1,22,2020-10-19
CARNEY,25,0,22,2020-10-19
ROFF,25,0,16,2020-10-19
POND CREEK,25,0,16,2020-10-19
ARAPAHO,25,0,23,2020-10-19
BURNS FLAT,25,0,15,2020-10-19
LOOKEBA,24,2,18,2020-10-19
AMBER,24,0,19,2020-10-19
GRANITE,23,0,19,2020-10-19
MEDFORD,23,0,19,2020-10-19
CANUTE,23,0,14,2020-10-19
MORRISON,22,0,22,2020-10-19
SOPER,22,0,17,2020-10-19
ACHILLE,21,0,18,2020-10-19
LAVERNE,21,0,15,2020-10-19
SEILING,21,0,17,2020-10-19
RINGWOOD,21,0,20,2020-10-19
WAURIKA,21,0,19,2020-10-19
LANGLEY,21,0,18,2020-10-19
TERLTON,21,0,20,2020-10-19
KINTA,21,0,13,2020-10-19
OILTON,21,1,15,2020-10-19
UNION CITY,20,0,19,2020-10-19
KAW CITY,19,1,18,2020-10-19
HAILEYVILLE,19,0,17,2020-10-19
RATTAN,19,0,13,2020-10-19
MANNSVILLE,18,0,14,2020-10-19
OAKS,18,1,16,2020-10-19
ERICK,18,0,13,2020-10-19
SPRINGER,18,1,13,2020-10-19
POCASSET,18,0,15,2020-10-19
SNYDER,17,0,15,2020-10-19
CANEY,17,0,15,2020-10-19
FAIRMONT,17,0,17,2020-10-19
AGRA,17,1,14,2020-10-19
MOUNTAIN VIEW,17,1,12,2020-10-19
CANADIAN,17,0,14,2020-10-19
RIPLEY,17,0,14,2020-10-19
HANNA,17,0,13,2020-10-19
OPTIMA,17,0,17,2020-10-19
SAVANNA,16,0,15,2020-10-19
SENTINEL,16,0,16,2020-10-19
TEMPLE,16,2,12,2020-10-19
LEHIGH,16,0,14,2020-10-19
RAVIA,16,0,14,2020-10-19
STUART,16,0,12,2020-10-19
WHITEFIELD,15,0,11,2020-10-19
KETCHUM,15,0,14,2020-10-19
LENAPAH,15,0,8,2020-10-19
VELMA,15,1,12,2020-10-19
MILL CREEK,15,0,12,2020-10-19
CORN,15,0,15,2020-10-19
LANGSTON,14,0,14,2020-10-19
COUNCIL HILL,14,0,9,2020-10-19
TIPTON,14,0,13,2020-10-19
THACKERVILLE,14,0,14,2020-10-19
BILLINGS,13,1,10,2020-10-19
NORTH MIAMI,13,0,10,2020-10-19
HEALDTON,13,0,8,2020-10-19
MARBLE CITY,13,0,11,2020-10-19
PRUE,13,0,8,2020-10-19
LONGDALE,13,0,11,2020-10-19
RYAN,13,0,10,2020-10-19
WAYNOKA,12,0,8,2020-10-19
FOSS,12,0,8,2020-10-19
KENEFIC,12,0,12,2020-10-19
CROWDER,12,0,12,2020-10-19
HARDESTY,12,0,11,2020-10-19
SCHULTER,12,0,10,2020-10-19
TRYON,12,0,9,2020-10-19
AMES,12,0,11,2020-10-19
BRAGGS,12,0,11,2020-10-19
COVINGTON,11,0,10,2020-10-19
BRADLEY,11,0,10,2020-10-19
VICI,11,0,10,2020-10-19
KREMLIN,11,0,9,2020-10-19
PITTSBURG,11,0,6,2020-10-19
CASTLE,11,0,9,2020-10-19
CLEO SPRINGS,11,0,10,2020-10-19
WANN,10,0,8,2020-10-19
STRINGTOWN,10,1,7,2020-10-19
OSAGE,10,0,10,2020-10-19
ROOSEVELT,10,0,7,2020-10-19
DISNEY,10,0,9,2020-10-19
BUTLER,10,0,10,2020-10-19
NASH,9,0,6,2020-10-19
DUSTIN,9,0,7,2020-10-19
LAMONT,9,0,9,2020-10-19
REYDON,9,0,5,2020-10-19
DILL CITY,9,0,9,2020-10-19
COYLE,9,0,9,2020-10-19
SPARKS,9,0,8,2020-10-19
ROCKY,9,0,2,2020-10-19
BURLINGTON,9,0,4,2020-10-19
