City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,30619,235,25153,2020-11-30
TULSA,20751,182,17848,2020-11-30
EDMOND,7479,42,6074,2020-11-30
BROKEN ARROW,6827,59,5642,2020-11-30
NORMAN,6715,71,5617,2020-11-30
OTHER***,4066,24,3470,2020-11-30
YUKON,3634,11,3053,2020-11-30
ENID,3612,35,2912,2020-11-30
STILLWATER,3337,9,2990,2020-11-30
LAWTON,3331,26,2607,2020-11-30
MOORE,2651,21,2144,2020-11-30
CLAREMORE,2566,55,2099,2020-11-30
SHAWNEE,2240,20,1765,2020-11-30
OWASSO,2086,6,1722,2020-11-30
MUSKOGEE,2065,26,1532,2020-11-30
GUYMON,1829,12,1680,2020-11-30
BARTLESVILLE,1695,42,1425,2020-11-30
TAHLEQUAH,1689,5,1324,2020-11-30
DURANT,1674,10,1435,2020-11-30
ADA,1647,8,1292,2020-11-30
ALTUS,1630,29,1384,2020-11-30
BIXBY,1417,8,1200,2020-11-30
PONCA CITY,1379,13,1077,2020-11-30
JENKS,1368,10,1197,2020-11-30
MCALESTER,1364,19,1211,2020-11-30
ARDMORE,1341,10,1074,2020-11-30
EL RENO,1333,9,1192,2020-11-30
TAFT,1315,2,1211,2020-11-30
SAND SPRINGS,1312,11,1045,2020-11-30
SAPULPA,1277,22,1035,2020-11-30
CHICKASHA,1228,14,1014,2020-11-30
MUSTANG,1177,5,991,2020-11-30
DUNCAN,1091,10,837,2020-11-30
CLINTON,1028,6,796,2020-11-30
MIAMI,1026,14,917,2020-11-30
BETHANY,990,7,800,2020-11-30
CHOCTAW,985,8,788,2020-11-30
BLANCHARD,982,3,814,2020-11-30
FORT SUPPLY,910,2,899,2020-11-30
GUTHRIE,899,0,679,2020-11-30
COLLINSVILLE,879,3,715,2020-11-30
WOODWARD,848,4,651,2020-11-30
STILWELL,832,11,651,2020-11-30
BROKEN BOW,831,26,723,2020-11-30
IDABEL,813,12,704,2020-11-30
VINITA,791,2,658,2020-11-30
ELK CITY,788,7,622,2020-11-30
WEATHERFORD,784,8,635,2020-11-30
COWETA,759,15,617,2020-11-30
SALLISAW,755,4,645,2020-11-30
GROVE,734,28,604,2020-11-30
POTEAU,731,6,632,2020-11-30
LEXINGTON,729,7,623,2020-11-30
GLENPOOL,728,7,624,2020-11-30
PURCELL,723,8,601,2020-11-30
OKMULGEE,714,10,587,2020-11-30
SKIATOOK,714,8,602,2020-11-30
ATOKA,687,0,608,2020-11-30
ANADARKO,677,13,532,2020-11-30
SEMINOLE,671,7,586,2020-11-30
TUTTLE,640,5,514,2020-11-30
NEWCASTLE,606,4,529,2020-11-30
PRYOR CREEK,588,10,464,2020-11-30
MCLOUD,578,1,501,2020-11-30
HOMINY,554,2,530,2020-11-30
PAULS VALLEY,542,5,458,2020-11-30
TECUMSEH,536,1,431,2020-11-30
BOLEY,533,7,408,2020-11-30
HENRYETTA,526,9,465,2020-11-30
SAYRE,520,10,467,2020-11-30
MADILL,515,2,413,2020-11-30
NOBLE,509,5,408,2020-11-30
WAGONER,506,6,403,2020-11-30
PIEDMONT,495,3,425,2020-11-30
CUSHING,479,4,403,2020-11-30
ALVA,477,1,358,2020-11-30
HUGO,459,4,402,2020-11-30
JAY,452,2,390,2020-11-30
HARRAH,439,5,352,2020-11-30
SULPHUR,428,5,335,2020-11-30
MARIETTA,424,0,341,2020-11-30
STIGLER,403,5,349,2020-11-30
CHECOTAH,401,6,336,2020-11-30
HOLDENVILLE,395,4,358,2020-11-30
EUFAULA,395,7,323,2020-11-30
MULDROW,395,3,344,2020-11-30
BRISTOW,374,10,306,2020-11-30
MARLOW,372,2,271,2020-11-30
FORT GIBSON,367,5,298,2020-11-30
KINGFISHER,364,1,318,2020-11-30
LINDSAY,354,3,297,2020-11-30
HEAVENER,343,8,308,2020-11-30
FAIRVIEW,331,0,227,2020-11-30
CALERA,329,1,282,2020-11-30
SPIRO,328,1,305,2020-11-30
WEWOKA,325,1,284,2020-11-30
CATOOSA,323,3,265,2020-11-30
LOCUST GROVE,320,0,263,2020-11-30
CHANDLER,318,10,248,2020-11-30
WARR ACRES,317,1,266,2020-11-30
MIDWEST CITY,299,9,257,2020-11-30
HENNESSEY,299,2,264,2020-11-30
OKEMAH,298,3,255,2020-11-30
HINTON,292,0,262,2020-11-30
AFTON,290,2,253,2020-11-30
SPENCER,285,3,227,2020-11-30
ELGIN,281,2,217,2020-11-30
CACHE,281,1,195,2020-11-30
CLEVELAND,277,5,240,2020-11-30
VIAN,274,3,241,2020-11-30
MANNFORD,273,4,223,2020-11-30
SALINA,269,2,200,2020-11-30
MOUNDS,268,4,222,2020-11-30
PRAGUE,268,1,239,2020-11-30
CHELSEA,261,3,233,2020-11-30
DEL CITY,257,0,199,2020-11-30
TISHOMINGO,254,3,212,2020-11-30
NOWATA,254,4,213,2020-11-30
KINGSTON,250,1,195,2020-11-30
MEEKER,249,12,199,2020-11-30
SPERRY,247,2,205,2020-11-30
COALGATE,246,1,200,2020-11-30
JONES,244,2,183,2020-11-30
INOLA,237,3,186,2020-11-30
WYNNEWOOD,232,2,192,2020-11-30
ANTLERS,231,6,200,2020-11-30
FREDERICK,231,5,181,2020-11-30
WASHINGTON,231,0,192,2020-11-30
HELENA,230,0,155,2020-11-30
PAWHUSKA,222,2,183,2020-11-30
HULBERT,221,2,167,2020-11-30
PERKINS,221,3,180,2020-11-30
CARNEGIE,219,4,154,2020-11-30
BLACKWELL,218,4,166,2020-11-30
WESTVILLE,217,2,183,2020-11-30
CHOUTEAU,217,6,173,2020-11-30
STRATFORD,212,0,178,2020-11-30
DEWEY,208,1,178,2020-11-30
HOOKER,204,0,176,2020-11-30
OOLOGAH,203,1,170,2020-11-30
ROLAND,197,1,185,2020-11-30
MANGUM,197,8,157,2020-11-30
DAVIS,196,0,170,2020-11-30
HASKELL,196,1,164,2020-11-30
MORRIS,195,0,175,2020-11-30
NICHOLS HILLS,194,0,174,2020-11-30
PAWNEE,193,1,168,2020-11-30
POCOLA,186,3,163,2020-11-30
PERRY,185,2,146,2020-11-30
VALLIANT,180,3,155,2020-11-30
COMANCHE,179,4,146,2020-11-30
APACHE,177,2,134,2020-11-30
TALIHINA,177,6,159,2020-11-30
STROUD,172,1,141,2020-11-30
BEGGS,172,2,149,2020-11-30
WISTER,168,1,152,2020-11-30
COLCORD,165,1,142,2020-11-30
NEWKIRK,165,1,129,2020-11-30
KANSAS,163,4,130,2020-11-30
KONAWA,163,2,119,2020-11-30
BILLINGS,160,1,46,2020-11-30
MEAD,158,1,132,2020-11-30
CADDO,158,0,136,2020-11-30
WATONGA,158,0,128,2020-11-30
WYANDOTTE,157,1,132,2020-11-30
GORE,156,3,133,2020-11-30
WALTERS,155,1,119,2020-11-30
LUTHER,154,2,125,2020-11-30
COLBERT,152,5,121,2020-11-30
HOBART,151,3,115,2020-11-30
COMMERCE,151,2,125,2020-11-30
LONE GROVE,148,1,103,2020-11-30
WILBURTON,146,1,134,2020-11-30
HOWE,143,0,130,2020-11-30
NEW CORDELL,141,0,99,2020-11-30
HAWORTH,137,2,110,2020-11-30
