City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,12906,152,11291,2020-09-17
TULSA,10540,107,9510,2020-09-17
BROKEN ARROW,2914,31,2545,2020-09-17
NORMAN,2844,35,2288,2020-09-17
EDMOND,2281,22,1972,2020-09-17
OTHER***,1745,13,1460,2020-09-17
STILLWATER,1605,3,1236,2020-09-17
ENID,1322,18,1041,2020-09-17
GUYMON,1103,8,991,2020-09-17
CLAREMORE,985,43,792,2020-09-17
YUKON,909,6,814,2020-09-17
MOORE,904,13,779,2020-09-17
LAWTON,852,11,751,2020-09-17
BARTLESVILLE,774,37,687,2020-09-17
OWASSO,756,2,658,2020-09-17
TAFT,743,2,691,2020-09-17
JENKS,742,2,683,2020-09-17
TAHLEQUAH,695,3,522,2020-09-17
MCALESTER,638,17,446,2020-09-17
MUSKOGEE,625,14,460,2020-09-17
ALTUS,617,10,566,2020-09-17
SHAWNEE,605,8,478,2020-09-17
BIXBY,598,4,524,2020-09-17
DURANT,496,1,406,2020-09-17
BROKEN BOW,487,22,415,2020-09-17
SAPULPA,450,10,379,2020-09-17
MIAMI,446,3,366,2020-09-17
SAND SPRINGS,417,5,358,2020-09-17
CHICKASHA,416,5,269,2020-09-17
ARDMORE,410,6,355,2020-09-17
IDABEL,383,5,342,2020-09-17
STILWELL,375,8,273,2020-09-17
LEXINGTON,370,4,322,2020-09-17
GLENPOOL,363,4,318,2020-09-17
PONCA CITY,361,10,270,2020-09-17
BETHANY,357,5,308,2020-09-17
EL RENO,350,7,285,2020-09-17
VINITA,343,1,111,2020-09-17
MCLOUD,310,1,280,2020-09-17
COWETA,308,13,267,2020-09-17
MUSTANG,305,2,263,2020-09-17
ANADARKO,301,5,259,2020-09-17
OKMULGEE,299,3,253,2020-09-17
COLLINSVILLE,297,1,254,2020-09-17
SKIATOOK,295,8,256,2020-09-17
SALLISAW,284,2,219,2020-09-17
CHOCTAW,283,3,221,2020-09-17
GROVE,274,17,225,2020-09-17
ADA,259,1,209,2020-09-17
PURCELL,255,3,218,2020-09-17
BLANCHARD,250,1,200,2020-09-17
CLINTON,248,0,204,2020-09-17
DUNCAN,238,3,169,2020-09-17
HENRYETTA,223,2,192,2020-09-17
HUGO,217,2,183,2020-09-17
POTEAU,214,2,171,2020-09-17
WAGONER,214,5,181,2020-09-17
ATOKA,206,0,131,2020-09-17
HEAVENER,200,6,170,2020-09-17
NOBLE,194,2,154,2020-09-17
CUSHING,193,2,161,2020-09-17
HOMINY,192,2,179,2020-09-17
HOLDENVILLE,188,3,160,2020-09-17
GUTHRIE,184,0,160,2020-09-17
MULDROW,178,3,150,2020-09-17
TUTTLE,171,2,141,2020-09-17
NEWCASTLE,169,3,142,2020-09-17
SEMINOLE,169,3,137,2020-09-17
MIDWEST CITY,166,4,138,2020-09-17
WEWOKA,161,1,138,2020-09-17
BRISTOW,160,6,137,2020-09-17
WARR ACRES,157,0,141,2020-09-17
PRYOR CREEK,156,4,134,2020-09-17
SPIRO,153,1,134,2020-09-17
WEATHERFORD,150,0,114,2020-09-17
ELK CITY,144,1,84,2020-09-17
EUFAULA,143,3,116,2020-09-17
STIGLER,141,3,106,2020-09-17
HENNESSEY,141,2,135,2020-09-17
TECUMSEH,135,0,97,2020-09-17
PAULS VALLEY,134,1,121,2020-09-17
CHECOTAH,131,2,112,2020-09-17
HINTON,130,0,123,2020-09-17
CLEVELAND,129,3,120,2020-09-17
JAY,128,1,116,2020-09-17
PIEDMONT,126,1,108,2020-09-17
VIAN,126,3,98,2020-09-17
CATOOSA,119,0,101,2020-09-17
HARRAH,116,0,84,2020-09-17
SPENCER,116,1,100,2020-09-17
WOODWARD,116,0,78,2020-09-17
KINGFISHER,111,0,98,2020-09-17
MADILL,110,1,93,2020-09-17
CHANDLER,110,9,89,2020-09-17
LOCUST GROVE,110,0,92,2020-09-17
HOOKER,108,0,103,2020-09-17
AFTON,105,0,97,2020-09-17
SPERRY,103,2,87,2020-09-17
DEL CITY,99,0,83,2020-09-17
MOUNDS,98,3,83,2020-09-17
CALERA,98,1,82,2020-09-17
FORT GIBSON,98,4,77,2020-09-17
MARIETTA,94,0,77,2020-09-17
INOLA,93,3,79,2020-09-17
WESTVILLE,92,2,79,2020-09-17
NICHOLS HILLS,92,0,76,2020-09-17
CHELSEA,92,0,78,2020-09-17
MANNFORD,91,3,69,2020-09-17
HASKELL,88,1,76,2020-09-17
WRIGHT CITY,87,0,62,2020-09-17
DEWEY,87,1,76,2020-09-17
MANGUM,85,8,72,2020-09-17
ROLAND,84,0,76,2020-09-17
CHOUTEAU,84,5,65,2020-09-17
NOWATA,82,2,66,2020-09-17
SALINA,81,1,64,2020-09-17
COMMERCE,81,0,64,2020-09-17
TALIHINA,79,3,67,2020-09-17
PERKINS,78,1,61,2020-09-17
VALLIANT,78,2,65,2020-09-17
WYANDOTTE,77,1,62,2020-09-17
LINDSAY,77,2,66,2020-09-17
JONES,76,2,63,2020-09-17
SAYRE,73,0,47,2020-09-17
POCOLA,72,3,59,2020-09-17
HULBERT,72,2,55,2020-09-17
MORRIS,72,0,62,2020-09-17
OKEMAH,71,2,55,2020-09-17
WASHINGTON,69,0,56,2020-09-17
TEXHOMA,69,0,62,2020-09-17
BEGGS,69,0,54,2020-09-17
PRAGUE,67,0,62,2020-09-17
TISHOMINGO,67,3,57,2020-09-17
WISTER,65,0,48,2020-09-17
OOLOGAH,65,0,53,2020-09-17
PAWNEE,64,0,60,2020-09-17
SULPHUR,64,1,56,2020-09-17
COLCORD,63,1,53,2020-09-17
ANTLERS,62,1,57,2020-09-17
KELLYVILLE,61,2,53,2020-09-17
HAWORTH,61,2,49,2020-09-17
FREDERICK,61,2,55,2020-09-17
GORE,60,1,31,2020-09-17
COMANCHE,60,1,39,2020-09-17
WILBURTON,59,1,53,2020-09-17
KANSAS,58,2,40,2020-09-17
GOODWELL,58,0,45,2020-09-17
HOWE,57,0,39,2020-09-17
HARTSHORNE,57,0,53,2020-09-17
STROUD,56,0,49,2020-09-17
PERRY,56,0,46,2020-09-17
KEOTA,55,0,29,2020-09-17
KINGSTON,55,0,42,2020-09-17
BINGER,51,9,39,2020-09-17
WATONGA,50,0,38,2020-09-17
COALGATE,49,0,45,2020-09-17
MARLOW,49,0,40,2020-09-17
CADDO,48,0,38,2020-09-17
WALTERS,48,1,32,2020-09-17
PAWHUSKA,47,0,43,2020-09-17
