City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,27191,226,21437,2020-11-22
TULSA,18796,173,16060,2020-11-22
EDMOND,6479,35,4979,2020-11-22
BROKEN ARROW,5996,54,4764,2020-11-22
NORMAN,5993,68,5025,2020-11-22
OTHER***,3719,24,3088,2020-11-22
YUKON,3174,10,2507,2020-11-22
STILLWATER,3081,8,2648,2020-11-22
ENID,3055,33,2533,2020-11-22
LAWTON,2762,25,2135,2020-11-22
MOORE,2281,18,1817,2020-11-22
CLAREMORE,2268,53,1702,2020-11-22
SHAWNEE,1870,19,1531,2020-11-22
OWASSO,1828,6,1495,2020-11-22
MUSKOGEE,1742,23,1321,2020-11-22
GUYMON,1705,11,1579,2020-11-22
DURANT,1554,10,1224,2020-11-22
BARTLESVILLE,1503,39,1244,2020-11-22
TAHLEQUAH,1502,5,1148,2020-11-22
ALTUS,1454,25,1203,2020-11-22
ADA,1432,7,1020,2020-11-22
TAFT,1284,2,773,2020-11-22
BIXBY,1277,8,1059,2020-11-22
MCALESTER,1275,19,1087,2020-11-22
JENKS,1250,9,1055,2020-11-22
EL RENO,1244,9,1047,2020-11-22
PONCA CITY,1125,13,853,2020-11-22
SAND SPRINGS,1123,11,839,2020-11-22
ARDMORE,1108,10,888,2020-11-22
SAPULPA,1096,18,869,2020-11-22
CHICKASHA,1067,13,898,2020-11-22
MUSTANG,1036,5,807,2020-11-22
MIAMI,954,14,842,2020-11-22
DUNCAN,915,9,676,2020-11-22
FORT SUPPLY,903,2,892,2020-11-22
CLINTON,881,2,647,2020-11-22
BETHANY,870,7,646,2020-11-22
BLANCHARD,860,3,673,2020-11-22
CHOCTAW,857,7,672,2020-11-22
BROKEN BOW,805,25,676,2020-11-22
IDABEL,778,12,593,2020-11-22
COLLINSVILLE,775,3,587,2020-11-22
STILWELL,759,11,581,2020-11-22
GUTHRIE,721,0,560,2020-11-22
VINITA,709,2,589,2020-11-22
SALLISAW,694,4,573,2020-11-22
LEXINGTON,682,7,584,2020-11-22
GLENPOOL,665,7,554,2020-11-22
GROVE,662,27,542,2020-11-22
POTEAU,658,6,545,2020-11-22
COWETA,656,15,519,2020-11-22
ELK CITY,655,7,550,2020-11-22
WOODWARD,648,3,486,2020-11-22
PURCELL,641,7,508,2020-11-22
SKIATOOK,639,8,516,2020-11-22
OKMULGEE,635,9,529,2020-11-22
ATOKA,633,0,446,2020-11-22
WEATHERFORD,630,8,539,2020-11-22
SEMINOLE,621,6,538,2020-11-22
ANADARKO,582,13,470,2020-11-22
NEWCASTLE,558,4,462,2020-11-22
TUTTLE,555,5,435,2020-11-22
HOMINY,538,2,515,2020-11-22
MCLOUD,518,1,459,2020-11-22
HENRYETTA,504,9,422,2020-11-22
PRYOR CREEK,498,9,376,2020-11-22
SAYRE,481,10,427,2020-11-22
PAULS VALLEY,476,4,383,2020-11-22
TECUMSEH,454,1,378,2020-11-22
PIEDMONT,443,3,346,2020-11-22
CUSHING,440,4,345,2020-11-22
NOBLE,438,5,355,2020-11-22
WAGONER,434,6,354,2020-11-22
HUGO,429,4,366,2020-11-22
BOLEY,422,7,285,2020-11-22
JAY,416,2,359,2020-11-22
MADILL,406,2,318,2020-11-22
HARRAH,388,5,309,2020-11-22
ALVA,387,1,224,2020-11-22
STIGLER,380,5,307,2020-11-22
MULDROW,368,3,323,2020-11-22
MARIETTA,362,0,251,2020-11-22
CHECOTAH,356,6,287,2020-11-22
HOLDENVILLE,355,4,309,2020-11-22
SULPHUR,352,4,280,2020-11-22
EUFAULA,342,7,268,2020-11-22
BRISTOW,332,9,273,2020-11-22
FORT GIBSON,331,5,255,2020-11-22
KINGFISHER,328,1,282,2020-11-22
HEAVENER,322,8,290,2020-11-22
SPIRO,316,1,288,2020-11-22
WEWOKA,310,1,270,2020-11-22
LINDSAY,308,3,242,2020-11-22
CALERA,296,1,246,2020-11-22
MARLOW,290,1,191,2020-11-22
LOCUST GROVE,289,0,224,2020-11-22
MIDWEST CITY,285,9,238,2020-11-22
OKEMAH,283,3,212,2020-11-22
WARR ACRES,282,1,231,2020-11-22
CATOOSA,282,3,219,2020-11-22
CHANDLER,268,10,205,2020-11-22
HINTON,264,0,242,2020-11-22
AFTON,264,2,219,2020-11-22
HENNESSEY,260,2,220,2020-11-22
VIAN,256,3,220,2020-11-22
FAIRVIEW,251,0,177,2020-11-22
PRAGUE,249,1,206,2020-11-22
SPENCER,249,3,191,2020-11-22
CHELSEA,243,3,204,2020-11-22
CLEVELAND,236,4,189,2020-11-22
ELGIN,235,1,165,2020-11-22
MOUNDS,234,3,184,2020-11-22
MANNFORD,230,4,178,2020-11-22
TISHOMINGO,229,3,192,2020-11-22
DEL CITY,228,0,177,2020-11-22
SALINA,225,1,167,2020-11-22
NOWATA,223,3,189,2020-11-22
SPERRY,223,2,176,2020-11-22
CACHE,215,1,156,2020-11-22
ANTLERS,214,6,190,2020-11-22
MEEKER,212,12,181,2020-11-22
WASHINGTON,209,0,158,2020-11-22
WYNNEWOOD,204,1,154,2020-11-22
COALGATE,203,0,143,2020-11-22
INOLA,203,3,160,2020-11-22
PAWHUSKA,202,2,155,2020-11-22
KINGSTON,201,1,148,2020-11-22
JONES,199,2,148,2020-11-22
WESTVILLE,196,2,159,2020-11-22
STRATFORD,196,0,140,2020-11-22
ROLAND,191,1,172,2020-11-22
FREDERICK,189,5,153,2020-11-22
PERKINS,188,3,159,2020-11-22
CHOUTEAU,184,6,143,2020-11-22
HULBERT,184,2,130,2020-11-22
DEWEY,184,1,162,2020-11-22
CARNEGIE,183,2,130,2020-11-22
MORRIS,183,0,149,2020-11-22
BLACKWELL,183,3,138,2020-11-22
PAWNEE,181,1,142,2020-11-22
NICHOLS HILLS,176,0,157,2020-11-22
OOLOGAH,176,1,146,2020-11-22
HASKELL,172,1,144,2020-11-22
DAVIS,172,0,135,2020-11-22
HOOKER,172,0,153,2020-11-22
TALIHINA,171,6,140,2020-11-22
VALLIANT,168,3,145,2020-11-22
POCOLA,167,3,149,2020-11-22
MANGUM,167,8,138,2020-11-22
HELENA,165,0,65,2020-11-22
WISTER,162,1,143,2020-11-22
BEGGS,158,2,140,2020-11-22
PERRY,157,2,117,2020-11-22
COMANCHE,156,3,127,2020-11-22
CADDO,151,0,120,2020-11-22
COLCORD,150,1,123,2020-11-22
STROUD,148,1,120,2020-11-22
KANSAS,146,4,119,2020-11-22
APACHE,145,2,110,2020-11-22
MEAD,145,1,106,2020-11-22
GORE,144,3,118,2020-11-22
COLBERT,141,5,101,2020-11-22
NEWKIRK,140,1,106,2020-11-22
WYANDOTTE,137,1,119,2020-11-22
KONAWA,137,2,96,2020-11-22
WILBURTON,136,1,120,2020-11-22
HOWE,135,0,119,2020-11-22
LUTHER,135,2,112,2020-11-22
BOKCHITO,131,1,109,2020-11-22
COMMERCE,131,2,119,2020-11-22
WATONGA,131,0,103,2020-11-22
WALTERS,130,1,100,2020-11-22
FAIRLAND,127,1,112,2020-11-22
HAWORTH,123,2,95,2020-11-22
HOBART,122,3,105,2020-11-22
KEOTA,119,0,97,2020-11-22
MAYSVILLE,116,3,84,2020-11-22
MINCO,115,0,89,2020-11-22
ELMORE CITY,113,0,86,2020-11-22
TONKAWA,112,3,93,2020-11-22
WRIGHT CITY,111,0,90,2020-11-22
HARTSHORNE,111,0,89,2020-11-22
KIEFER,109,0,95,2020-11-22
OKARCHE,108,3,80,2020-11-22
LONE GROVE,107,1,83,2020-11-22
PORUM,106,1,66,2020-11-22
QUAPAW,106,2,83,2020-11-22
BLAIR,106,0,76,2020-11-22
BINGER,105,9,80,2020-11-22
WAYNE,105,1,81,2020-11-22
KELLYVILLE,105,2,92,2020-11-22
NEW CORDELL,104,0,58,2020-11-22
PADEN,104,0,86,2020-11-22
