City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,21598,209,18313,2020-11-08
TULSA,15991,156,14201,2020-11-08
NORMAN,5018,62,4234,2020-11-08
EDMOND,4948,29,4068,2020-11-08
BROKEN ARROW,4724,47,4075,2020-11-08
OTHER***,3114,21,2599,2020-11-08
STILLWATER,2572,8,2293,2020-11-08
ENID,2559,32,2230,2020-11-08
YUKON,2388,9,1966,2020-11-08
LAWTON,1996,18,1618,2020-11-08
MOORE,1766,18,1464,2020-11-08
CLAREMORE,1704,49,1377,2020-11-08
GUYMON,1561,10,1429,2020-11-08
SHAWNEE,1529,15,1309,2020-11-08
OWASSO,1443,5,1221,2020-11-08
MUSKOGEE,1372,21,1033,2020-11-08
BARTLESVILLE,1242,38,1069,2020-11-08
DURANT,1193,9,950,2020-11-08
TAHLEQUAH,1183,4,983,2020-11-08
ALTUS,1142,18,970,2020-11-08
MCALESTER,1071,19,932,2020-11-08
JENKS,1055,9,954,2020-11-08
BIXBY,1051,5,904,2020-11-08
EL RENO,1025,8,856,2020-11-08
ADA,954,4,691,2020-11-08
FORT SUPPLY,895,2,888,2020-11-08
ARDMORE,874,10,696,2020-11-08
CHICKASHA,873,11,793,2020-11-08
SAPULPA,845,15,711,2020-11-08
MIAMI,833,13,744,2020-11-08
PONCA CITY,785,13,656,2020-11-08
TAFT,783,2,737,2020-11-08
SAND SPRINGS,779,7,657,2020-11-08
MUSTANG,772,4,667,2020-11-08
BROKEN BOW,702,25,603,2020-11-08
CHOCTAW,665,5,556,2020-11-08
BLANCHARD,663,3,533,2020-11-08
BETHANY,646,6,536,2020-11-08
DUNCAN,642,4,504,2020-11-08
CLINTON,641,1,544,2020-11-08
STILWELL,640,11,464,2020-11-08
LEXINGTON,611,6,525,2020-11-08
IDABEL,591,9,489,2020-11-08
SALLISAW,590,4,487,2020-11-08
VINITA,579,2,523,2020-11-08
COLLINSVILLE,558,3,453,2020-11-08
GLENPOOL,556,6,497,2020-11-08
GUTHRIE,555,0,488,2020-11-08
ELK CITY,554,7,473,2020-11-08
GROVE,551,19,461,2020-11-08
OKMULGEE,549,7,463,2020-11-08
POTEAU,535,6,469,2020-11-08
WEATHERFORD,534,5,459,2020-11-08
SEMINOLE,523,4,424,2020-11-08
HOMINY,515,2,500,2020-11-08
SKIATOOK,494,8,432,2020-11-08
ANADARKO,488,9,415,2020-11-08
COWETA,487,15,408,2020-11-08
PURCELL,476,7,368,2020-11-08
MCLOUD,457,1,412,2020-11-08
NEWCASTLE,450,4,367,2020-11-08
HENRYETTA,437,7,354,2020-11-08
SAYRE,422,8,382,2020-11-08
ATOKA,422,0,374,2020-11-08
TUTTLE,416,5,329,2020-11-08
WOODWARD,402,3,302,2020-11-08
PRYOR CREEK,366,9,308,2020-11-08
WAGONER,366,6,310,2020-11-08
HUGO,363,2,298,2020-11-08
PAULS VALLEY,357,2,266,2020-11-08
TECUMSEH,356,1,311,2020-11-08
JAY,355,2,297,2020-11-08
NOBLE,348,5,285,2020-11-08
CUSHING,339,3,288,2020-11-08
MULDROW,337,3,277,2020-11-08
PIEDMONT,334,3,279,2020-11-08
HOLDENVILLE,312,4,269,2020-11-08
HARRAH,312,4,256,2020-11-08
STIGLER,308,4,224,2020-11-08
HEAVENER,297,7,265,2020-11-08
BOLEY,297,4,268,2020-11-08
CHECOTAH,284,5,248,2020-11-08
SPIRO,283,1,247,2020-11-08
KINGFISHER,281,1,243,2020-11-08
BRISTOW,268,9,222,2020-11-08
EUFAULA,267,7,217,2020-11-08
WEWOKA,266,1,218,2020-11-08
MIDWEST CITY,264,8,206,2020-11-08
SULPHUR,261,3,205,2020-11-08
MADILL,257,1,181,2020-11-08
FORT GIBSON,256,4,192,2020-11-08
HINTON,237,0,210,2020-11-08
LOCUST GROVE,236,0,196,2020-11-08
WARR ACRES,234,1,203,2020-11-08
CALERA,233,1,190,2020-11-08
ALVA,223,0,161,2020-11-08
VIAN,222,3,177,2020-11-08
MARIETTA,219,0,180,2020-11-08
CATOOSA,213,2,177,2020-11-08
HENNESSEY,207,2,190,2020-11-08
LINDSAY,206,2,149,2020-11-08
CHELSEA,206,3,175,2020-11-08
CHANDLER,205,10,169,2020-11-08
OKEMAH,201,3,136,2020-11-08
SPENCER,197,2,164,2020-11-08
AFTON,194,2,162,2020-11-08
PRAGUE,193,0,150,2020-11-08
ANTLERS,190,6,158,2020-11-08
SALINA,187,1,151,2020-11-08
NOWATA,186,3,162,2020-11-08
DEL CITY,183,0,145,2020-11-08
TISHOMINGO,181,3,149,2020-11-08
MEEKER,176,11,143,2020-11-08
CLEVELAND,175,3,151,2020-11-08
SPERRY,174,2,151,2020-11-08
MOUNDS,173,3,147,2020-11-08
MARLOW,172,1,113,2020-11-08
ROLAND,171,1,145,2020-11-08
MANNFORD,168,4,137,2020-11-08
WESTVILLE,167,2,126,2020-11-08
INOLA,161,3,144,2020-11-08
FAIRVIEW,160,0,109,2020-11-08
DEWEY,158,1,137,2020-11-08
PAWHUSKA,155,2,119,2020-11-08
PERKINS,155,2,124,2020-11-08
HOOKER,153,0,135,2020-11-08
NICHOLS HILLS,152,0,130,2020-11-08
JONES,150,2,128,2020-11-08
MORRIS,150,0,122,2020-11-08
WASHINGTON,149,0,123,2020-11-08
VALLIANT,148,3,127,2020-11-08
POCOLA,147,3,131,2020-11-08
HASKELL,144,1,117,2020-11-08
FREDERICK,143,4,115,2020-11-08
WYNNEWOOD,142,1,100,2020-11-08
TALIHINA,141,6,115,2020-11-08
WISTER,141,1,121,2020-11-08
CHOUTEAU,140,6,117,2020-11-08
OOLOGAH,140,1,130,2020-11-08
MANGUM,140,8,115,2020-11-08
BEGGS,138,0,116,2020-11-08
ELGIN,136,1,101,2020-11-08
PAWNEE,136,1,106,2020-11-08
CACHE,129,0,100,2020-11-08
HULBERT,127,2,105,2020-11-08
KINGSTON,126,1,89,2020-11-08
BLACKWELL,125,2,88,2020-11-08
COALGATE,125,0,74,2020-11-08
STRATFORD,124,0,85,2020-11-08
DAVIS,124,0,95,2020-11-08
KANSAS,123,4,98,2020-11-08
COMMERCE,123,2,112,2020-11-08
COMANCHE,123,3,101,2020-11-08
WYANDOTTE,120,1,108,2020-11-08
COLCORD,119,1,96,2020-11-08
STROUD,119,0,101,2020-11-08
GORE,119,3,87,2020-11-08
WILBURTON,118,1,97,2020-11-08
HOWE,117,0,110,2020-11-08
LUTHER,113,2,89,2020-11-08
PERRY,107,1,73,2020-11-08
CARNEGIE,106,2,84,2020-11-08
HOBART,106,2,88,2020-11-08
CADDO,105,0,83,2020-11-08
FAIRLAND,105,1,93,2020-11-08
WRIGHT CITY,103,0,90,2020-11-08
KONAWA,103,1,69,2020-11-08
COLBERT,103,4,88,2020-11-08
APACHE,102,2,90,2020-11-08
WATONGA,101,0,79,2020-11-08
NEWKIRK,101,1,68,2020-11-08
BOKCHITO,99,1,66,2020-11-08
WALTERS,96,1,78,2020-11-08
HAWORTH,95,2,84,2020-11-08
KEOTA,94,0,80,2020-11-08
BARNSDALL,94,2,83,2020-11-08
MEAD,93,1,76,2020-11-08
GOODWELL,90,0,79,2020-11-08
KELLYVILLE,90,2,78,2020-11-08
KIEFER,89,0,74,2020-11-08
PADEN,86,0,70,2020-11-08
