City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,31052,237,25748,2020-12-01
TULSA,20892,182,18118,2020-12-01
EDMOND,7571,43,6241,2020-12-01
BROKEN ARROW,6895,59,5759,2020-12-01
NORMAN,6783,71,5718,2020-12-01
OTHER***,4090,24,3536,2020-12-01
YUKON,3677,11,3112,2020-12-01
ENID,3652,35,3008,2020-12-01
LAWTON,3371,26,2652,2020-12-01
STILLWATER,3347,9,3039,2020-12-01
MOORE,2696,21,2185,2020-12-01
CLAREMORE,2589,55,2135,2020-12-01
SHAWNEE,2250,20,1813,2020-12-01
OWASSO,2103,6,1761,2020-12-01
MUSKOGEE,2075,26,1560,2020-12-01
GUYMON,1838,12,1697,2020-12-01
TAHLEQUAH,1703,5,1379,2020-12-01
BARTLESVILLE,1703,42,1456,2020-12-01
DURANT,1678,11,1458,2020-12-01
ADA,1675,8,1345,2020-12-01
ALTUS,1633,30,1404,2020-12-01
BIXBY,1441,8,1227,2020-12-01
PONCA CITY,1385,13,1107,2020-12-01
JENKS,1377,10,1205,2020-12-01
MCALESTER,1369,19,1233,2020-12-01
ARDMORE,1348,11,1090,2020-12-01
EL RENO,1340,9,1199,2020-12-01
SAND SPRINGS,1330,11,1079,2020-12-01
TAFT,1315,2,1269,2020-12-01
SAPULPA,1289,22,1058,2020-12-01
CHICKASHA,1229,14,1038,2020-12-01
MUSTANG,1188,7,1014,2020-12-01
DUNCAN,1091,10,873,2020-12-01
CLINTON,1033,6,830,2020-12-01
MIAMI,1029,14,920,2020-12-01
BETHANY,1000,7,833,2020-12-01
CHOCTAW,992,9,819,2020-12-01
BLANCHARD,991,3,834,2020-12-01
GUTHRIE,938,0,703,2020-12-01
FORT SUPPLY,910,2,899,2020-12-01
COLLINSVILLE,886,3,740,2020-12-01
WOODWARD,858,4,676,2020-12-01
STILWELL,833,11,660,2020-12-01
BROKEN BOW,831,26,736,2020-12-01
IDABEL,813,12,726,2020-12-01
ELK CITY,793,7,641,2020-12-01
VINITA,793,2,670,2020-12-01
WEATHERFORD,790,8,658,2020-12-01
COWETA,764,15,633,2020-12-01
SALLISAW,756,4,659,2020-12-01
GROVE,738,29,613,2020-12-01
LEXINGTON,737,7,635,2020-12-01
POTEAU,737,6,645,2020-12-01
GLENPOOL,737,7,632,2020-12-01
PURCELL,734,8,613,2020-12-01
SKIATOOK,724,8,622,2020-12-01
OKMULGEE,718,10,593,2020-12-01
ATOKA,687,0,623,2020-12-01
ANADARKO,686,13,548,2020-12-01
SEMINOLE,673,7,592,2020-12-01
TUTTLE,647,5,534,2020-12-01
NEWCASTLE,612,4,541,2020-12-01
PRYOR CREEK,593,10,485,2020-12-01
MCLOUD,582,1,508,2020-12-01
HOMINY,554,2,534,2020-12-01
PAULS VALLEY,543,5,471,2020-12-01
TECUMSEH,540,1,437,2020-12-01
BOLEY,533,7,409,2020-12-01
HENRYETTA,526,9,468,2020-12-01
SAYRE,522,10,477,2020-12-01
NOBLE,516,5,417,2020-12-01
MADILL,516,2,430,2020-12-01
WAGONER,509,6,414,2020-12-01
PIEDMONT,501,3,430,2020-12-01
ALVA,492,1,364,2020-12-01
CUSHING,483,4,419,2020-12-01
HUGO,461,4,405,2020-12-01
JAY,452,2,393,2020-12-01
HARRAH,441,5,362,2020-12-01
SULPHUR,430,5,342,2020-12-01
MARIETTA,425,0,360,2020-12-01
STIGLER,403,5,356,2020-12-01
CHECOTAH,403,6,344,2020-12-01
HOLDENVILLE,397,4,364,2020-12-01
EUFAULA,396,7,329,2020-12-01
MULDROW,395,3,350,2020-12-01
BRISTOW,375,11,313,2020-12-01
MARLOW,373,3,284,2020-12-01
FORT GIBSON,367,5,304,2020-12-01
KINGFISHER,366,1,322,2020-12-01
LINDSAY,354,3,312,2020-12-01
HEAVENER,345,8,311,2020-12-01
FAIRVIEW,335,1,235,2020-12-01
CATOOSA,330,3,271,2020-12-01
CALERA,329,1,286,2020-12-01
SPIRO,329,1,308,2020-12-01
WEWOKA,326,1,285,2020-12-01
LOCUST GROVE,322,0,271,2020-12-01
WARR ACRES,319,1,268,2020-12-01
CHANDLER,319,10,256,2020-12-01
OKEMAH,303,3,257,2020-12-01
MIDWEST CITY,300,9,260,2020-12-01
HENNESSEY,300,2,269,2020-12-01
HINTON,296,0,265,2020-12-01
SPENCER,291,3,237,2020-12-01
AFTON,290,2,255,2020-12-01
