City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,10331,122,8676,2020-08-22
TULSA,8355,91,7292,2020-08-22
BROKEN ARROW,2197,26,1879,2020-08-22
NORMAN,1705,34,1482,2020-08-22
EDMOND,1684,20,1505,2020-08-22
OTHER***,1095,8,838,2020-08-22
GUYMON,893,7,874,2020-08-22
YUKON,741,6,656,2020-08-22
CLAREMORE,737,22,566,2020-08-22
MOORE,721,13,627,2020-08-22
STILLWATER,702,3,591,2020-08-22
ENID,688,9,450,2020-08-22
LAWTON,685,10,623,2020-08-22
JENKS,632,2,590,2020-08-22
BARTLESVILLE,601,37,491,2020-08-22
OWASSO,540,2,462,2020-08-22
ALTUS,507,7,475,2020-08-22
BIXBY,450,3,375,2020-08-22
MUSKOGEE,427,12,322,2020-08-22
TAHLEQUAH,420,2,312,2020-08-22
BROKEN BOW,409,22,342,2020-08-22
MCALESTER,375,12,278,2020-08-22
SHAWNEE,374,8,298,2020-08-22
DURANT,339,1,286,2020-08-22
SAPULPA,337,7,291,2020-08-22
ARDMORE,326,4,281,2020-08-22
IDABEL,311,4,270,2020-08-22
BETHANY,286,1,248,2020-08-22
GLENPOOL,284,3,252,2020-08-22
SAND SPRINGS,280,4,244,2020-08-22
STILWELL,270,5,190,2020-08-22
COWETA,258,13,216,2020-08-22
LEXINGTON,251,2,175,2020-08-22
MIAMI,251,3,209,2020-08-22
CHICKASHA,242,4,222,2020-08-22
EL RENO,238,1,178,2020-08-22
MUSTANG,235,2,207,2020-08-22
COLLINSVILLE,225,1,189,2020-08-22
PONCA CITY,223,8,187,2020-08-22
SKIATOOK,221,7,192,2020-08-22
OKMULGEE,213,2,180,2020-08-22
ANADARKO,211,5,152,2020-08-22
GROVE,207,17,164,2020-08-22
PURCELL,197,3,175,2020-08-22
SALLISAW,197,1,146,2020-08-22
CHOCTAW,197,2,162,2020-08-22
HENRYETTA,180,2,156,2020-08-22
MCLOUD,180,1,59,2020-08-22
ADA,173,0,153,2020-08-22
HUGO,164,1,148,2020-08-22
HOMINY,163,2,56,2020-08-22
WAGONER,158,5,126,2020-08-22
BLANCHARD,154,1,136,2020-08-22
CLINTON,150,0,125,2020-08-22
DUNCAN,149,2,124,2020-08-22
HOLDENVILLE,136,2,103,2020-08-22
GUTHRIE,134,0,115,2020-08-22
WARR ACRES,134,0,124,2020-08-22
MULDROW,132,1,93,2020-08-22
NOBLE,131,1,115,2020-08-22
BRISTOW,131,4,112,2020-08-22
NEWCASTLE,129,1,112,2020-08-22
TUTTLE,125,2,102,2020-08-22
PRYOR CREEK,123,3,105,2020-08-22
SEMINOLE,122,3,88,2020-08-22
POTEAU,121,0,76,2020-08-22
HINTON,121,0,114,2020-08-22
WEWOKA,120,1,103,2020-08-22
CUSHING,118,1,91,2020-08-22
MIDWEST CITY,116,3,95,2020-08-22
HEAVENER,115,1,90,2020-08-22
PAULS VALLEY,114,1,100,2020-08-22
EUFAULA,110,2,85,2020-08-22
JAY,109,1,96,2020-08-22
CLEVELAND,107,3,74,2020-08-22
CHECOTAH,104,2,91,2020-08-22
STIGLER,99,2,38,2020-08-22
CATOOSA,94,0,85,2020-08-22
HOOKER,94,0,93,2020-08-22
PIEDMONT,92,1,83,2020-08-22
VIAN,92,2,79,2020-08-22
CHANDLER,91,4,37,2020-08-22
WEATHERFORD,89,0,73,2020-08-22
MADILL,87,1,74,2020-08-22
HENNESSEY,85,0,42,2020-08-22
SPENCER,85,1,69,2020-08-22
AFTON,83,0,74,2020-08-22
MANGUM,80,8,67,2020-08-22
LOCUST GROVE,80,0,68,2020-08-22
DEL CITY,79,0,60,2020-08-22
KINGFISHER,76,0,64,2020-08-22
WESTVILLE,75,1,63,2020-08-22
WRIGHT CITY,74,0,52,2020-08-22
SPERRY,73,1,64,2020-08-22
INOLA,71,3,60,2020-08-22
SALINA,71,1,50,2020-08-22
FORT GIBSON,70,3,56,2020-08-22
HASKELL,70,0,44,2020-08-22
ELK CITY,69,1,47,2020-08-22
ATOKA,69,0,56,2020-08-22
MOUNDS,68,1,57,2020-08-22
VINITA,67,1,60,2020-08-22
DEWEY,67,1,60,2020-08-22
HARRAH,67,0,50,2020-08-22
CHELSEA,67,0,56,2020-08-22
SPIRO,66,1,49,2020-08-22
TALIHINA,65,2,58,2020-08-22
LINDSAY,64,2,57,2020-08-22
CALERA,63,0,57,2020-08-22
CHOUTEAU,61,4,42,2020-08-22
NICHOLS HILLS,59,0,54,2020-08-22
PRAGUE,58,0,40,2020-08-22
MANNFORD,58,1,48,2020-08-22
TECUMSEH,58,0,44,2020-08-22
TEXHOMA,57,0,50,2020-08-22
MARIETTA,56,0,48,2020-08-22
PAWNEE,56,0,49,2020-08-22
COMMERCE,55,0,51,2020-08-22
ANTLERS,55,0,46,2020-08-22
SULPHUR,53,0,48,2020-08-22
MORRIS,52,0,45,2020-08-22
WYANDOTTE,52,1,45,2020-08-22
WILBURTON,52,1,47,2020-08-22
JONES,51,2,43,2020-08-22
KELLYVILLE,51,2,46,2020-08-22
WOODWARD,51,0,37,2020-08-22
COLCORD,49,1,44,2020-08-22
HARTSHORNE,48,0,33,2020-08-22
FREDERICK,48,1,46,2020-08-22
HAWORTH,48,2,38,2020-08-22
BEGGS,47,0,46,2020-08-22
OOLOGAH,47,0,41,2020-08-22
BINGER,46,9,37,2020-08-22
STROUD,45,0,40,2020-08-22
VALLIANT,44,0,42,2020-08-22
HULBERT,44,1,39,2020-08-22
POCOLA,43,0,26,2020-08-22
WASHINGTON,43,0,36,2020-08-22
NOWATA,43,1,31,2020-08-22
SAYRE,41,0,14,2020-08-22
OKEMAH,41,1,30,2020-08-22
PERKINS,41,0,36,2020-08-22
ROLAND,38,0,26,2020-08-22
PAWHUSKA,38,0,30,2020-08-22
KINGSTON,38,0,33,2020-08-22
MARLOW,38,0,36,2020-08-22
PERRY,37,0,33,2020-08-22
COALGATE,36,0,30,2020-08-22
MEAD,34,1,28,2020-08-22
WETUMKA,34,0,29,2020-08-22
FAIRLAND,34,0,30,2020-08-22
HOLLIS,34,0,27,2020-08-22
COMANCHE,34,1,31,2020-08-22
WAYNE,34,0,28,2020-08-22
KIEFER,33,0,33,2020-08-22
OKARCHE,32,0,29,2020-08-22
DAVIS,32,0,30,2020-08-22
ELGIN,31,0,29,2020-08-22
BOKOSHE,30,0,29,2020-08-22
CACHE,30,0,29,2020-08-22
LUTHER,30,0,21,2020-08-22
WISTER,30,0,21,2020-08-22
BLACKWELL,30,1,25,2020-08-22
KANSAS,29,0,23,2020-08-22
QUINTON,29,0,10,2020-08-22
CRESCENT,29,0,27,2020-08-22
GORE,29,1,22,2020-08-22
COLBERT,29,0,25,2020-08-22
OCHELATA,29,1,26,2020-08-22
CADDO,28,0,27,2020-08-22
RED ROCK,28,1,26,2020-08-22
PORTER,28,0,19,2020-08-22
TISHOMINGO,27,0,19,2020-08-22
FAIRFAX,27,0,27,2020-08-22
WATTS,26,0,23,2020-08-22
WATONGA,26,0,16,2020-08-22
HOWE,26,0,19,2020-08-22
APACHE,26,1,21,2020-08-22
ARCADIA,25,0,18,2020-08-22
TAFT,25,0,8,2020-08-22
MEEKER,25,0,23,2020-08-22
PORUM,25,1,19,2020-08-22
MAYSVILLE,24,0,19,2020-08-22
TALALA,24,0,16,2020-08-22
COPAN,23,0,22,2020-08-22
FAIRVIEW,23,0,22,2020-08-22
CLAYTON,23,0,22,2020-08-22
BARNSDALL,23,2,20,2020-08-22
WILSON,22,0,22,2020-08-22
PADEN,22,0,17,2020-08-22
KEOTA,21,0,13,2020-08-22
BLAIR,21,0,20,2020-08-22
KONAWA,21,1,17,2020-08-22
ELMORE CITY,21,0,20,2020-08-22
CAMERON,21,0,16,2020-08-22
BIG CABIN,20,1,17,2020-08-22
QUAPAW,20,0,15,2020-08-22
LONE GROVE,20,1,17,2020-08-22
DEWAR,20,0,15,2020-08-22
CARNEGIE,20,1,16,2020-08-22
FORT COBB,19,0,17,2020-08-22
BOSWELL,19,0,11,2020-08-22
WYNNEWOOD,19,1,18,2020-08-22
GRACEMONT,18,1,16,2020-08-22
TYRONE,18,0,15,2020-08-22
GERONIMO,18,0,16,2020-08-22
RAMONA,18,0,13,2020-08-22
DEPEW,18,1,14,2020-08-22
ALVA,18,0,17,2020-08-22
ADAIR,17,0,13,2020-08-22
GLENCOE,17,0,15,2020-08-22
WEBBERS FALLS,17,0,12,2020-08-22
DRUMRIGHT,17,0,11,2020-08-22
EARLSBORO,16,0,13,2020-08-22
BOKCHITO,16,1,13,2020-08-22
MAUD,16,0,15,2020-08-22
GARVIN,16,0,16,2020-08-22
OLUSTEE,16,0,15,2020-08-22
WELEETKA,15,1,12,2020-08-22
KIOWA,15,0,11,2020-08-22
GOODWELL,15,0,13,2020-08-22
MOORELAND,15,0,4,2020-08-22
ARKOMA,15,0,11,2020-08-22
OKTAHA,15,0,11,2020-08-22
HOBART,15,0,10,2020-08-22
RUSH SPRINGS,15,0,12,2020-08-22
MINCO,14,0,14,2020-08-22
WELLSTON,14,0,11,2020-08-22
WARNER,14,0,10,2020-08-22
ASHER,14,0,10,2020-08-22
CYRIL,14,1,13,2020-08-22
INDIAHOMA,14,0,13,2020-08-22
STONEWALL,14,1,11,2020-08-22
WALTERS,14,0,12,2020-08-22
CASHION,14,0,13,2020-08-22
JENNINGS,14,0,12,2020-08-22
FORT TOWSON,14,0,14,2020-08-22
TONKAWA,14,0,14,2020-08-22
WAURIKA,13,0,12,2020-08-22
ALLEN,13,1,11,2020-08-22
RED OAK,13,0,9,2020-08-22
ALEX,13,0,11,2020-08-22
YALE,13,0,13,2020-08-22
GANS,13,0,8,2020-08-22
GARBER,12,0,10,2020-08-22
NEWKIRK,12,1,9,2020-08-22
ARAPAHO,12,0,6,2020-08-22
MORRISON,12,0,9,2020-08-22
WELCH,12,0,11,2020-08-22
CEMENT,12,0,11,2020-08-22
BOISE CITY,12,0,1,2020-08-22
HAILEYVILLE,12,0,8,2020-08-22
TIPTON,12,0,12,2020-08-22
GEARY,12,0,11,2020-08-22
FLETCHER,11,0,10,2020-08-22
RINGLING,11,0,10,2020-08-22
MILBURN,11,0,3,2020-08-22
TEMPLE,11,2,5,2020-08-22
BEAVER,11,0,9,2020-08-22
DELAWARE,11,0,9,2020-08-22
BURNS FLAT,11,0,11,2020-08-22
KAW CITY,11,1,8,2020-08-22
BENNINGTON,10,0,9,2020-08-22
SEILING,10,0,4,2020-08-22
CARNEY,10,0,9,2020-08-22
WAUKOMIS,10,0,9,2020-08-22
PANAMA,10,0,7,2020-08-22
ROFF,10,0,8,2020-08-22
STRATFORD,10,0,9,2020-08-22
MCCURTAIN,10,0,9,2020-08-22
THOMAS,10,0,7,2020-08-22
KREBS,10,0,9,2020-08-22
HEALDTON,10,0,7,2020-08-22
AMBER,10,0,8,2020-08-22
CANADIAN,9,0,7,2020-08-22
MANNSVILLE,9,0,9,2020-08-22
SHADY POINT,9,0,7,2020-08-22
SAVANNA,9,0,9,2020-08-22
OPTIMA,9,0,8,2020-08-22
RYAN,9,0,8,2020-08-22
WANETTE,9,0,8,2020-08-22
PAOLI,9,0,8,2020-08-22
KETCHUM,9,0,5,2020-08-22
NORTH MIAMI,9,0,9,2020-08-22
CHEYENNE,8,1,6,2020-08-22
LAVERNE,8,0,7,2020-08-22
THACKERVILLE,8,0,5,2020-08-22
OSAGE,8,0,8,2020-08-22
LOOKEBA,8,2,5,2020-08-22
BRAGGS,8,0,5,2020-08-22
CANTON,8,0,2,2020-08-22
SPAVINAW,7,0,6,2020-08-22
BILLINGS,7,1,4,2020-08-22
SCHULTER,7,0,4,2020-08-22
KENEFIC,7,0,5,2020-08-22
VERDEN,7,0,7,2020-08-22
SNYDER,7,0,5,2020-08-22
TERLTON,7,0,5,2020-08-22
NINNEKAH,7,0,7,2020-08-22
RINGWOOD,7,0,6,2020-08-22
HYDRO,7,0,6,2020-08-22
PRUE,7,0,6,2020-08-22
ACHILLE,7,0,6,2020-08-22
UNION CITY,7,0,7,2020-08-22
RIPLEY,7,0,6,2020-08-22
KINTA,7,0,3,2020-08-22
BURBANK,7,0,5,2020-08-22
SASAKWA,7,0,7,2020-08-22
LAHOMA,7,0,6,2020-08-22
CROWDER,7,0,6,2020-08-22
LEHIGH,7,0,7,2020-08-22
BUFFALO,7,0,6,2020-08-22
LANGLEY,7,0,6,2020-08-22
DISNEY,7,0,6,2020-08-22
CANEY,6,0,6,2020-08-22
SOPER,6,0,3,2020-08-22
POCASSET,6,0,6,2020-08-22
HELENA,6,0,2,2020-08-22
SPRINGER,6,1,5,2020-08-22
COUNCIL HILL,6,0,4,2020-08-22
NEW CORDELL,6,0,4,2020-08-22
BOLEY,6,1,3,2020-08-22
LONGDALE,6,0,6,2020-08-22
LAMONT,6,0,4,2020-08-22
AGRA,6,1,4,2020-08-22
CASTLE,6,0,3,2020-08-22
STRINGTOWN,5,1,3,2020-08-22
AVANT,5,0,5,2020-08-22
MARBLE CITY,5,0,4,2020-08-22
RATLIFF CITY,5,0,4,2020-08-22
MEDFORD,5,0,5,2020-08-22
CALUMET,5,0,5,2020-08-22
SHATTUCK,5,0,5,2020-08-22
MOUNTAIN VIEW,5,1,3,2020-08-22
BOYNTON,5,0,5,2020-08-22
POND CREEK,5,0,5,2020-08-22
CORN,5,0,3,2020-08-22
COVINGTON,5,0,1,2020-08-22
ALBION,5,0,5,2020-08-22
WANN,5,0,5,2020-08-22
VICI,5,0,4,2020-08-22
CALVIN,5,0,5,2020-08-22
BLUEJACKET,4,0,2,2020-08-22
ORLANDO,4,0,4,2020-08-22
TRYON,4,0,3,2020-08-22
SENTINEL,4,0,4,2020-08-22
RATTAN,4,0,4,2020-08-22
OILTON,4,1,3,2020-08-22
GRANITE,4,0,3,2020-08-22
WYNONA,4,0,4,2020-08-22
BUTLER,4,0,3,2020-08-22
HANNA,4,0,3,2020-08-22
LENAPAH,4,0,4,2020-08-22
DILL CITY,4,0,4,2020-08-22
FREEDOM,4,0,4,2020-08-22
COYLE,4,0,1,2020-08-22
GOULD,4,0,3,2020-08-22
DOVER,4,0,3,2020-08-22
DUSTIN,4,0,2,2020-08-22
FORGAN,4,0,4,2020-08-22
SPARKS,4,0,1,2020-08-22
SAWYER,4,0,2,2020-08-22
PITTSBURG,4,0,3,2020-08-22
LAMAR,4,0,4,2020-08-22
HARDESTY,4,0,4,2020-08-22
BERNICE,3,0,3,2020-08-22
BOWLEGS,3,0,2,2020-08-22
STUART,3,0,3,2020-08-22
CANUTE,3,0,1,2020-08-22
INDIANOLA,3,0,3,2020-08-22
LANGSTON,3,0,3,2020-08-22
WAKITA,3,0,3,2020-08-22
BRADLEY,3,0,2,2020-08-22
VELMA,3,1,2,2020-08-22
OKEENE,3,0,3,2020-08-22
MILLERTON,3,0,3,2020-08-22
WHITEFIELD,3,0,0,2020-08-22
DRUMMOND,3,0,3,2020-08-22
MULHALL,3,0,3,2020-08-22
OAKS,3,0,2,2020-08-22
WAPANUCKA,3,0,3,2020-08-22
FOSS,3,0,1,2020-08-22
MARSHALL,3,0,2,2020-08-22
MOUNTAIN PARK,3,0,3,2020-08-22
ROOSEVELT,2,0,2,2020-08-22
GOLDSBY,2,0,2,2020-08-22
HASTINGS,2,0,2,2020-08-22
JET,2,0,1,2020-08-22
FITZHUGH,2,0,2,2020-08-22
LEEDEY,2,0,2,2020-08-22
KREMLIN,2,0,1,2020-08-22
SLICK,2,0,2,2020-08-22
TUPELO,2,0,2,2020-08-22
HAMMON,2,0,1,2020-08-22
SOUTH COFFEYVILLE,2,0,2,2020-08-22
THE VILLAGE,2,0,1,2020-08-22
FOYIL,2,0,1,2020-08-22
RAVIA,2,0,2,2020-08-22
MARLAND,2,0,2,2020-08-22
OKAY,2,0,2,2020-08-22
ELDORADO,2,0,1,2020-08-22
LONE WOLF,2,0,2,2020-08-22
CUSTER CITY,2,0,1,2020-08-22
SHIDLER,2,0,1,2020-08-22
HITCHCOCK,2,0,2,2020-08-22
MARTHA,2,0,2,2020-08-22
AMES,2,0,2,2020-08-22
FRANCIS,2,0,2,2020-08-22
EAKLY,2,0,2,2020-08-22
HILLSDALE,2,0,2,2020-08-22
HALLETT,2,0,2,2020-08-22
ERICK,2,0,1,2020-08-22
MENO,2,0,2,2020-08-22
RALSTON,1,0,1,2020-08-22
ROCKY,1,0,1,2020-08-22
CLEO SPRINGS,1,0,1,2020-08-22
SLAUGHTERVILLE,1,0,0,2020-08-22
STERLING,1,0,0,2020-08-22
GOTEBO,1,0,1,2020-08-22
GOLTRY,1,0,1,2020-08-22
GRANDFIELD,1,0,1,2020-08-22
FORT SUPPLY,1,0,1,2020-08-22
BYNG,1,0,1,2020-08-22
BLACKBURN,1,0,0,2020-08-22
CHEROKEE,1,0,0,2020-08-22
TULLAHASSEE,1,0,0,2020-08-22
NASH,1,0,1,2020-08-22
ALDERSON,1,0,0,2020-08-22
FOSTER,1,0,1,2020-08-22
LOCO,1,0,1,2020-08-22
KEYES,1,0,1,2020-08-22
BESSIE,1,0,1,2020-08-22
MOFFETT,1,0,0,2020-08-22
FAIRMONT,1,0,0,2020-08-22
GENE AUTRY,1,0,1,2020-08-22
MEDICINE PARK,1,0,1,2020-08-22
DAVENPORT,1,0,1,2020-08-22
REDBIRD,1,0,0,2020-08-22
GAGE,1,0,1,2020-08-22
CHATTANOOGA,1,0,1,2020-08-22
MILL CREEK,1,0,1,2020-08-22
