City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,9552,111,7949,2020-08-16
TULSA,7781,82,6786,2020-08-16
BROKEN ARROW,2013,25,1660,2020-08-16
EDMOND,1606,19,1425,2020-08-16
NORMAN,1551,31,1390,2020-08-16
OTHER***,929,8,746,2020-08-16
GUYMON,883,7,867,2020-08-16
YUKON,702,6,613,2020-08-16
CLAREMORE,694,19,501,2020-08-16
MOORE,672,13,586,2020-08-16
LAWTON,648,10,595,2020-08-16
STILLWATER,628,3,547,2020-08-16
JENKS,606,1,580,2020-08-16
ENID,568,8,371,2020-08-16
BARTLESVILLE,566,37,447,2020-08-16
OWASSO,500,2,415,2020-08-16
ALTUS,487,7,444,2020-08-16
BIXBY,406,3,339,2020-08-16
MUSKOGEE,388,12,304,2020-08-16
BROKEN BOW,386,22,339,2020-08-16
TAHLEQUAH,373,2,254,2020-08-16
SHAWNEE,329,8,265,2020-08-16
DURANT,321,1,248,2020-08-16
SAPULPA,312,4,264,2020-08-16
MCALESTER,309,4,174,2020-08-16
ARDMORE,306,3,262,2020-08-16
IDABEL,298,4,257,2020-08-16
GLENPOOL,272,2,249,2020-08-16
BETHANY,269,1,230,2020-08-16
SAND SPRINGS,256,4,218,2020-08-16
STILWELL,252,5,173,2020-08-16
COWETA,242,13,189,2020-08-16
CHICKASHA,234,4,211,2020-08-16
MUSTANG,224,2,182,2020-08-16
MIAMI,216,3,198,2020-08-16
EL RENO,214,1,163,2020-08-16
PONCA CITY,207,8,179,2020-08-16
SKIATOOK,207,7,181,2020-08-16
COLLINSVILLE,200,1,174,2020-08-16
OKMULGEE,197,2,161,2020-08-16
GROVE,191,17,154,2020-08-16
LEXINGTON,186,1,160,2020-08-16
PURCELL,185,3,160,2020-08-16
ANADARKO,182,5,138,2020-08-16
CHOCTAW,178,2,154,2020-08-16
SALLISAW,168,1,123,2020-08-16
ADA,164,0,141,2020-08-16
HUGO,160,1,139,2020-08-16
HOMINY,158,2,46,2020-08-16
MCLOUD,158,1,55,2020-08-16
HENRYETTA,157,1,142,2020-08-16
BLANCHARD,147,1,129,2020-08-16
WAGONER,143,5,118,2020-08-16
DUNCAN,142,2,112,2020-08-16
WARR ACRES,133,0,120,2020-08-16
CLINTON,130,0,121,2020-08-16
HOLDENVILLE,125,2,86,2020-08-16
GUTHRIE,124,0,106,2020-08-16
PRYOR CREEK,122,3,96,2020-08-16
NEWCASTLE,120,1,105,2020-08-16
NOBLE,119,1,104,2020-08-16
TUTTLE,117,2,93,2020-08-16
HINTON,116,0,107,2020-08-16
BRISTOW,115,3,78,2020-08-16
MULDROW,115,1,74,2020-08-16
WEWOKA,112,1,87,2020-08-16
PAULS VALLEY,108,1,97,2020-08-16
MIDWEST CITY,108,2,88,2020-08-16
SEMINOLE,104,3,70,2020-08-16
HEAVENER,104,0,62,2020-08-16
JAY,104,1,89,2020-08-16
CUSHING,99,1,84,2020-08-16
EUFAULA,98,1,80,2020-08-16
CHECOTAH,97,1,87,2020-08-16
POTEAU,94,0,63,2020-08-16
HOOKER,94,0,93,2020-08-16
CLEVELAND,89,3,65,2020-08-16
CATOOSA,89,0,71,2020-08-16
PIEDMONT,89,1,77,2020-08-16
VIAN,84,1,68,2020-08-16
MADILL,84,1,74,2020-08-16
CHANDLER,83,2,29,2020-08-16
WEATHERFORD,80,0,69,2020-08-16
AFTON,80,0,69,2020-08-16
SPENCER,79,1,60,2020-08-16
MANGUM,79,8,66,2020-08-16
DEL CITY,74,0,57,2020-08-16
LOCUST GROVE,73,0,60,2020-08-16
WESTVILLE,70,1,63,2020-08-16
FORT GIBSON,69,3,54,2020-08-16
INOLA,68,2,51,2020-08-16
WRIGHT CITY,67,0,47,2020-08-16
KINGFISHER,67,0,55,2020-08-16
SPERRY,67,1,57,2020-08-16
VINITA,65,1,54,2020-08-16
SALINA,64,1,42,2020-08-16
TALIHINA,64,2,52,2020-08-16
CHELSEA,63,0,41,2020-08-16
MOUNDS,62,1,54,2020-08-16
