City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,10391,123,8776,2020-08-23
TULSA,8404,91,7347,2020-08-23
BROKEN ARROW,2199,26,1894,2020-08-23
NORMAN,1705,34,1493,2020-08-23
EDMOND,1690,20,1514,2020-08-23
OTHER***,1238,8,848,2020-08-23
GUYMON,893,7,874,2020-08-23
YUKON,744,6,660,2020-08-23
CLAREMORE,742,22,573,2020-08-23
MOORE,729,13,633,2020-08-23
STILLWATER,723,3,594,2020-08-23
ENID,702,9,456,2020-08-23
LAWTON,693,10,628,2020-08-23
JENKS,634,2,591,2020-08-23
BARTLESVILLE,605,37,497,2020-08-23
OWASSO,542,2,471,2020-08-23
ALTUS,512,7,475,2020-08-23
BIXBY,450,3,377,2020-08-23
MUSKOGEE,426,12,322,2020-08-23
TAHLEQUAH,419,2,313,2020-08-23
BROKEN BOW,408,22,342,2020-08-23
SHAWNEE,383,8,301,2020-08-23
MCALESTER,374,12,281,2020-08-23
DURANT,339,1,288,2020-08-23
SAPULPA,337,7,292,2020-08-23
ARDMORE,328,4,283,2020-08-23
IDABEL,315,4,271,2020-08-23
BETHANY,287,1,250,2020-08-23
GLENPOOL,286,3,254,2020-08-23
SAND SPRINGS,281,4,247,2020-08-23
STILWELL,273,5,192,2020-08-23
COWETA,258,13,218,2020-08-23
MCLOUD,254,1,60,2020-08-23
MIAMI,253,3,210,2020-08-23
LEXINGTON,250,2,176,2020-08-23
CHICKASHA,242,4,223,2020-08-23
EL RENO,239,1,181,2020-08-23
MUSTANG,234,2,207,2020-08-23
COLLINSVILLE,225,1,189,2020-08-23
PONCA CITY,223,8,188,2020-08-23
SKIATOOK,222,7,193,2020-08-23
OKMULGEE,214,2,181,2020-08-23
ANADARKO,212,5,154,2020-08-23
GROVE,209,17,164,2020-08-23
PURCELL,204,3,177,2020-08-23
SALLISAW,200,1,148,2020-08-23
CHOCTAW,198,2,165,2020-08-23
HENRYETTA,181,2,155,2020-08-23
ADA,174,0,157,2020-08-23
HUGO,165,1,149,2020-08-23
HOMINY,163,2,60,2020-08-23
CLINTON,160,0,125,2020-08-23
WAGONER,159,5,126,2020-08-23
BLANCHARD,157,1,137,2020-08-23
DUNCAN,149,2,124,2020-08-23
HOLDENVILLE,138,2,103,2020-08-23
GUTHRIE,136,0,116,2020-08-23
WARR ACRES,135,0,124,2020-08-23
MULDROW,132,1,95,2020-08-23
NOBLE,131,1,115,2020-08-23
BRISTOW,130,4,114,2020-08-23
NEWCASTLE,130,1,112,2020-08-23
TUTTLE,127,2,103,2020-08-23
PRYOR CREEK,123,3,105,2020-08-23
SEMINOLE,123,3,90,2020-08-23
POTEAU,122,0,81,2020-08-23
WEWOKA,121,1,103,2020-08-23
HINTON,120,0,114,2020-08-23
MIDWEST CITY,117,3,96,2020-08-23
CUSHING,117,1,91,2020-08-23
HEAVENER,116,1,90,2020-08-23
PAULS VALLEY,114,1,102,2020-08-23
HENNESSEY,113,0,43,2020-08-23
EUFAULA,112,2,85,2020-08-23
JAY,108,1,97,2020-08-23
CLEVELAND,106,3,74,2020-08-23
CHECOTAH,103,2,91,2020-08-23
STIGLER,99,2,38,2020-08-23
CHANDLER,94,4,37,2020-08-23
CATOOSA,94,0,85,2020-08-23
VIAN,94,2,79,2020-08-23
HOOKER,94,0,93,2020-08-23
PIEDMONT,93,1,83,2020-08-23
WEATHERFORD,88,0,74,2020-08-23
SPENCER,87,1,71,2020-08-23
MADILL,86,1,74,2020-08-23
AFTON,83,0,75,2020-08-23
MANGUM,80,8,67,2020-08-23
LOCUST GROVE,80,0,68,2020-08-23
DEL CITY,79,0,60,2020-08-23
KINGFISHER,77,0,65,2020-08-23
SPERRY,75,1,64,2020-08-23
WESTVILLE,74,1,63,2020-08-23
VINITA,72,1,60,2020-08-23
INOLA,71,3,60,2020-08-23
FORT GIBSON,71,3,57,2020-08-23
