City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,22985,212,18857,2020-11-13
TULSA,16733,162,14624,2020-11-13
EDMOND,5317,32,4238,2020-11-13
NORMAN,5253,64,4429,2020-11-13
BROKEN ARROW,5062,50,4251,2020-11-13
OTHER***,3231,23,2726,2020-11-13
STILLWATER,2704,8,2346,2020-11-13
ENID,2667,32,2285,2020-11-13
YUKON,2564,9,2080,2020-11-13
LAWTON,2171,19,1713,2020-11-13
MOORE,1900,18,1535,2020-11-13
CLAREMORE,1842,49,1447,2020-11-13
GUYMON,1608,11,1461,2020-11-13
SHAWNEE,1587,18,1383,2020-11-13
OWASSO,1541,5,1277,2020-11-13
MUSKOGEE,1497,22,1100,2020-11-13
DURANT,1306,9,1006,2020-11-13
BARTLESVILLE,1283,38,1111,2020-11-13
TAHLEQUAH,1256,4,1021,2020-11-13
ALTUS,1211,19,1013,2020-11-13
MCALESTER,1126,19,969,2020-11-13
BIXBY,1120,5,929,2020-11-13
JENKS,1111,9,978,2020-11-13
EL RENO,1110,8,904,2020-11-13
ADA,1087,6,761,2020-11-13
TAFT,936,2,740,2020-11-13
CHICKASHA,931,11,805,2020-11-13
ARDMORE,918,10,736,2020-11-13
SAPULPA,895,16,742,2020-11-13
FORT SUPPLY,895,2,889,2020-11-13
SAND SPRINGS,862,7,691,2020-11-13
MIAMI,859,13,762,2020-11-13
PONCA CITY,839,13,681,2020-11-13
MUSTANG,812,4,681,2020-11-13
BROKEN BOW,728,25,626,2020-11-13
DUNCAN,716,5,548,2020-11-13
BETHANY,707,7,557,2020-11-13
CHOCTAW,707,6,579,2020-11-13
BLANCHARD,701,3,559,2020-11-13
CLINTON,684,2,555,2020-11-13
STILWELL,676,11,498,2020-11-13
IDABEL,648,9,503,2020-11-13
LEXINGTON,634,6,529,2020-11-13
VINITA,617,2,537,2020-11-13
COLLINSVILLE,613,3,478,2020-11-13
SALLISAW,611,4,503,2020-11-13
GLENPOOL,581,6,513,2020-11-13
GUTHRIE,579,0,499,2020-11-13
GROVE,574,20,480,2020-11-13
OKMULGEE,571,7,489,2020-11-13
ELK CITY,566,7,492,2020-11-13
POTEAU,563,6,487,2020-11-13
SEMINOLE,558,4,459,2020-11-13
WEATHERFORD,554,6,465,2020-11-13
SKIATOOK,531,8,451,2020-11-13
PURCELL,527,7,396,2020-11-13
COWETA,525,15,439,2020-11-13
HOMINY,525,2,501,2020-11-13
ANADARKO,513,10,421,2020-11-13
NEWCASTLE,476,4,389,2020-11-13
MCLOUD,467,1,421,2020-11-13
ATOKA,466,0,384,2020-11-13
WOODWARD,459,3,332,2020-11-13
HENRYETTA,456,7,366,2020-11-13
TUTTLE,447,5,352,2020-11-13
SAYRE,432,9,387,2020-11-13
PRYOR CREEK,398,9,318,2020-11-13
PAULS VALLEY,388,2,301,2020-11-13
HUGO,384,2,321,2020-11-13
WAGONER,382,6,322,2020-11-13
TECUMSEH,380,1,330,2020-11-13
JAY,379,2,309,2020-11-13
NOBLE,371,5,305,2020-11-13
CUSHING,363,3,299,2020-11-13
PIEDMONT,350,3,289,2020-11-13
MULDROW,343,3,296,2020-11-13
BOLEY,336,7,273,2020-11-13
HARRAH,333,4,264,2020-11-13
STIGLER,326,4,240,2020-11-13
HOLDENVILLE,317,4,281,2020-11-13
MADILL,307,1,209,2020-11-13
HEAVENER,303,7,276,2020-11-13
CHECOTAH,302,5,254,2020-11-13
EUFAULA,294,7,223,2020-11-13
KINGFISHER,293,1,256,2020-11-13
SPIRO,285,1,256,2020-11-13
BRISTOW,284,9,233,2020-11-13
SULPHUR,283,3,219,2020-11-13
WEWOKA,281,1,230,2020-11-13
FORT GIBSON,280,5,200,2020-11-13
MIDWEST CITY,267,8,208,2020-11-13
CALERA,256,1,210,2020-11-13
MARIETTA,254,0,194,2020-11-13
ALVA,251,1,177,2020-11-13
LOCUST GROVE,250,0,203,2020-11-13
WARR ACRES,248,1,205,2020-11-13
LINDSAY,248,2,169,2020-11-13
HINTON,242,0,217,2020-11-13
VIAN,239,3,187,2020-11-13
CATOOSA,228,2,190,2020-11-13
HENNESSEY,219,2,195,2020-11-13
CHANDLER,218,10,173,2020-11-13
AFTON,218,2,174,2020-11-13
OKEMAH,216,3,146,2020-11-13
SPENCER,211,2,166,2020-11-13
PRAGUE,210,0,168,2020-11-13
CHELSEA,210,3,184,2020-11-13
MARLOW,201,1,128,2020-11-13
MOUNDS,200,3,155,2020-11-13
TISHOMINGO,199,3,155,2020-11-13
SALINA,197,1,156,2020-11-13
ANTLERS,196,6,166,2020-11-13
NOWATA,194,3,166,2020-11-13
DEL CITY,189,0,151,2020-11-13
MEEKER,188,11,152,2020-11-13
CLEVELAND,185,3,161,2020-11-13
SPERRY,185,2,157,2020-11-13
FAIRVIEW,180,0,121,2020-11-13
MANNFORD,178,4,141,2020-11-13
WESTVILLE,177,2,131,2020-11-13
ROLAND,177,1,151,2020-11-13
WASHINGTON,169,0,131,2020-11-13
PAWHUSKA,167,2,122,2020-11-13
INOLA,166,3,147,2020-11-13
DEWEY,166,1,144,2020-11-13
ELGIN,165,1,114,2020-11-13
MORRIS,165,0,126,2020-11-13
PERKINS,163,3,130,2020-11-13
FREDERICK,159,4,119,2020-11-13
NICHOLS HILLS,159,0,135,2020-11-13
JONES,159,2,130,2020-11-13
WYNNEWOOD,158,1,112,2020-11-13
POCOLA,156,3,136,2020-11-13
HOOKER,155,0,139,2020-11-13
VALLIANT,154,3,135,2020-11-13
COALGATE,153,0,85,2020-11-13
HASKELL,152,1,117,2020-11-13
OOLOGAH,151,1,135,2020-11-13
PAWNEE,150,1,111,2020-11-13
HULBERT,149,2,108,2020-11-13
CHOUTEAU,149,6,122,2020-11-13
CACHE,148,1,111,2020-11-13
TALIHINA,148,6,122,2020-11-13
WISTER,147,1,130,2020-11-13
MANGUM,147,8,116,2020-11-13
KINGSTON,147,1,109,2020-11-13
BEGGS,144,0,127,2020-11-13
STRATFORD,143,0,100,2020-11-13
COMANCHE,133,3,107,2020-11-13
BLACKWELL,132,3,91,2020-11-13
KANSAS,130,4,108,2020-11-13
DAVIS,128,0,102,2020-11-13
COLCORD,128,1,101,2020-11-13
STROUD,128,0,109,2020-11-13
COMMERCE,126,2,113,2020-11-13
WILBURTON,124,1,106,2020-11-13
GORE,124,3,93,2020-11-13
WYANDOTTE,122,1,112,2020-11-13
PERRY,122,1,82,2020-11-13
LUTHER,120,2,94,2020-11-13
CADDO,119,0,90,2020-11-13
HOWE,118,0,112,2020-11-13
BOKCHITO,118,1,74,2020-11-13
CARNEGIE,113,2,86,2020-11-13
FAIRLAND,111,1,96,2020-11-13
COLBERT,110,5,89,2020-11-13
APACHE,110,2,93,2020-11-13
HOBART,110,2,93,2020-11-13
MEAD,110,1,80,2020-11-13
KONAWA,109,1,82,2020-11-13
NEWKIRK,109,1,79,2020-11-13
WATONGA,107,0,83,2020-11-13
WALTERS,104,1,84,2020-11-13
HAWORTH,103,2,85,2020-11-13
WRIGHT CITY,103,0,90,2020-11-13
KEOTA,99,0,84,2020-11-13
KELLYVILLE,97,2,83,2020-11-13
KIEFER,97,0,82,2020-11-13
BARNSDALL,96,2,85,2020-11-13
GOODWELL,94,0,84,2020-11-13
MAYSVILLE,93,3,61,2020-11-13
BINGER,92,9,68,2020-11-13
HARTSHORNE,91,0,76,2020-11-13
PADEN,89,0,77,2020-11-13
TEXHOMA,89,0,86,2020-11-13
TONKAWA,88,0,71,2020-11-13
OKARCHE,87,3,65,2020-11-13
LONE GROVE,87,1,73,2020-11-13
WARNER,86,0,64,2020-11-13
MINCO,85,0,69,2020-11-13
QUAPAW,85,2,72,2020-11-13
FORT COBB,85,0,82,2020-11-13
DRUMRIGHT,85,1,66,2020-11-13
ELMORE CITY,85,0,63,2020-11-13
HOLLIS,84,0,70,2020-11-13
CAMERON,83,0,75,2020-11-13
WAYNE,82,1,60,2020-11-13
