City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,11894,146,10542,2020-09-09
TULSA,9959,101,8729,2020-09-09
BROKEN ARROW,2669,29,2326,2020-09-09
NORMAN,2434,35,1792,2020-09-09
EDMOND,2041,21,1751,2020-09-09
OTHER***,1583,11,1297,2020-09-09
STILLWATER,1304,3,853,2020-09-09
ENID,1136,14,813,2020-09-09
GUYMON,1016,7,924,2020-09-09
CLAREMORE,910,39,731,2020-09-09
YUKON,835,6,753,2020-09-09
MOORE,812,13,729,2020-09-09
LAWTON,789,11,707,2020-09-09
BARTLESVILLE,738,37,606,2020-09-09
JENKS,711,2,641,2020-09-09
TAFT,696,0,339,2020-09-09
OWASSO,683,2,589,2020-09-09
TAHLEQUAH,593,3,438,2020-09-09
ALTUS,568,9,515,2020-09-09
BIXBY,546,4,480,2020-09-09
MUSKOGEE,531,12,414,2020-09-09
SHAWNEE,520,8,405,2020-09-09
MCALESTER,475,16,396,2020-09-09
BROKEN BOW,459,22,378,2020-09-09
DURANT,419,1,357,2020-09-09
SAPULPA,407,8,338,2020-09-09
SAND SPRINGS,377,4,305,2020-09-09
ARDMORE,373,5,322,2020-09-09
IDABEL,370,5,316,2020-09-09
MIAMI,368,3,274,2020-09-09
LEXINGTON,354,3,312,2020-09-09
GLENPOOL,345,4,287,2020-09-09
STILWELL,339,8,243,2020-09-09
BETHANY,330,3,285,2020-09-09
EL RENO,317,4,263,2020-09-09
PONCA CITY,296,9,222,2020-09-09
CHICKASHA,291,4,242,2020-09-09
COWETA,291,13,252,2020-09-09
MCLOUD,286,1,254,2020-09-09
MUSTANG,280,2,248,2020-09-09
ANADARKO,279,5,232,2020-09-09
OKMULGEE,276,3,220,2020-09-09
SKIATOOK,275,8,228,2020-09-09
COLLINSVILLE,265,1,236,2020-09-09
GROVE,251,17,204,2020-09-09
SALLISAW,244,2,205,2020-09-09
PURCELL,236,3,208,2020-09-09
CHOCTAW,235,2,203,2020-09-09
ADA,218,1,182,2020-09-09
CLINTON,211,0,183,2020-09-09
BLANCHARD,210,1,170,2020-09-09
HENRYETTA,207,2,185,2020-09-09
DUNCAN,196,2,156,2020-09-09
HUGO,193,2,171,2020-09-09
WAGONER,193,5,163,2020-09-09
POTEAU,183,2,147,2020-09-09
HOMINY,183,2,166,2020-09-09
HEAVENER,182,2,142,2020-09-09
CUSHING,174,2,142,2020-09-09
HOLDENVILLE,171,3,143,2020-09-09
GUTHRIE,170,0,140,2020-09-09
NOBLE,169,2,138,2020-09-09
MULDROW,163,3,136,2020-09-09
TUTTLE,155,2,124,2020-09-09
NEWCASTLE,153,1,126,2020-09-09
SEMINOLE,152,3,123,2020-09-09
BRISTOW,151,5,127,2020-09-09
WEWOKA,148,1,126,2020-09-09
MIDWEST CITY,147,4,114,2020-09-09
WARR ACRES,147,0,134,2020-09-09
PRYOR CREEK,139,4,123,2020-09-09
HENNESSEY,138,2,122,2020-09-09
SPIRO,136,1,82,2020-09-09
ATOKA,135,0,96,2020-09-09
VINITA,130,1,78,2020-09-09
EUFAULA,130,2,109,2020-09-09
HINTON,126,0,122,2020-09-09
CLEVELAND,125,3,107,2020-09-09
STIGLER,122,3,99,2020-09-09
PAULS VALLEY,122,1,115,2020-09-09
WEATHERFORD,121,0,97,2020-09-09
JAY,119,1,110,2020-09-09
CHECOTAH,118,2,105,2020-09-09
TECUMSEH,109,0,70,2020-09-09
CATOOSA,108,0,97,2020-09-09
VIAN,108,2,92,2020-09-09
PIEDMONT,108,1,94,2020-09-09
SPENCER,106,1,90,2020-09-09
CHANDLER,105,8,87,2020-09-09
HOOKER,104,0,100,2020-09-09
LOCUST GROVE,102,0,81,2020-09-09
KINGFISHER,100,0,82,2020-09-09
AFTON,96,0,88,2020-09-09
MADILL,95,1,87,2020-09-09
WOODWARD,95,0,60,2020-09-09
SPERRY,94,2,75,2020-09-09
ELK CITY,92,1,73,2020-09-09
DEL CITY,91,0,73,2020-09-09
MOUNDS,89,2,74,2020-09-09
FORT GIBSON,87,4,71,2020-09-09
INOLA,87,3,68,2020-09-09
HARRAH,85,0,70,2020-09-09
WESTVILLE,84,2,72,2020-09-09
CALERA,84,0,70,2020-09-09
MANGUM,83,8,71,2020-09-09
NICHOLS HILLS,82,0,65,2020-09-09
MARIETTA,82,0,64,2020-09-09
HASKELL,81,1,72,2020-09-09
CHELSEA,80,0,70,2020-09-09
ROLAND,78,0,68,2020-09-09
DEWEY,78,1,68,2020-09-09
MANNFORD,78,2,64,2020-09-09
SALINA,78,1,61,2020-09-09
CHOUTEAU,75,5,58,2020-09-09
TALIHINA,75,3,64,2020-09-09
LINDSAY,74,2,62,2020-09-09
WRIGHT CITY,74,0,61,2020-09-09
NOWATA,73,2,59,2020-09-09
JONES,70,2,51,2020-09-09
WYANDOTTE,69,1,56,2020-09-09
PERKINS,67,1,52,2020-09-09
VALLIANT,65,1,51,2020-09-09
MORRIS,65,0,55,2020-09-09
TEXHOMA,65,0,58,2020-09-09
PRAGUE,65,0,58,2020-09-09
COMMERCE,65,0,58,2020-09-09
OKEMAH,63,1,43,2020-09-09
