City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,16953,180,14825,2020-10-15
TULSA,13167,127,11650,2020-10-15
NORMAN,3844,42,3372,2020-10-15
BROKEN ARROW,3744,36,3246,2020-10-15
EDMOND,3427,25,2888,2020-10-15
OTHER***,2301,16,1957,2020-10-15
STILLWATER,2172,7,1997,2020-10-15
ENID,1965,23,1632,2020-10-15
YUKON,1546,7,1299,2020-10-15
GUYMON,1353,10,1263,2020-10-15
MOORE,1294,15,1101,2020-10-15
CLAREMORE,1294,49,1099,2020-10-15
LAWTON,1279,12,1091,2020-10-15
OWASSO,1061,3,900,2020-10-15
SHAWNEE,1050,10,828,2020-10-15
BARTLESVILLE,969,38,817,2020-10-15
MUSKOGEE,952,20,744,2020-10-15
TAHLEQUAH,951,4,792,2020-10-15
JENKS,911,6,826,2020-10-15
FORT SUPPLY,883,2,866,2020-10-15
ALTUS,872,11,739,2020-10-15
MCALESTER,844,18,724,2020-10-15
DURANT,801,2,650,2020-10-15
BIXBY,793,5,695,2020-10-15
TAFT,747,2,733,2020-10-15
CHICKASHA,720,8,619,2020-10-15
MIAMI,669,6,551,2020-10-15
SAPULPA,633,12,535,2020-10-15
PONCA CITY,609,12,526,2020-10-15
SAND SPRINGS,598,5,507,2020-10-15
BROKEN BOW,587,22,511,2020-10-15
ARDMORE,576,7,475,2020-10-15
EL RENO,561,8,444,2020-10-15
MUSTANG,533,3,454,2020-10-15
VINITA,504,1,444,2020-10-15
CHOCTAW,490,4,404,2020-10-15
HOMINY,490,2,456,2020-10-15
BETHANY,489,5,429,2020-10-15
ADA,483,1,386,2020-10-15
STILWELL,482,9,371,2020-10-15
BLANCHARD,477,1,369,2020-10-15
IDABEL,471,8,408,2020-10-15
CLINTON,467,0,369,2020-10-15
GLENPOOL,456,5,401,2020-10-15
LEXINGTON,452,5,374,2020-10-15
GROVE,416,19,323,2020-10-15
SALLISAW,416,4,358,2020-10-15
ELK CITY,413,3,323,2020-10-15
WEATHERFORD,412,2,339,2020-10-15
COLLINSVILLE,410,1,353,2020-10-15
POTEAU,410,5,319,2020-10-15
ANADARKO,404,7,341,2020-10-15
GUTHRIE,394,0,313,2020-10-15
OKMULGEE,390,5,346,2020-10-15
MCLOUD,383,1,340,2020-10-15
COWETA,382,14,328,2020-10-15
SKIATOOK,382,8,330,2020-10-15
DUNCAN,367,4,297,2020-10-15
SEMINOLE,347,4,251,2020-10-15
PURCELL,330,4,278,2020-10-15
ATOKA,309,0,263,2020-10-15
NEWCASTLE,308,3,262,2020-10-15
HENRYETTA,295,3,251,2020-10-15
SAYRE,294,5,238,2020-10-15
TUTTLE,277,4,231,2020-10-15
WAGONER,276,6,227,2020-10-15
PRYOR CREEK,275,4,222,2020-10-15
HUGO,272,2,240,2020-10-15
TECUMSEH,272,0,206,2020-10-15
MULDROW,263,3,227,2020-10-15
JAY,261,1,175,2020-10-15
NOBLE,258,3,216,2020-10-15
HEAVENER,249,6,214,2020-10-15
CUSHING,243,2,218,2020-10-15
HOLDENVILLE,243,3,197,2020-10-15
PIEDMONT,239,2,199,2020-10-15
WOODWARD,225,2,192,2020-10-15
SPIRO,222,1,196,2020-10-15
BRISTOW,215,9,188,2020-10-15
HARRAH,212,1,172,2020-10-15
CHECOTAH,207,3,169,2020-10-15
WEWOKA,206,1,174,2020-10-15
STIGLER,203,4,161,2020-10-15
MIDWEST CITY,202,8,174,2020-10-15
EUFAULA,200,5,156,2020-10-15
PAULS VALLEY,197,2,161,2020-10-15
WARR ACRES,190,0,176,2020-10-15
HINTON,190,0,160,2020-10-15
LOCUST GROVE,188,0,133,2020-10-15
HENNESSEY,178,2,164,2020-10-15
KINGFISHER,170,0,145,2020-10-15
FORT GIBSON,166,4,133,2020-10-15
CHANDLER,163,9,134,2020-10-15
MARIETTA,160,0,142,2020-10-15
SPENCER,159,2,135,2020-10-15
CALERA,157,1,130,2020-10-15
VIAN,154,3,135,2020-10-15
SULPHUR,153,2,111,2020-10-15
CATOOSA,150,2,134,2020-10-15
MADILL,148,1,119,2020-10-15
AFTON,147,1,123,2020-10-15
CLEVELAND,146,3,137,2020-10-15
SALINA,143,1,105,2020-10-15
CHELSEA,143,1,120,2020-10-15
MOUNDS,141,3,122,2020-10-15
TISHOMINGO,138,3,110,2020-10-15
DEL CITY,137,0,116,2020-10-15
INOLA,136,3,115,2020-10-15
SPERRY,134,2,117,2020-10-15
MEEKER,134,0,88,2020-10-15
NOWATA,131,3,88,2020-10-15
MANNFORD,130,4,110,2020-10-15
ROLAND,130,0,103,2020-10-15
ANTLERS,127,4,99,2020-10-15
POCOLA,120,3,101,2020-10-15
WESTVILLE,120,2,105,2020-10-15
HOOKER,119,0,115,2020-10-15
ALVA,117,0,102,2020-10-15
LINDSAY,114,2,97,2020-10-15
DEWEY,114,1,95,2020-10-15
CHOUTEAU,113,6,93,2020-10-15
HASKELL,113,1,100,2020-10-15
NICHOLS HILLS,112,0,102,2020-10-15
PERKINS,111,1,97,2020-10-15
JONES,110,2,88,2020-10-15
OOLOGAH,109,0,93,2020-10-15
HOWE,108,0,93,2020-10-15
VALLIANT,106,3,90,2020-10-15
TALIHINA,106,3,79,2020-10-15
WASHINGTON,104,0,85,2020-10-15
MORRIS,104,0,85,2020-10-15
COMMERCE,104,1,94,2020-10-15
PRAGUE,104,0,91,2020-10-15
WISTER,103,1,95,2020-10-15
FREDERICK,103,2,88,2020-10-15
HULBERT,102,2,91,2020-10-15
MANGUM,101,8,83,2020-10-15
WRIGHT CITY,99,0,80,2020-10-15
OKEMAH,98,3,78,2020-10-15
PAWHUSKA,98,0,64,2020-10-15
BEGGS,97,0,84,2020-10-15
WYANDOTTE,95,1,81,2020-10-15
PAWNEE,92,1,71,2020-10-15
MARLOW,91,1,77,2020-10-15
GORE,89,3,78,2020-10-15
HAWORTH,88,2,69,2020-10-15
COMANCHE,87,2,70,2020-10-15
KINGSTON,85,1,68,2020-10-15
STROUD,84,0,65,2020-10-15
KANSAS,83,3,72,2020-10-15
COLCORD,81,1,66,2020-10-15
