City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,14689,163,12649,2020-09-29
TULSA,11511,115,10409,2020-09-29
NORMAN,3280,36,2842,2020-09-29
BROKEN ARROW,3186,33,2851,2020-09-29
EDMOND,2706,23,2303,2020-09-29
OTHER***,1955,14,1674,2020-09-29
STILLWATER,1896,5,1612,2020-09-29
ENID,1591,20,1272,2020-09-29
GUYMON,1226,10,1091,2020-09-29
YUKON,1170,6,924,2020-09-29
CLAREMORE,1150,48,901,2020-09-29
MOORE,1055,13,882,2020-09-29
LAWTON,1021,11,840,2020-09-29
FORT SUPPLY,862,1,30,2020-09-29
OWASSO,857,2,757,2020-09-29
BARTLESVILLE,827,37,741,2020-09-29
JENKS,809,4,740,2020-09-29
TAHLEQUAH,806,4,655,2020-09-29
MUSKOGEE,761,16,560,2020-09-29
SHAWNEE,753,9,595,2020-09-29
TAFT,746,2,734,2020-09-29
MCALESTER,740,17,614,2020-09-29
ALTUS,700,10,610,2020-09-29
BIXBY,680,5,592,2020-09-29
DURANT,626,1,503,2020-09-29
CHICKASHA,586,6,424,2020-09-29
BROKEN BOW,526,22,458,2020-09-29
MIAMI,522,4,447,2020-09-29
SAPULPA,520,12,440,2020-09-29
PONCA CITY,490,10,349,2020-09-29
SAND SPRINGS,486,5,411,2020-09-29
ARDMORE,461,6,404,2020-09-29
VINITA,444,1,331,2020-09-29
EL RENO,438,8,349,2020-09-29
STILWELL,425,8,317,2020-09-29
MUSTANG,421,2,325,2020-09-29
BETHANY,421,5,340,2020-09-29
IDABEL,414,6,361,2020-09-29
GLENPOOL,407,4,357,2020-09-29
LEXINGTON,396,4,344,2020-09-29
CHOCTAW,376,3,290,2020-09-29
HOMINY,359,2,195,2020-09-29
SALLISAW,356,4,278,2020-09-29
ADA,350,1,272,2020-09-29
CLINTON,343,0,252,2020-09-29
COLLINSVILLE,342,1,297,2020-09-29
COWETA,338,13,293,2020-09-29
ANADARKO,337,6,281,2020-09-29
BLANCHARD,337,1,250,2020-09-29
OKMULGEE,337,4,284,2020-09-29
MCLOUD,327,1,302,2020-09-29
SKIATOOK,323,8,296,2020-09-29
