City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,18715,193,16273,2020-10-26
TULSA,14288,138,12744,2020-10-26
NORMAN,4320,46,3766,2020-10-26
BROKEN ARROW,4126,42,3604,2020-10-26
EDMOND,4062,26,3376,2020-10-26
OTHER***,2585,18,2228,2020-10-26
STILLWATER,2279,8,2143,2020-10-26
ENID,2211,27,1873,2020-10-26
YUKON,1889,8,1601,2020-10-26
LAWTON,1549,14,1280,2020-10-26
MOORE,1469,15,1256,2020-10-26
GUYMON,1412,10,1336,2020-10-26
CLAREMORE,1405,49,1196,2020-10-26
SHAWNEE,1302,13,1012,2020-10-26
OWASSO,1170,3,1029,2020-10-26
BARTLESVILLE,1082,38,925,2020-10-26
MUSKOGEE,1074,21,866,2020-10-26
TAHLEQUAH,1028,4,879,2020-10-26
ALTUS,978,13,864,2020-10-26
JENKS,969,6,892,2020-10-26
MCALESTER,943,18,820,2020-10-26
DURANT,930,8,755,2020-10-26
BIXBY,899,5,764,2020-10-26
FORT SUPPLY,892,2,882,2020-10-26
EL RENO,855,8,524,2020-10-26
CHICKASHA,798,10,698,2020-10-26
TAFT,749,2,734,2020-10-26
MIAMI,747,7,645,2020-10-26
SAPULPA,707,13,602,2020-10-26
ARDMORE,678,8,553,2020-10-26
MUSTANG,659,4,542,2020-10-26
SAND SPRINGS,656,6,581,2020-10-26
PONCA CITY,655,13,595,2020-10-26
ADA,647,1,471,2020-10-26
BROKEN BOW,634,23,542,2020-10-26
LEXINGTON,574,5,411,2020-10-26
CHOCTAW,558,4,474,2020-10-26
BETHANY,546,6,476,2020-10-26
BLANCHARD,536,2,450,2020-10-26
CLINTON,533,1,464,2020-10-26
VINITA,530,1,485,2020-10-26
STILWELL,528,9,396,2020-10-26
IDABEL,513,9,453,2020-10-26
GLENPOOL,508,5,428,2020-10-26
HOMINY,500,2,485,2020-10-26
SALLISAW,496,4,391,2020-10-26
OKMULGEE,480,5,366,2020-10-26
ELK CITY,479,6,400,2020-10-26
DUNCAN,479,4,356,2020-10-26
GUTHRIE,474,0,391,2020-10-26
GROVE,473,19,398,2020-10-26
POTEAU,462,5,403,2020-10-26
WEATHERFORD,455,3,402,2020-10-26
