City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,15061,164,13126,2020-10-02
TULSA,11789,117,10680,2020-10-02
NORMAN,3401,39,2958,2020-10-02
BROKEN ARROW,3258,34,2930,2020-10-02
EDMOND,2814,23,2422,2020-10-02
OTHER***,1999,14,1752,2020-10-02
STILLWATER,1984,5,1718,2020-10-02
ENID,1678,21,1345,2020-10-02
GUYMON,1261,10,1133,2020-10-02
YUKON,1220,6,995,2020-10-02
CLAREMORE,1180,48,950,2020-10-02
MOORE,1092,14,915,2020-10-02
LAWTON,1087,11,884,2020-10-02
OWASSO,889,3,783,2020-10-02
FORT SUPPLY,868,2,513,2020-10-02
TAHLEQUAH,846,4,683,2020-10-02
BARTLESVILLE,843,38,758,2020-10-02
JENKS,832,4,754,2020-10-02
MUSKOGEE,811,17,588,2020-10-02
SHAWNEE,808,9,642,2020-10-02
MCALESTER,747,18,645,2020-10-02
TAFT,746,2,733,2020-10-02
ALTUS,732,10,629,2020-10-02
BIXBY,702,5,609,2020-10-02
DURANT,658,2,535,2020-10-02
CHICKASHA,616,6,473,2020-10-02
MIAMI,542,5,464,2020-10-02
BROKEN BOW,541,22,476,2020-10-02
SAPULPA,536,12,455,2020-10-02
PONCA CITY,534,10,393,2020-10-02
SAND SPRINGS,504,5,427,2020-10-02
ARDMORE,486,7,415,2020-10-02
HOMINY,461,2,203,2020-10-02
EL RENO,458,8,369,2020-10-02
VINITA,452,1,419,2020-10-02
BETHANY,438,5,363,2020-10-02
MUSTANG,434,2,351,2020-10-02
STILWELL,433,8,326,2020-10-02
IDABEL,428,6,368,2020-10-02
GLENPOOL,413,4,364,2020-10-02
CHOCTAW,404,3,313,2020-10-02
LEXINGTON,401,4,349,2020-10-02
ADA,381,1,288,2020-10-02
SALLISAW,366,4,299,2020-10-02
BLANCHARD,361,1,272,2020-10-02
COLLINSVILLE,357,1,308,2020-10-02
ANADARKO,353,6,293,2020-10-02
CLINTON,352,0,288,2020-10-02
OKMULGEE,349,5,291,2020-10-02
COWETA,340,13,302,2020-10-02
MCLOUD,339,1,308,2020-10-02
GROVE,336,18,262,2020-10-02
SKIATOOK,330,8,303,2020-10-02
ELK CITY,320,3,199,2020-10-02
WEATHERFORD,314,0,197,2020-10-02
GUTHRIE,308,0,198,2020-10-02
DUNCAN,306,3,249,2020-10-02
POTEAU,302,4,223,2020-10-02
PURCELL,283,3,251,2020-10-02
ATOKA,259,0,229,2020-10-02
SAYRE,254,1,92,2020-10-02
HENRYETTA,253,3,219,2020-10-02
HUGO,248,2,215,2020-10-02
NEWCASTLE,246,3,185,2020-10-02
WAGONER,241,6,208,2020-10-02
SEMINOLE,234,4,171,2020-10-02
MULDROW,231,3,177,2020-10-02
TUTTLE,230,4,179,2020-10-02
CUSHING,224,2,195,2020-10-02
PRYOR CREEK,221,4,162,2020-10-02
NOBLE,218,3,191,2020-10-02
HEAVENER,217,6,196,2020-10-02
HOLDENVILLE,207,3,189,2020-10-02
TECUMSEH,200,0,151,2020-10-02
BRISTOW,196,9,164,2020-10-02
MIDWEST CITY,189,7,156,2020-10-02
PIEDMONT,188,1,149,2020-10-02
SPIRO,188,1,177,2020-10-02
WOODWARD,182,2,138,2020-10-02
WEWOKA,181,1,157,2020-10-02
WARR ACRES,179,0,160,2020-10-02
EUFAULA,173,3,140,2020-10-02
STIGLER,170,3,137,2020-10-02
HARRAH,170,0,125,2020-10-02
JAY,169,1,131,2020-10-02
HENNESSEY,165,2,146,2020-10-02
CHECOTAH,158,3,136,2020-10-02
HINTON,156,0,137,2020-10-02
PAULS VALLEY,152,1,138,2020-10-02
LOCUST GROVE,144,0,109,2020-10-02
CHANDLER,143,9,105,2020-10-02
CLEVELAND,142,3,130,2020-10-02
VIAN,142,3,127,2020-10-02
SPENCER,141,2,120,2020-10-02
MARIETTA,138,0,103,2020-10-02
CATOOSA,136,2,120,2020-10-02
FORT GIBSON,135,4,98,2020-10-02
KINGFISHER,135,0,111,2020-10-02
CALERA,124,1,105,2020-10-02
MOUNDS,124,3,105,2020-10-02
DEL CITY,124,0,101,2020-10-02
AFTON,124,1,108,2020-10-02
SALINA,122,1,76,2020-10-02
MADILL,120,1,110,2020-10-02
SPERRY,120,2,107,2020-10-02
CHELSEA,119,1,98,2020-10-02
INOLA,119,3,97,2020-10-02
HOOKER,116,0,107,2020-10-02
TISHOMINGO,115,3,75,2020-10-02
WESTVILLE,111,2,92,2020-10-02
MANNFORD,111,3,95,2020-10-02
HASKELL,104,1,88,2020-10-02
NICHOLS HILLS,102,0,97,2020-10-02
CHOUTEAU,100,6,77,2020-10-02
SULPHUR,100,1,71,2020-10-02
ALVA,99,0,84,2020-10-02
POCOLA,99,3,75,2020-10-02
