City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,17125,184,14946,2020-10-16
TULSA,13300,127,11730,2020-10-16
NORMAN,3883,42,3401,2020-10-16
BROKEN ARROW,3780,37,3276,2020-10-16
EDMOND,3508,25,2935,2020-10-16
OTHER***,2315,16,1975,2020-10-16
STILLWATER,2194,7,2017,2020-10-16
ENID,2001,23,1659,2020-10-16
YUKON,1572,7,1315,2020-10-16
GUYMON,1355,10,1272,2020-10-16
MOORE,1312,15,1115,2020-10-16
CLAREMORE,1307,49,1102,2020-10-16
LAWTON,1287,13,1104,2020-10-16
OWASSO,1083,3,908,2020-10-16
SHAWNEE,1067,10,851,2020-10-16
BARTLESVILLE,978,38,822,2020-10-16
MUSKOGEE,971,21,772,2020-10-16
TAHLEQUAH,950,4,802,2020-10-16
JENKS,923,6,836,2020-10-16
FORT SUPPLY,885,2,866,2020-10-16
ALTUS,878,11,748,2020-10-16
MCALESTER,852,18,727,2020-10-16
DURANT,812,2,661,2020-10-16
BIXBY,800,5,701,2020-10-16
TAFT,747,2,733,2020-10-16
CHICKASHA,721,9,633,2020-10-16
MIAMI,677,6,558,2020-10-16
EL RENO,672,8,447,2020-10-16
SAPULPA,635,12,539,2020-10-16
PONCA CITY,612,12,538,2020-10-16
SAND SPRINGS,605,5,518,2020-10-16
BROKEN BOW,591,22,512,2020-10-16
ARDMORE,586,7,486,2020-10-16
MUSTANG,542,3,458,2020-10-16
VINITA,512,1,448,2020-10-16
ADA,497,1,393,2020-10-16
CHOCTAW,496,4,415,2020-10-16
BETHANY,493,5,430,2020-10-16
HOMINY,493,2,457,2020-10-16
IDABEL,490,8,413,2020-10-16
STILWELL,486,9,372,2020-10-16
BLANCHARD,484,1,380,2020-10-16
CLINTON,472,0,383,2020-10-16
GLENPOOL,465,5,402,2020-10-16
LEXINGTON,462,5,377,2020-10-16
GROVE,430,19,326,2020-10-16
SALLISAW,429,4,359,2020-10-16
POTEAU,424,5,327,2020-10-16
COLLINSVILLE,420,1,356,2020-10-16
ELK CITY,419,4,335,2020-10-16
WEATHERFORD,413,3,345,2020-10-16
GUTHRIE,410,0,319,2020-10-16
ANADARKO,407,7,348,2020-10-16
OKMULGEE,400,5,345,2020-10-16
SKIATOOK,386,8,334,2020-10-16
COWETA,385,14,329,2020-10-16
MCLOUD,383,1,344,2020-10-16
DUNCAN,375,4,299,2020-10-16
SEMINOLE,351,4,265,2020-10-16
PURCELL,336,4,281,2020-10-16
ATOKA,332,0,274,2020-10-16
NEWCASTLE,311,3,265,2020-10-16
HENRYETTA,308,3,252,2020-10-16
SAYRE,294,5,251,2020-10-16
PRYOR CREEK,280,4,225,2020-10-16
TUTTLE,278,4,234,2020-10-16
HUGO,277,2,242,2020-10-16
TECUMSEH,275,0,210,2020-10-16
WAGONER,275,6,237,2020-10-16
JAY,266,1,180,2020-10-16
MULDROW,265,3,229,2020-10-16
NOBLE,260,3,219,2020-10-16
HEAVENER,252,6,217,2020-10-16
CUSHING,252,2,221,2020-10-16
HOLDENVILLE,249,3,198,2020-10-16
PIEDMONT,245,2,204,2020-10-16
WOODWARD,230,2,195,2020-10-16
SPIRO,222,1,202,2020-10-16
BRISTOW,218,9,189,2020-10-16
HARRAH,217,1,176,2020-10-16
CHECOTAH,212,3,170,2020-10-16
WEWOKA,208,1,176,2020-10-16
STIGLER,205,4,167,2020-10-16
MIDWEST CITY,204,8,174,2020-10-16
PAULS VALLEY,203,2,166,2020-10-16
EUFAULA,202,5,157,2020-10-16
HINTON,192,0,163,2020-10-16
WARR ACRES,190,0,178,2020-10-16
LOCUST GROVE,190,0,139,2020-10-16
HENNESSEY,182,2,166,2020-10-16
KINGFISHER,174,0,147,2020-10-16
FORT GIBSON,169,4,135,2020-10-16
CHANDLER,168,9,135,2020-10-16
MARIETTA,163,0,144,2020-10-16
SPENCER,160,2,135,2020-10-16
VIAN,159,3,135,2020-10-16
CALERA,159,1,132,2020-10-16
SULPHUR,158,2,117,2020-10-16
MADILL,155,1,123,2020-10-16
CATOOSA,153,2,134,2020-10-16
AFTON,148,1,123,2020-10-16
CLEVELAND,148,3,137,2020-10-16
CHELSEA,145,1,121,2020-10-16
SALINA,144,1,110,2020-10-16
MOUNDS,142,3,122,2020-10-16
TISHOMINGO,139,3,111,2020-10-16
DEL CITY,138,0,119,2020-10-16
INOLA,137,3,115,2020-10-16
MEEKER,136,0,88,2020-10-16
NOWATA,136,3,88,2020-10-16
ROLAND,135,0,109,2020-10-16
SPERRY,134,2,118,2020-10-16
MANNFORD,131,4,113,2020-10-16
ANTLERS,131,4,99,2020-10-16
WESTVILLE,120,2,105,2020-10-16
POCOLA,120,3,104,2020-10-16
HOOKER,120,0,115,2020-10-16
DEWEY,117,1,96,2020-10-16
ALVA,117,0,104,2020-10-16
LINDSAY,117,2,97,2020-10-16
CHOUTEAU,113,6,95,2020-10-16
HASKELL,113,1,100,2020-10-16
NICHOLS HILLS,113,0,102,2020-10-16
JONES,113,2,91,2020-10-16
PERKINS,112,1,97,2020-10-16
VALLIANT,110,3,93,2020-10-16
FREDERICK,108,2,89,2020-10-16
OOLOGAH,108,0,94,2020-10-16
HOWE,108,0,95,2020-10-16
TALIHINA,107,3,81,2020-10-16
COMMERCE,107,1,94,2020-10-16
WASHINGTON,106,0,85,2020-10-16
MORRIS,106,0,85,2020-10-16
PRAGUE,105,0,95,2020-10-16
WISTER,104,1,97,2020-10-16
OKEMAH,103,3,79,2020-10-16
HULBERT,102,2,91,2020-10-16
MANGUM,102,8,83,2020-10-16
BEGGS,101,0,84,2020-10-16
PAWHUSKA,101,0,66,2020-10-16
WRIGHT CITY,100,0,80,2020-10-16
WYANDOTTE,96,1,81,2020-10-16
PAWNEE,94,1,72,2020-10-16
MARLOW,92,1,77,2020-10-16
HAWORTH,89,2,69,2020-10-16
GORE,89,3,79,2020-10-16
COMANCHE,88,2,70,2020-10-16
STROUD,87,0,65,2020-10-16
KINGSTON,87,1,71,2020-10-16
KANSAS,84,3,73,2020-10-16
COLCORD,82,1,66,2020-10-16
WILBURTON,81,1,70,2020-10-16
HOBART,79,1,42,2020-10-16
TEXHOMA,79,0,76,2020-10-16
DAVIS,76,0,58,2020-10-16
BARNSDALL,76,2,61,2020-10-16
LUTHER,75,1,61,2020-10-16
FAIRLAND,75,0,60,2020-10-16
ELGIN,74,1,55,2020-10-16
KEOTA,74,0,70,2020-10-16
KELLYVILLE,72,2,65,2020-10-16
APACHE,72,2,53,2020-10-16
GOODWELL,71,0,68,2020-10-16
CARNEGIE,70,1,48,2020-10-16
PERRY,68,1,62,2020-10-16
FORT COBB,68,0,61,2020-10-16
FAIRVIEW,68,0,52,2020-10-16
WYNNEWOOD,67,1,49,2020-10-16
MEAD,67,1,50,2020-10-16
QUAPAW,66,0,54,2020-10-16
BINGER,66,9,54,2020-10-16
CACHE,65,0,59,2020-10-16
WALTERS,64,1,52,2020-10-16
HARTSHORNE,64,0,61,2020-10-16
STRATFORD,63,0,39,2020-10-16
BLACKWELL,63,1,50,2020-10-16
NEWKIRK,63,1,49,2020-10-16
KIEFER,63,0,58,2020-10-16
DRUMRIGHT,63,1,48,2020-10-16
WATONGA,61,0,53,2020-10-16
CADDO,60,0,55,2020-10-16
HOLLIS,58,0,48,2020-10-16
BOKOSHE,58,0,52,2020-10-16
MAYSVILLE,58,2,43,2020-10-16
HELENA,58,0,51,2020-10-16
CAMERON,57,0,50,2020-10-16
COALGATE,57,0,53,2020-10-16
PORTER,57,0,51,2020-10-16
WETUMKA,56,0,50,2020-10-16
MINCO,55,0,37,2020-10-16
ALEX,55,0,50,2020-10-16
TALALA,55,0,50,2020-10-16
