City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,30412,235,24891,2020-11-29
TULSA,20571,181,17708,2020-11-29
EDMOND,7430,41,5982,2020-11-29
BROKEN ARROW,6731,59,5595,2020-11-29
NORMAN,6674,71,5573,2020-11-29
OTHER***,4028,24,3442,2020-11-29
YUKON,3607,11,3006,2020-11-29
ENID,3549,35,2887,2020-11-29
STILLWATER,3323,9,2962,2020-11-29
LAWTON,3260,26,2568,2020-11-29
MOORE,2616,21,2113,2020-11-29
CLAREMORE,2530,54,2074,2020-11-29
SHAWNEE,2195,20,1737,2020-11-29
OWASSO,2054,6,1708,2020-11-29
MUSKOGEE,2008,26,1519,2020-11-29
GUYMON,1812,12,1672,2020-11-29
BARTLESVILLE,1680,42,1412,2020-11-29
DURANT,1669,10,1422,2020-11-29
TAHLEQUAH,1652,5,1314,2020-11-29
ADA,1628,8,1269,2020-11-29
ALTUS,1589,29,1373,2020-11-29
BIXBY,1405,8,1193,2020-11-29
JENKS,1363,10,1186,2020-11-29
MCALESTER,1361,19,1202,2020-11-29
PONCA CITY,1337,13,1056,2020-11-29
EL RENO,1330,9,1184,2020-11-29
TAFT,1314,2,1211,2020-11-29
ARDMORE,1313,10,1060,2020-11-29
SAND SPRINGS,1293,11,1028,2020-11-29
SAPULPA,1260,21,1019,2020-11-29
CHICKASHA,1206,14,1001,2020-11-29
MUSTANG,1165,5,974,2020-11-29
DUNCAN,1081,10,818,2020-11-29
MIAMI,1021,14,912,2020-11-29
CLINTON,1006,6,782,2020-11-29
BETHANY,979,7,788,2020-11-29
BLANCHARD,976,3,802,2020-11-29
CHOCTAW,968,8,775,2020-11-29
FORT SUPPLY,910,2,899,2020-11-29
GUTHRIE,876,0,671,2020-11-29
COLLINSVILLE,871,3,708,2020-11-29
BROKEN BOW,829,26,719,2020-11-29
WOODWARD,824,4,631,2020-11-29
STILWELL,817,11,647,2020-11-29
IDABEL,808,12,692,2020-11-29
VINITA,785,2,653,2020-11-29
WEATHERFORD,768,8,632,2020-11-29
ELK CITY,757,7,613,2020-11-29
SALLISAW,750,4,640,2020-11-29
COWETA,747,15,606,2020-11-29
GROVE,730,28,600,2020-11-29
LEXINGTON,725,7,619,2020-11-29
POTEAU,718,6,629,2020-11-29
GLENPOOL,717,7,619,2020-11-29
PURCELL,715,8,593,2020-11-29
SKIATOOK,708,8,595,2020-11-29
OKMULGEE,707,9,583,2020-11-29
ATOKA,686,0,602,2020-11-29
ANADARKO,668,13,527,2020-11-29
SEMINOLE,662,7,583,2020-11-29
TUTTLE,638,5,507,2020-11-29
NEWCASTLE,604,4,522,2020-11-29
PRYOR CREEK,581,10,453,2020-11-29
MCLOUD,573,1,498,2020-11-29
HOMINY,552,2,529,2020-11-29
PAULS VALLEY,538,5,451,2020-11-29
BOLEY,533,7,408,2020-11-29
TECUMSEH,531,1,426,2020-11-29
HENRYETTA,523,9,464,2020-11-29
MADILL,512,2,403,2020-11-29
SAYRE,511,10,464,2020-11-29
NOBLE,502,5,402,2020-11-29
WAGONER,498,6,399,2020-11-29
PIEDMONT,489,3,418,2020-11-29
CUSHING,477,4,399,2020-11-29
ALVA,477,1,357,2020-11-29
HUGO,459,4,397,2020-11-29
JAY,446,2,389,2020-11-29
HARRAH,431,5,350,2020-11-29
SULPHUR,422,5,329,2020-11-29
MARIETTA,421,0,330,2020-11-29
STIGLER,403,5,347,2020-11-29
CHECOTAH,395,6,330,2020-11-29
HOLDENVILLE,393,4,357,2020-11-29
MULDROW,393,3,343,2020-11-29
EUFAULA,392,7,321,2020-11-29
BRISTOW,371,10,303,2020-11-29
FORT GIBSON,364,5,296,2020-11-29
MARLOW,364,1,265,2020-11-29
KINGFISHER,362,1,318,2020-11-29
LINDSAY,352,3,291,2020-11-29
HEAVENER,342,8,307,2020-11-29
CALERA,329,1,278,2020-11-29
FAIRVIEW,329,0,221,2020-11-29
SPIRO,327,1,303,2020-11-29
WEWOKA,324,1,283,2020-11-29
CATOOSA,319,3,261,2020-11-29
