City,Cases,Deaths,Recovered,ReportDate
OKLAHOMA CITY,12242,150,10835,2020-09-12
TULSA,10191,102,9049,2020-09-12
BROKEN ARROW,2760,30,2409,2020-09-12
NORMAN,2641,35,1913,2020-09-12
EDMOND,2139,21,1833,2020-09-12
OTHER***,1652,12,1373,2020-09-12
STILLWATER,1443,3,1000,2020-09-12
ENID,1201,17,931,2020-09-12
GUYMON,1036,8,943,2020-09-12
CLAREMORE,938,42,754,2020-09-12
YUKON,862,6,779,2020-09-12
MOORE,839,13,744,2020-09-12
LAWTON,824,11,729,2020-09-12
BARTLESVILLE,753,37,632,2020-09-12
TAFT,740,2,673,2020-09-12
JENKS,718,2,661,2020-09-12
OWASSO,717,2,605,2020-09-12
TAHLEQUAH,639,3,477,2020-09-12
ALTUS,586,9,524,2020-09-12
MUSKOGEE,570,12,431,2020-09-12
BIXBY,568,4,495,2020-09-12
SHAWNEE,550,8,441,2020-09-12
MCALESTER,499,17,416,2020-09-12
BROKEN BOW,469,22,385,2020-09-12
DURANT,445,1,373,2020-09-12
SAPULPA,428,10,357,2020-09-12
MIAMI,409,3,295,2020-09-12
SAND SPRINGS,392,4,325,2020-09-12
ARDMORE,388,6,336,2020-09-12
IDABEL,375,5,329,2020-09-12
LEXINGTON,358,3,316,2020-09-12
CHICKASHA,348,4,251,2020-09-12
STILWELL,347,8,250,2020-09-12
GLENPOOL,346,4,303,2020-09-12
BETHANY,342,4,295,2020-09-12
EL RENO,331,4,266,2020-09-12
PONCA CITY,320,10,241,2020-09-12
MCLOUD,295,1,270,2020-09-12
COWETA,292,13,256,2020-09-12
ANADARKO,286,5,245,2020-09-12
MUSTANG,283,2,253,2020-09-12
OKMULGEE,283,3,225,2020-09-12
COLLINSVILLE,281,1,241,2020-09-12
SKIATOOK,278,8,240,2020-09-12
GROVE,259,17,208,2020-09-12
SALLISAW,258,2,207,2020-09-12
CHOCTAW,252,3,211,2020-09-12
PURCELL,244,3,211,2020-09-12
ADA,231,1,191,2020-09-12
BLANCHARD,228,1,186,2020-09-12
CLINTON,219,0,192,2020-09-12
HENRYETTA,213,2,189,2020-09-12
DUNCAN,211,3,158,2020-09-12
WAGONER,205,5,175,2020-09-12
HUGO,203,2,179,2020-09-12
POTEAU,190,2,156,2020-09-12
HEAVENER,188,6,160,2020-09-12
HOMINY,186,2,170,2020-09-12
CUSHING,182,2,152,2020-09-12
NOBLE,181,2,143,2020-09-12
HOLDENVILLE,179,3,148,2020-09-12
GUTHRIE,175,0,147,2020-09-12
MULDROW,170,3,142,2020-09-12
SEMINOLE,161,3,127,2020-09-12
NEWCASTLE,160,2,132,2020-09-12
MIDWEST CITY,159,4,122,2020-09-12
TUTTLE,159,2,135,2020-09-12
BRISTOW,156,6,131,2020-09-12
WEWOKA,152,1,129,2020-09-12
WARR ACRES,151,0,137,2020-09-12
PRYOR CREEK,146,4,129,2020-09-12
VINITA,143,1,89,2020-09-12
SPIRO,139,1,118,2020-09-12
HENNESSEY,139,2,126,2020-09-12
EUFAULA,137,2,110,2020-09-12
ATOKA,136,0,123,2020-09-12
STIGLER,131,3,101,2020-09-12
WEATHERFORD,131,0,104,2020-09-12
PAULS VALLEY,130,1,115,2020-09-12
HINTON,126,0,123,2020-09-12
JAY,125,1,115,2020-09-12
CLEVELAND,125,3,113,2020-09-12
CHECOTAH,124,2,109,2020-09-12
TECUMSEH,122,0,81,2020-09-12
VIAN,122,2,93,2020-09-12
PIEDMONT,112,1,99,2020-09-12
CATOOSA,111,0,98,2020-09-12
SPENCER,108,1,92,2020-09-12
ELK CITY,106,1,77,2020-09-12
CHANDLER,106,8,87,2020-09-12
KINGFISHER,105,0,88,2020-09-12
LOCUST GROVE,105,0,84,2020-09-12
HOOKER,105,0,100,2020-09-12
AFTON,102,0,93,2020-09-12
MADILL,99,1,89,2020-09-12
WOODWARD,97,0,70,2020-09-12
SPERRY,96,2,78,2020-09-12
DEL CITY,94,0,79,2020-09-12
FORT GIBSON,93,4,73,2020-09-12
HARRAH,92,0,73,2020-09-12
INOLA,91,3,68,2020-09-12
MOUNDS,91,2,79,2020-09-12
CALERA,89,1,75,2020-09-12
NICHOLS HILLS,86,0,67,2020-09-12
MANGUM,85,8,72,2020-09-12
CHELSEA,85,0,72,2020-09-12
WESTVILLE,85,2,77,2020-09-12
MANNFORD,84,3,65,2020-09-12
HASKELL,84,1,73,2020-09-12
MARIETTA,84,0,70,2020-09-12
SALINA,81,1,63,2020-09-12
ROLAND,80,0,70,2020-09-12
DEWEY,79,1,73,2020-09-12
WRIGHT CITY,77,0,61,2020-09-12
NOWATA,77,2,63,2020-09-12
TALIHINA,77,3,66,2020-09-12
CHOUTEAU,76,5,58,2020-09-12
LINDSAY,73,2,63,2020-09-12
JONES,72,2,55,2020-09-12
WYANDOTTE,71,1,60,2020-09-12
COMMERCE,70,0,59,2020-09-12
VALLIANT,70,1,56,2020-09-12
PERKINS,70,1,57,2020-09-12
TEXHOMA,69,0,60,2020-09-12
HULBERT,68,2,48,2020-09-12
MORRIS,65,0,57,2020-09-12
POCOLA,65,3,56,2020-09-12
PRAGUE,64,0,59,2020-09-12
OKEMAH,64,2,44,2020-09-12
TISHOMINGO,63,2,42,2020-09-12
SULPHUR,63,1,55,2020-09-12
WASHINGTON,63,0,51,2020-09-12
PAWNEE,62,0,60,2020-09-12
COLCORD,60,1,52,2020-09-12
ANTLERS,60,1,56,2020-09-12
BEGGS,60,0,50,2020-09-12
FREDERICK,59,1,54,2020-09-12
WILBURTON,58,1,53,2020-09-12
SAYRE,57,0,42,2020-09-12
KELLYVILLE,57,2,52,2020-09-12
WISTER,57,0,42,2020-09-12
OOLOGAH,56,0,51,2020-09-12
HARTSHORNE,55,0,53,2020-09-12
COMANCHE,55,1,36,2020-09-12
HAWORTH,54,2,46,2020-09-12
GOODWELL,54,0,38,2020-09-12
PERRY,53,0,40,2020-09-12
STROUD,53,0,46,2020-09-12
KANSAS,52,2,38,2020-09-12
GORE,52,1,27,2020-09-12
BINGER,48,9,37,2020-09-12
WATONGA,46,0,36,2020-09-12
WALTERS,46,0,20,2020-09-12
KINGSTON,46,0,40,2020-09-12
PAWHUSKA,46,0,41,2020-09-12
COALGATE,45,0,40,2020-09-12
WETUMKA,45,0,37,2020-09-12
CADDO,44,0,35,2020-09-12
MARLOW,42,0,38,2020-09-12
HOWE,42,0,34,2020-09-12
FAIRLAND,42,0,40,2020-09-12
HOLLIS,41,0,35,2020-09-12
BLACKWELL,41,1,33,2020-09-12
KIEFER,40,0,36,2020-09-12
LUTHER,40,0,33,2020-09-12
CACHE,40,0,34,2020-09-12
APACHE,40,1,30,2020-09-12
ELGIN,39,0,35,2020-09-12
QUAPAW,39,0,24,2020-09-12
PORTER,39,0,32,2020-09-12
MEAD,39,1,32,2020-09-12
CRESCENT,38,0,35,2020-09-12
DAVIS,38,0,33,2020-09-12
MEEKER,38,0,32,2020-09-12
BOKOSHE,38,0,34,2020-09-12
WATTS,37,0,30,2020-09-12
RED ROCK,37,1,30,2020-09-12
OKARCHE,36,0,32,2020-09-12
KEOTA,36,0,26,2020-09-12
COLBERT,36,0,35,2020-09-12
DRUMRIGHT,36,0,31,2020-09-12
QUINTON,36,0,30,2020-09-12
KONAWA,35,1,24,2020-09-12
WAYNE,34,0,33,2020-09-12
WYNNEWOOD,33,1,22,2020-09-12
CARNEGIE,32,1,22,2020-09-12
MAYSVILLE,31,0,24,2020-09-12
FAIRVIEW,31,0,25,2020-09-12
BARNSDALL,31,2,21,2020-09-12
WILSON,30,0,27,2020-09-12
PORUM,30,1,27,2020-09-12
WARNER,29,0,22,2020-09-12
MOORELAND,29,0,24,2020-09-12
ARCADIA,29,0,24,2020-09-12
HELENA,29,0,10,2020-09-12
RAMONA,28,1,20,2020-09-12
OCHELATA,28,1,26,2020-09-12
ALVA,27,0,21,2020-09-12
FAIRFAX,27,0,27,2020-09-12
BIG CABIN,27,1,22,2020-09-12
TALALA,27,0,24,2020-09-12
CAMERON,27,0,20,2020-09-12
FORT COBB,26,0,20,2020-09-12
WEBBERS FALLS,26,0,16,2020-09-12
HOBART,26,1,17,2020-09-12
ELMORE CITY,25,0,21,2020-09-12
WELCH,24,0,16,2020-09-12
DEWAR,24,0,22,2020-09-12
CLAYTON,24,0,23,2020-09-12
EARLSBORO,24,0,20,2020-09-12
COPAN,23,0,23,2020-09-12
ADAIR,23,0,18,2020-09-12
TYRONE,23,0,17,2020-09-12
BOSWELL,23,0,22,2020-09-12
PADEN,23,0,22,2020-09-12
LONE GROVE,23,1,21,2020-09-12
OKTAHA,22,0,15,2020-09-12
BOKCHITO,22,1,16,2020-09-12
BLAIR,22,0,21,2020-09-12
STRATFORD,21,0,13,2020-09-12
WELLSTON,21,0,18,2020-09-12
DELAWARE,21,0,13,2020-09-12
GERONIMO,21,0,21,2020-09-12
DEPEW,21,1,20,2020-09-12
FORT SUPPLY,21,0,1,2020-09-12
GARVIN,21,0,17,2020-09-12
THOMAS,21,0,15,2020-09-12
TONKAWA,20,0,16,2020-09-12
MAUD,20,0,17,2020-09-12
GLENCOE,20,0,18,2020-09-12
CANTON,19,1,7,2020-09-12
GRACEMONT,19,1,18,2020-09-12
OLUSTEE,19,0,15,2020-09-12
STONEWALL,19,1,14,2020-09-12
MCCURTAIN,19,1,11,2020-09-12
NEWKIRK,19,1,13,2020-09-12
INDIAHOMA,19,0,14,2020-09-12
ALEX,19,0,12,2020-09-12
KREBS,19,1,11,2020-09-12
FORT TOWSON,18,0,15,2020-09-12
CEMENT,18,0,13,2020-09-12
YALE,18,0,15,2020-09-12
MINCO,18,0,18,2020-09-12
GARBER,18,0,18,2020-09-12
RUSH SPRINGS,18,0,15,2020-09-12
HAILEYVILLE,18,0,15,2020-09-12
BOISE CITY,17,0,13,2020-09-12
JENNINGS,17,0,16,2020-09-12
RED OAK,17,0,14,2020-09-12
FLETCHER,17,0,15,2020-09-12
ARKOMA,17,0,16,2020-09-12
WELEETKA,17,1,12,2020-09-12
ALLEN,16,1,12,2020-09-12
MORRISON,16,0,14,2020-09-12
ASHER,16,0,14,2020-09-12
TEMPLE,16,2,9,2020-09-12
GANS,16,0,13,2020-09-12
BEAVER,15,0,14,2020-09-12
RINGLING,15,0,12,2020-09-12
RINGWOOD,15,0,12,2020-09-12
BLUEJACKET,15,0,6,2020-09-12
CANADIAN,15,0,10,2020-09-12
CYRIL,15,1,13,2020-09-12
MILBURN,15,1,11,2020-09-12
CASHION,15,0,15,2020-09-12
KIOWA,15,1,13,2020-09-12
SHADY POINT,15,0,11,2020-09-12
GEARY,15,0,14,2020-09-12
TERLTON,15,0,14,2020-09-12
PAOLI,14,0,13,2020-09-12
LOOKEBA,14,2,8,2020-09-12
WAURIKA,14,0,13,2020-09-12
PANAMA,13,1,10,2020-09-12
LANGLEY,13,0,9,2020-09-12
THACKERVILLE,13,0,10,2020-09-12
BUFFALO,13,0,9,2020-09-12
OILTON,13,1,5,2020-09-12
ARAPAHO,12,0,12,2020-09-12
ROFF,12,0,10,2020-09-12
CANEY,12,0,12,2020-09-12
WAUKOMIS,12,0,11,2020-09-12
ACHILLE,12,0,11,2020-09-12
SPAVINAW,12,0,8,2020-09-12
AMBER,12,0,10,2020-09-12
KAW CITY,12,1,10,2020-09-12
SASAKWA,12,0,11,2020-09-12
TIPTON,12,0,12,2020-09-12
HYDRO,11,0,10,2020-09-12
SEILING,11,0,11,2020-09-12
LAHOMA,11,0,8,2020-09-12
MANNSVILLE,11,0,9,2020-09-12
CARNEY,11,0,10,2020-09-12
BURNS FLAT,11,0,11,2020-09-12
WANETTE,11,0,9,2020-09-12
BENNINGTON,11,0,10,2020-09-12
MEDFORD,11,0,10,2020-09-12
KINTA,11,0,11,2020-09-12
NEW CORDELL,11,0,10,2020-09-12
SNYDER,11,0,10,2020-09-12
